injected_period_days,injected_epoch_days,epoch_phase_fraction,injected_duration_hours,injected_depth,kalman_converged,kalman_log_likelihood,kalman_process_variance,kalman_measurement_variance,observed_depth_before_kalman,kalman_residual_depth,depth_retention_fraction,local_snr_before_kalman,local_snr_after_kalman,snr_retention_fraction,kalman_bls_recovered_period_days,kalman_bls_recovered_power,kalman_bls_period_error_fraction,kalman_bls_exact_period_error_fraction,kalman_bls_period_matched,kalman_bls_exact_period_matched,kalman_bls_exact_period_rank_top5,kalman_bls_fap_1_percent_threshold,kalman_bls_passes_fap_1_percent,kalman_bls_recovered_at_fap_1_percent,kalman_bls_exact_recovered_at_fap_1_percent,kalman_tcf_recovered_period_days,kalman_tcf_recovered_score,kalman_tcf_recovered_raw_pooled_score,kalman_tcf_valid_transit_events,kalman_tcf_positive_event_fraction,kalman_tcf_period_error_fraction,kalman_tcf_exact_period_error_fraction,kalman_tcf_period_matched,kalman_tcf_exact_period_matched,kalman_tcf_exact_period_rank_top10,kalman_tcf_half_period_rank_top10,kalman_tcf_double_period_rank_top10,kalman_tcf_top_periods_json,kalman_tcf_top_scores_json,kalman_tcf_fap_1_percent_threshold,kalman_tcf_passes_fap_1_percent,kalman_tcf_recovered_at_fap_1_percent,kalman_tcf_exact_recovered_at_fap_1_percent
5.0,447.26122690278135,0.75,2.0,0.0002,True,35952.91709789142,1.6785477592772537e-09,3.0984135180318063e-09,0.0002019260999630788,8.573809031353996e-05,0.4246013285514688,14.312530814524104,11.785492044296092,0.8234387193309224,2.5135135135135136,0.0010478346682058603,0.005405405405405439,0.49729729729729727,True,False,5.0,0.0006978626377645,True,True,False,1.6748674867486748,21.68801172691323,19.80705586961179,54,1.0,0.33005300530053006,0.665026502650265,False,False,5.0,2.0,,"[1.6748674867486748, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.54005400540054, 11.723672367236723]","[21.68801172691323, 18.485956179027497, 16.508125642445297, 14.166074769931228, 13.950274811662714, 13.628627418436402, 12.148874559096308, 11.947005241064794, 11.539251492581503, 10.806472841733104]",14.086207860158858,True,False,False
5.0,444.26122690278135,0.15,2.0,0.0005,True,35331.910546441686,3.4258408296404804e-09,3.028576899699561e-09,0.0005021526999587351,0.00014369982726657827,0.2861675886207262,34.1777596469783,18.985787384349983,0.5555012259567031,2.4994994994994997,0.0012655327673972057,0.00020020020020012909,0.5001001001001001,True,False,3.0,0.0006978626377645,True,True,False,4.998799879987999,30.748225530489986,31.17839152287644,18,1.0,0.0002400240024002187,0.0002400240024002187,True,True,1.0,5.0,2.0,"[4.998799879987999, 10.001500150015001, 14.998599859985998, 12.5007500750075, 2.512151215121512, 3.3494349434943493, 7.502250225022502, 4.186718671867187, 5.8612861286128615, 6.698569856985698]","[30.748225530489986, 22.583256472961594, 20.243263559877796, 19.75124061054742, 18.26422370009172, 16.98361998190741, 15.536946006355606, 14.4618222474478, 12.83212538589424, 12.144079119714771]",14.086207860158858,True,True,True
5.0,445.76122690278135,0.45,2.0,0.0005,True,35378.0272276059,3.5618375193054192e-09,2.807443232309554e-09,0.00048300500032544226,0.00012403242218760936,0.2567932466621215,33.00888418635968,16.30241661821071,0.4938796636133307,9.996996996996996,0.0011793846171357623,0.00030030030030037125,0.9993993993993993,True,False,3.0,0.0006978626377645,True,True,False,5.0002000200020005,27.17002753460682,27.75340725401734,17,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,3.0,2.0,"[5.0002000200020005, 9.997299729972998, 2.512151215121512, 3.3494349434943493, 14.998599859985998, 7.499449944994499, 12.497949794979498, 4.186718671867187, 13.332433243324331, 5.8612861286128615]","[27.17002753460682, 20.971415744215292, 18.542184953872628, 16.93256498907464, 16.775309414446063, 15.583154026447945, 14.661992714327464, 14.490480570184285, 13.916863919407877, 12.828059489506188]",14.086207860158858,True,True,True
5.0,447.26122690278135,0.75,2.0,0.0005,True,35338.51121858205,3.5852340506357616e-09,2.8878407563642206e-09,0.0005019260999630788,0.00012875073975025954,0.2565133388355981,35.57654396162258,17.492117643893764,0.4916755731743646,2.4994994994994997,0.0013865098155489992,0.00020020020020012909,0.5001001001001001,True,False,4.0,0.0006978626377645,True,True,False,4.998799879987999,30.77762098197775,27.960765894328308,19,1.0,0.0002400240024002187,0.0002400240024002187,True,True,1.0,5.0,3.0,"[4.998799879987999, 7.498049804980498, 9.997299729972998, 15.0, 2.512151215121512, 3.3494349434943493, 12.497949794979498, 4.186718671867187, 5.8612861286128615, 8.373137313731373]","[30.77762098197775, 25.458330652918846, 22.43020959740387, 19.656581536484932, 18.26014805800866, 15.643478618065572, 15.004918307962683, 14.146818124672523, 12.495121554459505, 12.013094837384767]",14.086207860158858,True,True,True
5.0,444.26122690278135,0.15,2.0,0.001,True,34061.359254848605,9.648812587807082e-09,2.8251522689271297e-09,0.0010021526999587351,0.00012910273837953452,0.12882541591201668,68.20900118942832,16.35701181134925,0.23980723256631434,2.4994994994994997,0.0021276450586667672,0.00020020020020012909,0.5001001001001001,True,False,3.0,0.0006978626377645,True,True,False,4.998799879987999,52.372116735097826,55.07933985561966,18,1.0,0.0002400240024002187,0.0002400240024002187,True,True,1.0,7.0,2.0,"[4.998799879987999, 10.001500150015001, 12.5007500750075, 14.998599859985998, 7.499449944994499, 13.338033803380338, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 6.698569856985698]","[52.372116735097826, 38.80602485705673, 33.7368018391649, 32.55347854679883, 31.984053105428234, 18.945076968886884, 17.35768971951767, 15.733344979543489, 13.868125890719115, 12.199413282262649]",14.086207860158858,True,True,True
5.0,445.76122690278135,0.45,2.0,0.001,True,34126.74569382404,9.807455518431999e-09,2.4759512280219533e-09,0.0009830050003254423,0.00010096509303371827,0.10271066067852339,67.17921799669159,12.705551850160345,0.18912920139656972,9.996996996996996,0.002043439974312561,0.00030030030030037125,0.9993993993993993,True,False,3.0,0.0006978626377645,True,True,False,5.0002000200020005,48.65012277771995,48.352282809259094,17,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,7.0,2.0,"[5.0002000200020005, 9.997299729972998, 7.499449944994499, 14.998599859985998, 12.497949794979498, 13.332433243324331, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 6.698569856985698]","[48.65012277771995, 36.10114056953845, 32.71476872456009, 28.989258899086007, 26.203263674234666, 20.782204874168627, 17.64975357737964, 15.635706457793827, 13.480291765080585, 12.133937714824063]",14.086207860158858,True,True,True
5.0,447.26122690278135,0.75,2.0,0.001,True,34030.35877051793,1.0200048547767532e-08,2.607891939450982e-09,0.0010019260999630788,0.00013321844961361026,0.13296235083457691,71.01656587345339,17.381866556213396,0.2447579144728947,2.4994994994994997,0.002236240505071293,0.00020020020020012909,0.5001001001001001,True,False,4.0,0.0006978626377645,True,True,False,4.998799879987999,52.344448992800494,48.890662255184324,19,1.0,0.0002400240024002187,0.0002400240024002187,True,True,1.0,6.0,3.0,"[4.998799879987999, 7.5008500850085005, 10.000100010001, 14.998599859985998, 12.497949794979498, 2.512151215121512, 11.664866486648664, 4.186718671867187, 6.698569856985698, 5.8612861286128615]","[52.344448992800494, 44.46746948411652, 38.54172980928002, 33.12677212824851, 28.729662519681877, 17.468251816506484, 13.952698416171813, 13.626580715102433, 12.01037360741681, 12.003126010933116]",14.086207860158858,True,True,True
5.0,444.26122690278135,0.15,4.0,0.0002,True,35937.19519889444,1.8514339377901014e-09,2.965773906177381e-09,0.00021178319977435117,3.8307443435228584e-05,0.18088046396524393,20.401457204270876,7.35694516709455,0.36060880815682295,2.5135135135135136,0.0010403362684844727,0.005405405405405439,0.49729729729729727,True,False,5.0,0.0006978626377645,True,True,False,2.512151215121512,19.501071891102704,18.21780390976621,37,1.0,0.004860486048604784,0.4975697569756976,True,False,4.0,1.0,6.0,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.0002000200020005, 5.8612861286128615, 10.000100010001, 6.698569856985698, 15.0, 7.541454145414542, 8.373137313731373]","[19.501071891102704, 17.784428862730614, 15.92715485253127, 15.818646994904764, 14.016043950187546, 13.913175256556721, 13.118160903341137, 12.642915069855361, 11.855877036512393, 11.626907569846999]",14.086207860158858,True,True,False
5.0,445.76122690278135,0.45,4.0,0.0002,True,35935.27358044128,1.8839571790687535e-09,2.939564506092769e-09,0.00019410840011282443,2.7596699061442533e-05,0.14217158580155267,18.724149051702742,5.267932628199365,0.28134430107627817,2.5135135135135136,0.0010274558784916453,0.005405405405405439,0.49729729729729727,True,False,4.0,0.0006978626377645,True,True,False,2.512151215121512,19.413473150463513,18.151462807066736,37,1.0,0.004860486048604784,0.4975697569756976,True,False,2.0,1.0,5.0,"[2.512151215121512, 5.0002000200020005, 3.3494349434943493, 4.186718671867187, 9.997299729972998, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 15.0, 7.54005400540054]","[19.413473150463513, 17.66028475531056, 17.501097868158325, 15.414525914421436, 13.80770329159088, 12.999817212089443, 12.530906283612575, 12.22327316436502, 11.879033036227472, 11.831498388143826]",14.086207860158858,True,True,False
5.0,447.26122690278135,0.75,4.0,0.0002,True,35940.094934156026,1.7996651131979257e-09,3.0085815144076677e-09,0.0002039654999240968,3.911403967665364e-05,0.19176792002181467,20.406603110157786,7.570608799172344,0.37098819231721747,2.5135135135135136,0.0010358699263592894,0.005405405405405439,0.49729729729729727,True,False,4.0,0.0006978626377645,True,True,False,2.512151215121512,18.40345099313402,18.812541862815316,36,1.0,0.004860486048604784,0.4975697569756976,True,False,2.0,1.0,5.0,"[2.512151215121512, 5.0002000200020005, 3.3494349434943493, 4.186718671867187, 10.000100010001, 5.8612861286128615, 8.373137313731373, 15.0, 6.6999699969997, 7.5386538653865385]","[18.40345099313402, 17.157896033312284, 15.784165606329738, 15.361786692838047, 13.387369569729554, 13.333348868914944, 12.076610676937047, 12.066450858221042, 11.882353645800086, 11.67199123227904]",14.086207860158858,True,True,False
5.0,444.26122690278135,0.15,4.0,0.0005,True,35335.33418463774,3.815045480902519e-09,2.721701597544504e-09,0.0005117831997743512,4.9619652716297434e-05,0.09695443839925791,49.3009977145777,9.323733168883825,0.18911854934178973,4.993993993993994,0.0012379225753010295,0.0012012012012011298,0.0012012012012011298,True,True,1.0,0.0006978626377645,True,True,True,5.0002000200020005,41.90051626193755,37.37043166248766,18,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,4.0,2.0,"[5.0002000200020005, 10.000100010001, 15.0, 2.512151215121512, 7.5008500850085005, 12.496549654965497, 3.3494349434943493, 4.186718671867187, 6.698569856985698, 5.8612861286128615]","[41.90051626193755, 33.08394075132985, 28.647512431122166, 19.00176935321822, 18.546386633632135, 17.79887287275263, 17.125291919607637, 15.036122423619574, 12.923210047050052, 12.856885692587845]",14.086207860158858,True,True,True
5.0,445.76122690278135,0.45,4.0,0.0005,True,35341.34209453675,3.937337529388329e-09,2.6164523773120657e-09,0.0004941084001128244,3.262856717916621e-05,0.06603524079274066,47.662848831031354,6.107216258668536,0.12813368081121443,2.4994994994994997,0.0012649793617671844,0.00020020020020012909,0.5001001001001001,True,False,3.0,0.0006978626377645,True,True,False,5.0002000200020005,42.52126510996558,36.35621612966407,17,0.9411764705882353,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,6.0,2.0,"[5.0002000200020005, 10.001500150015001, 15.0, 7.5008500850085005, 12.497949794979498, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 13.333833383338334, 11.659265926592658]","[42.52126510996558, 33.22695448627406, 28.40161322216608, 23.144451049610662, 20.273865995009096, 18.698270660365303, 17.014375606130653, 14.464158132597909, 13.689623865500053, 13.628651276068492]",14.086207860158858,True,True,True
5.0,447.26122690278135,0.75,4.0,0.0005,True,35322.63798200261,3.8287502113286294e-09,2.743054129864891e-09,0.0005039654999240968,3.9909566412109625e-05,0.07919106847218804,50.42138960750932,7.639748254609506,0.15151800285709915,4.993993993993994,0.0012898104816128034,0.0012012012012011298,0.0012012012012011298,True,True,1.0,0.0006978626377645,True,True,True,5.0002000200020005,44.22364975318719,37.87220609028249,19,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,6.0,2.0,"[5.0002000200020005, 10.001500150015001, 7.498049804980498, 14.998599859985998, 12.497949794979498, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.8612861286128615, 6.698569856985698]","[44.22364975318719, 33.32751617096173, 30.014387130981213, 29.66436129467078, 26.842737312812048, 18.519941207291772, 15.89500783341333, 14.357079375144947, 12.39096271178354, 12.156781808254925]",14.086207860158858,True,True,True
5.0,444.26122690278135,0.15,4.0,0.001,True,34062.82550324661,9.874250082116456e-09,2.6793813905688807e-09,0.0010117831997743512,4.6914350573825075e-05,0.04636798731614437,97.46689856508904,8.433551105675164,0.08652733625296576,9.996996996996996,0.002068541883004093,0.00030030030030037125,0.9993993993993993,True,False,2.0,0.0006978626377645,True,True,False,5.001600160016001,84.81504652625057,63.93141334383267,18,0.8888888888888888,0.0003200320032002324,0.0003200320032002324,True,True,1.0,6.0,2.0,"[5.001600160016001, 10.000100010001, 15.0, 7.5008500850085005, 12.5007500750075, 2.512151215121512, 4.186718671867187, 13.374437443744375, 6.698569856985698, 5.8612861286128615]","[84.81504652625057, 63.19635683072103, 52.80322519826441, 35.5654452397793, 30.707047928308754, 18.110053029312915, 14.169662341079645, 14.085407522514558, 12.173542244323944, 12.15221288150736]",14.086207860158858,True,True,True
5.0,445.76122690278135,0.45,4.0,0.001,True,34087.131185392675,1.0204485605219787e-08,2.3849612233804072e-09,0.0009941084001128244,2.79049050974757e-05,0.028070283979401728,95.89401512991236,4.992719030126153,0.05206497009601976,2.4994994994994997,0.0021214461759777796,0.00020020020020012909,0.5001001001001001,True,False,2.0,0.0006978626377645,True,True,False,4.998799879987999,84.3619814501642,67.32181167410768,18,1.0,0.0002400240024002187,0.0002400240024002187,True,True,1.0,7.0,2.0,"[4.998799879987999, 10.001500150015001, 14.998599859985998, 7.498049804980498, 12.497949794979498, 13.333833383338334, 2.512151215121512, 14.516951695169517, 14.000300030003, 11.659265926592658]","[84.3619814501642, 63.02153236065922, 52.30509651900011, 38.4975007040057, 33.427841376764924, 26.1360039474491, 17.6800922661855, 15.014396475430727, 14.751602098948192, 13.879194331104088]",14.086207860158858,True,True,True
5.0,447.26122690278135,0.75,4.0,0.001,True,34028.53528471235,1.0222486598817251e-08,2.6007600092958665e-09,0.0010039654999240968,3.714645114031944e-05,0.036999728718893066,100.44603376976187,6.823741561019206,0.06793440522161678,4.993993993993994,0.002195994643245121,0.0012012012012011298,0.0012012012012011298,True,True,1.0,0.0006978626377645,True,True,True,5.0002000200020005,87.93186282564639,67.70863817513909,19,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,6.0,3.0,"[5.0002000200020005, 7.498049804980498, 10.001500150015001, 15.0, 12.497949794979498, 2.512151215121512, 11.67046704670467, 4.186718671867187, 6.698569856985698, 5.8612861286128615]","[87.93186282564639, 66.4293068677047, 65.13728388148623, 56.43969045389944, 53.37261642646173, 17.582762396166384, 16.590482287079215, 13.714385082956868, 12.088624435537804, 12.082434026361344]",14.086207860158858,True,True,True
5.0,444.26122690278135,0.15,8.0,0.0002,True,35929.189534950434,1.966799847374396e-09,2.8759638430707006e-09,0.00020997039980904503,1.855851458640324e-05,0.08838633732793313,29.059995838795665,5.076481023222647,0.17468966793331214,2.5135135135135136,0.0011138620866569858,0.005405405405405439,0.49729729729729727,True,False,2.0,0.0006978626377645,True,True,False,2.512151215121512,19.16665922438866,17.958756146410433,37,1.0,0.004860486048604784,0.4975697569756976,True,False,4.0,1.0,10.0,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.535853585358535, 11.726472647264726, 10.04910491049105]","[19.16665922438866, 17.533197563802428, 14.884805500122578, 14.72383269495299, 14.367414219544814, 13.648004608366678, 12.838492627228447, 11.785166927464731, 10.973372750823223, 10.922581631369953]",14.086207860158858,True,True,False
5.0,445.76122690278135,0.45,8.0,0.0002,True,35931.952080673334,1.8381175873366487e-09,2.9893255675987335e-09,0.00020725119986111356,1.984521745686764e-05,0.0957544152707759,28.283924297505266,5.35524421797214,0.18933879760258338,2.5135135135135136,0.0010323525573180945,0.005405405405405439,0.49729729729729727,True,False,3.0,0.0006978626377645,True,True,False,2.512151215121512,19.264339785285472,17.987836666395587,37,1.0,0.004860486048604784,0.4975697569756976,True,False,4.0,1.0,10.0,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 11.723672367236723, 10.047704770477047]","[19.264339785285472, 17.319634813168985, 14.596296144213673, 14.337831053736847, 13.958290168145393, 12.416075386537534, 12.088836635977932, 11.695538986844136, 10.934764165483905, 10.781741606779814]",14.086207860158858,True,True,False
5.0,447.26122690278135,0.75,8.0,0.0002,True,35915.589523311544,1.889326593532144e-09,2.975885540865037e-09,0.00020509849990237844,1.7721256497550357e-05,0.08640363779347589,29.153896373711778,4.878258849075353,0.16732785170609665,2.5135135135135136,0.0010287178451583246,0.005405405405405439,0.49729729729729727,True,False,5.0,0.0006978626377645,True,True,False,2.512151215121512,18.95826417090227,18.3753390195597,37,1.0,0.004860486048604784,0.4975697569756976,True,False,5.0,1.0,9.0,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.8612861286128615, 5.026802680268027, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 10.047704770477047, 11.723672367236723]","[18.95826417090227, 16.118791044660785, 14.718281812350575, 14.527343109480048, 14.061520917952562, 12.958504732084304, 12.17078249922108, 11.799208148067919, 11.07908127925619, 11.008886987710987]",14.086207860158858,True,True,False
5.0,444.26122690278135,0.15,8.0,0.0005,True,35336.12532144204,4.050231470418784e-09,2.5467897993012714e-09,0.000509970399809045,2.2608074612871916e-05,0.04433213108317141,70.58012800774507,6.030121057183895,0.08543652763738517,9.996996996996996,0.0012372558515446831,0.00030030030030037125,0.9993993993993993,True,False,2.0,0.0006978626377645,True,True,False,5.0002000200020005,28.723491993692406,26.251572849719924,18,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,3.0,2.0,"[5.0002000200020005, 9.998699869986998, 2.512151215121512, 14.994399439943994, 3.3494349434943493, 4.186718671867187, 6.698569856985698, 5.8612861286128615, 8.373137313731373, 7.499449944994499]","[28.723491993692406, 21.864936224573373, 19.272251141262846, 18.534706825674128, 17.091660761844338, 15.05835961501849, 14.438469905415076, 13.493600497596756, 13.439057618772628, 13.037889275731434]",14.086207860158858,True,True,True
5.0,445.76122690278135,0.45,8.0,0.0005,True,35329.23084952321,3.800449114653829e-09,2.7475258181424095e-09,0.0005072511998611136,2.1353307965398975e-05,0.04209612115505208,69.22543534756336,5.672216337774403,0.0819383267045652,4.993993993993994,0.0013201032393385206,0.0012012012012011298,0.0012012012012011298,True,True,1.0,0.0006978626377645,True,True,True,5.0002000200020005,27.782451316010537,26.041198133833753,18,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,4.0,2.0,"[5.0002000200020005, 10.001500150015001, 7.498049804980498, 2.512151215121512, 15.0, 3.3494349434943493, 12.497949794979498, 4.186718671867187, 5.8612861286128615, 8.373137313731373]","[27.782451316010537, 20.423716625158768, 20.18333070252111, 18.519794878526483, 17.554647583220078, 16.76663824516898, 15.179156133381698, 14.420552828525663, 12.88806552790524, 12.157435332697462]",14.086207860158858,True,True,True
5.0,447.26122690278135,0.75,8.0,0.0005,True,35278.06902678639,4.0299812665100884e-09,2.705739397989422e-09,0.0005050984999023784,1.597763761597714e-05,0.031632716428706825,71.79764518843486,4.336729766282771,0.060402117017917596,9.996996996996996,0.0013289562748008917,0.00030030030030037125,0.9993993993993993,True,False,3.0,0.0006978626377645,True,True,False,5.0002000200020005,29.580023738179282,27.16130047262482,19,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,4.0,2.0,"[5.0002000200020005, 10.001500150015001, 7.5008500850085005, 2.512151215121512, 15.0, 12.499349934993498, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373]","[29.580023738179282, 22.081529129223902, 19.17971765544491, 18.636476512421986, 18.327004585499015, 15.445779726554877, 15.022169108611003, 13.432791612117475, 12.611737284127184, 12.181451582414848]",14.086207860158858,True,True,True
5.0,444.26122690278135,0.15,8.0,0.001,True,34084.56699044463,1.0307893325527587e-08,2.3317891259860435e-09,0.001009970399809045,2.2373593336414693e-05,0.022152721842783576,139.78034828932743,5.696828126583007,0.04075557255581666,9.996996996996996,0.0020867585836672757,0.00030030030030037125,0.9993993993993993,True,False,2.0,0.0006978626377645,True,True,False,5.0002000200020005,49.67612334596418,41.92171602215156,18,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,7.0,2.0,"[5.0002000200020005, 9.998699869986998, 14.992999299929993, 7.5008500850085005, 13.332433243324331, 12.493749374937494, 2.512151215121512, 14.627562756275628, 4.186718671867187, 6.698569856985698]","[49.67612334596418, 36.2471847210027, 30.676105710920524, 29.471920991021918, 23.643618153271618, 22.08037414886683, 17.8493944378502, 17.65331349344296, 14.184676066891381, 13.684735378932572]",14.086207860158858,True,True,True
5.0,445.76122690278135,0.45,8.0,0.001,True,34069.78568421903,9.950239179954375e-09,2.6048214952526138e-09,0.0010072511998611136,1.6765054612920936e-05,0.016644363010173243,137.4612870976602,4.2618439591588455,0.03100395790802535,2.4994994994994997,0.0021649643270283472,0.00020020020020012909,0.5001001001001001,True,False,2.0,0.0006978626377645,True,True,False,4.998799879987999,49.83765971954876,41.575725055936395,18,0.9444444444444444,0.0002400240024002187,0.0002400240024002187,True,True,1.0,6.0,3.0,"[4.998799879987999, 7.498049804980498, 10.001500150015001, 14.998599859985998, 12.499349934993498, 2.512151215121512, 13.332433243324331, 4.186718671867187, 11.669066906690668, 6.698569856985698]","[49.83765971954876, 38.40421149004984, 36.04922939677624, 29.59290334619197, 28.88438072736554, 17.6129241846092, 15.929682169464309, 13.746833219860655, 13.461257880754571, 12.112235467791294]",14.086207860158858,True,True,True
5.0,447.26122690278135,0.75,8.0,0.001,True,33971.00892138539,1.0616098418035941e-08,2.589686877257297e-09,0.0010050984999023784,1.070555547461459e-05,0.010651250077136102,142.87055987963998,2.7909460834120052,0.019534787893063572,2.4994994994994997,0.002203485520023688,0.00020020020020012909,0.5001001001001001,True,False,3.0,0.0006978626377645,True,True,False,5.0002000200020005,51.174313042426874,45.06153610564057,19,1.0,4.0004000400095666e-05,4.0004000400095666e-05,True,True,1.0,7.0,2.0,"[5.0002000200020005, 10.001500150015001, 7.498049804980498, 14.998599859985998, 12.496549654965497, 13.332433243324331, 2.512151215121512, 4.186718671867187, 11.66066606660666, 5.8612861286128615]","[51.174313042426874, 37.88080799550913, 37.1962529237929, 30.533588267067522, 27.892517780315487, 18.166281253191396, 17.6165908491218, 14.280568809434998, 14.098383762144467, 12.548412310771964]",14.086207860158858,True,True,True
10.0,445.01122690278135,0.15,2.0,0.0002,True,35997.08763692036,1.589418575676382e-09,3.093721603395562e-09,0.00022515259951829664,7.153340352763105e-05,0.3177107600830432,11.342244628356601,7.056157768370897,0.6221129943476873,2.5135135135135136,0.0010540102319558315,0.49729729729729727,0.7486486486486486,False,False,,0.0006978626377645,True,False,False,2.512151215121512,19.672941527310076,18.47261140963241,37,1.0,0.4975697569756976,0.7487848784878488,False,False,10.0,4.0,,"[2.512151215121512, 3.3494349434943493, 5.8612861286128615, 5.024002400240024, 4.186718671867187, 6.698569856985698, 8.373137313731373, 7.535853585358535, 11.725072507250724, 10.047704770477047]","[19.672941527310076, 17.48566657134786, 14.733746638141831, 14.51020794866493, 14.447684597470966, 12.600022003967077, 12.168429710572202, 11.6611159917242, 11.22205611353345, 11.018689556625118]",14.086207860158858,True,False,False
10.0,448.01122690278135,0.45,2.0,0.0002,True,36003.8553546563,1.5325920517861113e-09,3.136613532811827e-09,0.00022481269952481214,7.98246194412954e-05,0.35507166459021733,11.62763482019455,8.085258816874676,0.695348533205775,2.5135135135135136,0.0010604147797170828,0.49729729729729727,0.7486486486486486,False,False,,0.0006978626377645,True,False,False,2.512151215121512,19.61248861819702,18.179918490794403,37,1.0,0.4975697569756976,0.7487848784878488,False,False,9.0,4.0,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 10.047704770477047, 11.723672367236723]","[19.61248861819702, 17.37793860788059, 14.48534890211491, 14.428696521579004, 14.023356940363822, 12.540078678475316, 12.082666018731004, 11.660017501828403, 10.98673924226809, 10.929182632174918]",14.086207860158858,True,False,False
10.0,451.01122690278135,0.75,2.0,0.0002,True,36003.99665785059,1.6214732606321281e-09,3.047492331975989e-09,0.0002504184990345324,0.00010458551592997713,0.41764293106618655,12.371130784946713,10.047129150236525,0.8121431520602749,2.5135135135135136,0.0010500728674610992,0.49729729729729727,0.7486486486486486,False,False,5.0,0.0006978626377645,True,False,False,2.512151215121512,19.566799443253093,18.18597756055093,37,1.0,0.4975697569756976,0.7487848784878488,False,False,,4.0,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21182118211821, 11.723672367236723]","[19.566799443253093, 17.83683116967498, 14.925888452290097, 14.45757675251361, 14.059150744383693, 12.802159207829709, 12.180252019295587, 11.722586018661735, 11.041850880213026, 10.978043949471406]",14.086207860158858,True,False,False
10.0,445.01122690278135,0.15,2.0,0.0005,True,35627.29756626887,2.6094195177515554e-09,2.9758089130696124e-09,0.0005251525995182966,0.00013183968144519782,0.2510502310492789,26.45498770033019,12.958289464220615,0.4898240593042831,9.996996996996996,0.0013233339250084454,0.00030030030030037125,0.00030030030030037125,True,True,1.0,0.0006978626377645,True,True,True,10.000100010001,22.859330210777248,20.626700557169755,9,1.0,1.0001000100068325e-05,1.0001000100068325e-05,True,True,1.0,5.0,,"[10.000100010001, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 15.0, 6.698569856985698, 8.373137313731373, 7.535853585358535]","[22.859330210777248, 18.919592625895312, 17.38122601500121, 14.640820190065588, 14.325094472242258, 14.087826313927586, 13.15547337415215, 12.356873330072279, 12.220188120445462, 11.214569200059092]",14.086207860158858,True,True,True
10.0,448.01122690278135,0.45,2.0,0.0005,True,35625.919487518135,2.5268486234228253e-09,3.0492928742077914e-09,0.0005248126995248121,0.0001405176186165861,0.26774812946374343,27.144064512251912,14.057536237831586,0.5178861931854932,9.996996996996996,0.001402047989423133,0.00030030030030037125,0.00030030030030037125,True,True,1.0,0.0006978626377645,True,True,True,10.000100010001,23.77988426870474,22.448949482509153,10,1.0,1.0001000100068325e-05,1.0001000100068325e-05,True,True,1.0,2.0,,"[10.000100010001, 4.998799879987999, 15.0, 2.512151215121512, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421]","[23.77988426870474, 19.439461168445387, 19.23632839440529, 18.77630950394669, 14.532427464890182, 13.308723090981056, 12.246753796809374, 12.081795455777137, 11.593892325074181, 10.325691036207525]",14.086207860158858,True,True,True
