quality_policy,mode,order,name,estimate,std_error,ci_low,ci_high,boundary_distance,near_boundary
default,longest_segment,"(3, 0, 1)",sigma2,5.391323664543585e-09,4.3476739094571543e-10,4.539195236637538e-09,6.243452092449633e-09,,False
default,longest_segment,"(3, 0, 0)",const,-0.0001032215765462667,1.20731318388474e-05,-0.00012688448013101143,-7.955867296152196e-05,,False
default,longest_segment,"(3, 0, 0)",ar.L1,0.3375579308459187,3.327086389232592e-10,0.33755793019382174,0.3375579314980156,0.6624420691540813,False
default,longest_segment,"(3, 0, 0)",ar.L2,-0.11941553725666718,1.0643004756541398e-10,-0.11941553746526623,-0.11941553704806812,0.8805844627433328,False
default,longest_segment,"(3, 0, 0)",ar.L3,0.1894231194569022,5.481745955860146e-10,0.18942311838249976,0.18942312053130467,0.8105768805430977,False
default,longest_segment,"(3, 0, 0)",sigma2,5.535457969860194e-09,4.513076494309782e-10,4.650911231028048e-09,6.420004708692339e-09,,False
default,longest_segment,"(1, 0, 1)",const,-0.0001035684370208737,1.0138062794703624e-05,-0.00012343867497149828,-8.36981990702491e-05,,False
default,longest_segment,"(1, 0, 1)",ar.L1,0.04306841342118532,2.1293436376236734e-10,0.043068413003841635,0.04306841383852901,0.9569315865788147,False
default,longest_segment,"(1, 0, 1)",ma.L1,0.2945623737573035,2.0442964921420078e-10,0.2945623733566287,0.29456237415797826,0.7054376262426965,False
default,longest_segment,"(1, 0, 1)",sigma2,5.597161610809669e-09,4.197059439429173e-10,4.774553076584164e-09,6.4197701450351736e-09,,False
default,longest_segment,"(2, 0, 0)",const,-0.00010328972335674219,1.0466468434246809e-05,-0.00012380362453319127,-8.27758221802931e-05,,False
default,longest_segment,"(2, 0, 0)",ar.L1,0.32675151510423806,2.2390924537367e-10,0.326751514665384,0.3267515155430921,0.673248484895762,False
default,longest_segment,"(2, 0, 0)",ar.L2,-0.058330340858396605,9.42300402532858e-11,-0.05833034104308409,-0.05833034067370912,0.9416696591416034,False
