target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,event_consistency_score,robust_veto_score,consistency_weight,valid_event_count,expected_event_count_event_check,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_weighted_mean,event_depth_weighted_mean_error,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_event_count,even_event_count,odd_depth,even_depth,odd_even_depth_difference,odd_even_depth_difference_fraction,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_weight_min,robust_event_effective_count,event_consistent_flag,transit_consistency_veto_pass,diagnostic_consistency_veto_pass,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,diagnostic_veto_reason,any_candidate_survives_veto,selection_status,raw_rank_of_selected_candidate,ranking_changed,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,raw_top1_mes,raw_top1_max_ses,raw_top1_period_exact_fractional_error,raw_top1_exact_period_recovered,raw_top1_harmonic_period_recovered
11245408,5,long_memory,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7607566442239,8.0,0.0002,0.45,True,,14.917001868016088,448.4354107925683,9.808439584448934,394.38461375256657,,7,32,0.21875,144,20,1.9834003736032177,False,False,0.40385716687887907,db6,43,686,7,0.013262342913847685,0.00019999987037311318,305,346.40670618370007,394.38461375256657,0.8783474154522484,7,7,1.0,0.8571428571428571,0.28326867484991136,0.8361865460084367,5.9558801285202705,4.579114239214159,0.7688392211399045,0.8304412718289301,0.0003760020550141463,1.121130528200288,0.0004598097057478182,7.132454052563237e-05,18.830890133305587,6,3.1384816888842644,0.004458973487841769,True,3,4,0.0002921131894429591,0.0006459602746123074,-0.0003538470851693483,0.7544123114615712,-2.477166633754166,0.01324300576052107,5.9558801285202705,1.0,7.0,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,5,True,2.94253187533468,445.6971814974859,9.808439584448934,413.35259185481743,389.1357916654816,0.41149362493306396,False,False
11245408,5,long_memory,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0107566442239,4.0,0.0002,0.15,True,,14.917001868016088,448.4354107925683,9.808439584448934,394.38461375256657,,7,32,0.21875,144,20,0.4917001868016088,False,False,0.4076838749460876,db6,43,686,7,0.013267644404712642,0.00019999855500507646,85,346.33115019288647,394.38461375256657,0.8781558359935705,7,7,1.0,0.8571428571428571,0.28357483047741955,0.8358293644430105,5.949338201640893,4.572048150585295,0.7684969311921573,0.8300715564297598,0.0003760020550141463,1.121130528200288,0.0004601466273678326,7.142397137491441e-05,18.84801758826843,6,3.141336264711405,0.00442815758928753,True,3,4,0.00029186361909144283,0.0006459602746123074,-0.00035409665552086457,0.7551453058471985,-2.4757964903142162,0.013293933069371966,5.949338201640893,1.0,7.0,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,5,True,2.94253187533468,445.6971814974859,9.808439584448934,413.1595254725725,389.1357916654816,0.705746812466532,False,False
11245408,5,long_memory,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.0107566442239,8.0,0.0005,0.75,True,,14.917001868016088,448.4354107925683,9.808439584448934,394.38461375256657,,7,32,0.21875,144,20,0.4917001868016088,False,False,0.4049585419707,db6,43,686,7,0.020969831925580284,0.0004999991226549705,154,346.40670618370007,394.38461375256657,0.8783474154522484,7,7,1.0,0.8571428571428571,0.28326867484991136,0.8361865460084367,5.9558801285202705,4.579114239214159,0.7688392211399045,0.8304412718289301,0.0003760020550141463,1.121130528200288,0.0004598097057478182,7.132454052563237e-05,18.830890133305587,6,3.1384816888842644,0.004458973487841769,True,3,4,0.0002921131894429591,0.0006459602746123074,-0.0003538470851693483,0.7544123114615712,-2.477166633754166,0.01324300576052107,5.9558801285202705,1.0,7.0,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,5,True,2.94253187533468,445.6971814974859,9.808439584448934,413.1107775324223,389.1357916654816,0.705746812466532,False,False
10223890,5,quiet_low_scatter,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.81041403457203,2.0,0.0002,0.15,True,,11.627130515524186,454.5245150092014,9.808475654572248,94.50490644518752,,4,7,0.5714285714285714,681,20,4.813565257762093,False,False,0.40758995804935694,db6,43,686,7,0.013289696613521132,0.00019998877249138847,226,83.29275399463381,94.50490644518752,0.8813590439660748,8,8,1.0,0.875,0.26961761166637027,0.8347227295241483,7.326509713118964,5.6619016999726295,0.7727965868705994,0.8261543022108766,9.33252789035166e-05,0.8781519328324409,8.672388254580223e-05,1.2139442473233527e-05,27.64775398477182,7,3.9496791406816887,0.0002546621825683916,True,4,4,4.8333607686215455e-05,0.00012707528079044673,-7.874167310423127e-05,0.8978071041674458,-3.2422101685562073,0.0011860652003566991,7.16540082028822,0.5299581998555242,7.603645877574276,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,19,True,13.915774834924378,447.6993529891952,9.808475654572248,101.06450044908534,94.6913747630796,5.957887417462189,False,False
10223890,5,quiet_low_scatter,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.260414034572,2.0,0.0005,0.75,True,,11.627130515524186,454.5245150092014,9.808475654572248,94.04304493702982,,3,7,0.42857142857142855,683,20,1.3254261031048373,False,False,0.4047408336773515,db6,43,686,7,0.021013653241548285,0.0004999965410847906,97,86.12219132801475,94.04304493702982,0.9157741690061313,8,8,1.0,1.0,0.2661879624584886,0.8386423286188701,7.397442279681417,5.803131212426753,0.7844780659345238,0.8386423286188703,8.247350228685058e-05,1.2299263157888733,8.795033933695896e-05,1.2273901616679244e-05,25.426690308324304,7,3.632384329760615,0.0006373172063326673,True,4,4,5.1836451606045274e-05,0.00012494366968519112,-7.310721807914585e-05,0.8270977250740243,-2.977941755901458,0.002901911241861418,7.337529509659736,0.944238632546094,7.997241960100195,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,24,True,13.956643483485095,447.576747043513,9.808475654572248,105.78356076774023,94.6913747630796,1.791328696697019,False,False
10223890,5,quiet_low_scatter,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.760414034572,8.0,0.0002,0.45,True,,8.745890791993588,445.7173212224152,9.808475654572248,97.7177560639984,,3,7,0.42857142857142855,682,20,0.7491781583987176,False,False,0.5861446252092719,db6,43,686,7,0.013262342926997819,0.00019999976398599184,305,87.42902036659696,97.7177560639984,0.894709660640764,11,11,1.0,0.9090909090909091,0.22978357064142638,0.8472380722944309,8.700705273931344,6.901982337003875,0.7932669961460801,0.8319854445193663,0.0001039014548442907,0.7385025201327018,9.122051872407903e-05,1.0252774184978699e-05,49.00616688649909,10,4.900616688649909,4.0626577383097306e-07,True,5,6,6.443249218201854e-05,0.00010904310799072244,-4.46106158087039e-05,0.5143157396692353,-2.1311517123170796,0.03307664563348972,8.221667230172903,0.411278936650666,10.32166399774256,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,8,True,13.936209159204736,447.6380500163541,9.808475654572248,101.04268297738376,94.6913747630796,1.7872418318409473,False,False
10223890,5,quiet_low_scatter,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.010414034572,4.0,0.0002,0.15,True,,11.627130515524186,454.5245150092014,9.808475654572248,94.08786878319304,,4,7,0.5714285714285714,681,20,0.1627130515524186,False,False,0.46834350004792213,db6,43,686,7,0.013267644457185989,0.0001999994469580324,85,82.53681933610817,94.08786878319304,0.8772312563089085,8,8,1.0,1.0,0.32665715758535724,0.7695346770453061,7.504103548708561,5.40170720186413,0.7198337771863171,0.769534677045306,7.824845532009017e-05,1.3092982135264248,9.068701525329484e-05,1.2059068991622495e-05,33.642954099478715,7,4.806136299925531,2.0086810877737125e-05,True,4,4,4.729231200419859e-05,0.0001356962951258321,-8.84039831216335e-05,0.9662239033145285,-3.6648450202735257,0.0002474884022600167,7.108121073204228,0.7612083901493738,7.9473377815985815,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,23,True,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,0.39157748349243776,False,False
10223890,5,quiet_low_scatter,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.010414034572,8.0,0.0005,0.75,True,,9.093274304759689,443.87823203259904,9.808475654572248,94.8973485175956,,7,9,0.7777777777777778,515,20,0.09067256952403113,False,False,0.40215966710820794,db6,43,686,7,0.02096983194650036,0.0004999998247050552,154,81.66553985947401,94.8973485175956,0.8605671405490514,11,11,1.0,0.8181818181818182,0.22105171968871826,0.85684310834241,8.265098783511215,6.165092690045303,0.7459188149504756,0.7823262531366527,0.00011809488965719428,0.6768579346575084,7.763121232846696e-05,8.833492929230682e-06,151.35008773629752,10,15.135008773629753,1.9660824923613267e-27,True,5,6,3.7428849617984556e-05,0.0001134629474198575,-7.603409780187293e-05,1.0077963056242798,-4.296622934957859,1.7341981106362397e-05,9.534244192127863,0.5801437064771171,10.785535288099403,True,True,False,False,False,False,False,False,False,True,False,pass,fails_odd_even,True,raw_failed_event_penalty_rank,24,True,10.523677004384808,447.3315351521487,9.808475654572248,102.75996151623966,94.6913747630796,0.052367700438480824,False,False
11450313,5,smooth_background_dominant,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.8109955530279,2.0,0.0002,0.15,True,,10.1558038221483,446.35135117258324,9.808422202477232,50.27692099316702,,5,10,0.5,491,20,4.07790191107415,False,False,0.4043232090771198,db6,43,686,7,0.01328969628608089,0.00019997324073239842,225,43.84809932316776,50.27692099316702,0.8721317546300622,10,10,1.0,0.8,0.19718324663267156,0.8920186148525872,4.988111714979823,3.8363826670670953,0.7691052017832791,0.8107080659728524,0.0008417817482579693,1.4027875789334403,0.0004956336483028883,0.00011382158015210797,72.00859800660089,9,8.000955334066767,6.140352538752414e-12,True,5,5,0.0011174177666777604,7.81461713309937e-05,0.0010392715953467667,1.7385462413289299,4.476276740894764,7.595601713299258e-06,5.853670888801808,0.6592614347167529,9.836987561367986,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617335,447.0052440154577,9.808422202477232,57.72923655514703,42.99919913357679,4.016599272308667,False,False
11450313,5,smooth_background_dominant,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.4109955530279,4.0,0.0005,0.45,True,,10.1558038221483,446.35135117258324,9.808422202477232,49.986901543384434,,5,10,0.5,491,20,4.07790191107415,False,False,0.40643033292144537,db6,43,686,7,0.02097864163182931,0.0004999903028640729,419,43.01525767326042,49.986901543384434,0.8605305859161282,10,10,1.0,0.8,0.20753253971901417,0.8805194003122064,4.7886959728695215,3.5365096561749314,0.7385120450768051,0.7784600473038814,0.0008263094599296472,1.3594612207936392,0.0004452105316996733,0.00011090779179248573,82.52361383737097,9,9.169290426374552,5.087294264195083e-14,True,5,5,0.0010267622684421286,2.393983502218388e-05,0.0010028224334199447,1.9088615700177969,4.462854680167051,8.087490429034666e-06,6.161815703001537,0.5289140340886155,9.640774650226474,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617335,447.0052440154577,9.808422202477232,57.186795107363416,42.96648201307797,4.016599272308667,False,False
11450313,5,smooth_background_dominant,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.2609955530279,2.0,0.0005,0.75,True,,10.1558038221483,446.35135117258324,9.808422202477232,51.64879848107491,,5,10,0.5,491,20,1.03116076442966,False,True,0.4043649579398334,db6,43,686,7,0.02101365271685804,0.0004999934479515966,97,44.72781250963273,51.64879848107491,0.8659990904923343,10,10,1.0,0.8,0.2042927494892685,0.884119167234146,4.945764381162658,3.7309860728602793,0.7543800685432558,0.7951864126768762,0.0008417817482579693,1.376479148845811,0.0004598943916685846,0.00011210228961446688,77.11263247218331,9,8.568070274687035,6.040313290870659e-13,True,5,5,0.0011190138803305928,1.9040496418428212e-05,0.0010999733839121646,1.9330770240598891,4.808558841745055,1.5202228273628818e-06,5.941405967192134,0.6109675057276042,9.794329595671284,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617335,447.0052440154577,9.808422202477232,59.646066230545294,43.85510426588941,1.0066397089234669,False,True
11450313,5,smooth_background_dominant,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7609955530279,8.0,0.0002,0.45,True,,10.1558038221483,446.35135117258324,9.808422202477232,50.144954650145294,,5,10,0.5,491,20,1.03116076442966,False,True,0.40722795808687806,db6,43,686,7,0.013262342907482646,0.00019999989420915742,305,43.425490593588734,50.144954650145294,0.8659991996515428,10,10,1.0,0.8,0.20272035241791253,0.8858662750912083,4.7009374819817,3.5393013147061736,0.7528926577458261,0.7936185440314746,0.0008104503643933114,1.429692767457075,0.00047145811281882173,0.00011555619592967781,72.57748599030688,9,8.064165110034098,4.7454612498387274e-12,True,5,5,0.0011005106853466465,7.762243184462491e-06,0.001092748442162184,1.9719843623907678,4.673764747333962,2.957280609606417e-06,5.515573493079718,0.6629515166895372,9.85692292559836,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617335,447.0052440154577,9.808422202477232,57.64196525837833,42.96882395924441,1.0066397089234669,False,True
11450313,5,smooth_background_dominant,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0109955530279,4.0,0.0002,0.15,True,,10.1558038221483,446.35135117258324,9.808422202477232,50.18690460592341,,5,10,0.5,491,20,0.015580382214830024,True,True,0.4052519593387842,db6,43,686,7,0.013267644379321462,0.0001999981034572773,85,43.43603709790948,50.18690460592341,0.8654854775160381,10,10,1.0,0.8,0.2039195430345719,0.8845338410726978,4.874614563657397,3.6668761037978457,0.7522391885373206,0.7929297270049196,0.0008432099594882503,1.374147697519237,0.0004514358608052246,0.00011225279926552449,77.58118396741762,9,8.620131551935291,4.878384159035673e-13,True,5,5,0.0011141026756342194,5.393716891609224e-06,0.0011087089587426102,1.9807280597682326,4.843266633253939,1.2772171067694314e-06,5.8923875945819315,0.6009673736759432,9.78789213533632,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,6,True,10.033198544617335,447.0052440154577,9.808422202477232,57.67586869127899,42.96882395924441,0.0033198544617334845,True,True
11450313,5,smooth_background_dominant,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.0109955530279,8.0,0.0005,0.75,True,,10.1558038221483,446.35135117258324,9.808422202477232,50.183540506031854,,5,10,0.5,491,20,0.015580382214830024,True,True,0.4059924171306193,db6,43,686,7,0.020969831915462433,0.0004999986501864617,153,43.393785101933354,50.183540506031854,0.8647015468491627,10,10,1.0,0.8,0.20511902480310282,0.8832010835521079,4.884944324274592,3.6668761037978457,0.7506484947179766,0.7912529884952264,0.0008432099594882503,1.374147697519237,0.00045212903618567556,0.00011227777298672725,77.82814958629031,9,8.647572176254478,4.35863247254216e-13,True,5,5,0.001116560293930692,5.393716891609224e-06,0.0011111665770390828,1.980770274576028,4.852397637088794,1.219777458263905e-06,5.904958783781761,0.6005194523109646,9.787218073640007,True,True,False,False,False,False,False,False,True,True,False,pass,fails_depth_chi2;fails_odd_even,True,raw_failed_event_penalty_rank,5,True,10.033198544617335,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,0.0033198544617334845,True,True
