configuration,transit_window,center_time,time,phase_days,normalized_flux,injected_flux,in_transit,gp_background,gp_background_std,gp_residual
fixed_l_over_duration_20,0,444.51122690278135,444.79857500764774,0.28734810486639617,-0.0002505629452017599,-0.0002505629452017599,False,-9.099348860273156e-05,1.5782440024612947e-05,-0.00015956945659902837
fixed_l_over_duration_20,0,444.51122690278135,444.81900911033154,0.3077822075501899,-0.0002075089460261692,-0.0002075089460261692,False,-9.045262701415737e-05,1.573775811920111e-05,-0.00011705631901201183
fixed_l_over_duration_20,0,444.51122690278135,444.8394432131536,0.32821631037222687,-9.296264821978539e-05,-9.296264821978539e-05,False,-8.990607252756951e-05,1.5695662346499727e-05,-3.0565756922158824e-06
fixed_l_over_duration_20,0,444.51122690278135,444.8598773160993,0.3486504133179551,-2.498264952155438e-05,-2.498264952155438e-05,False,-8.935391681326108e-05,1.565605695854018e-05,6.43712672917067e-05
optimized_reference,1,489.51122690278135,489.1816327449269,-0.32959415785444435,-0.0004176804420014113,-0.0004176804420014113,False,-0.00022730916900131877,2.8032200962980346e-05,-0.00019037127300009253
optimized_reference,1,489.51122690278135,489.2020668653058,-0.3091600374755217,-0.0004173405420079268,-0.0004173405420079268,False,-0.0002251212167539065,2.8037213203206926e-05,-0.00019221932525402032
optimized_reference,1,489.51122690278135,489.2225011856208,-0.2887257171605597,-0.00016332194687240786,-0.00016332194687240786,False,-0.0002229094065094141,2.8041960873504073e-05,5.958745963700624e-05
optimized_reference,1,489.51122690278135,489.24293540594226,-0.26829149683908327,-0.00027956774464632517,-0.00027956774464632517,False,-0.0002206798291753678,2.804642106849074e-05,-5.8887915470957376e-05
optimized_reference,1,489.51122690278135,489.2633697262572,-0.24785717652412131,-0.00024002604540351857,-0.00024002604540351857,False,-0.0002184384048710985,2.8050567393472247e-05,-2.1587640532420068e-05
optimized_reference,1,489.51122690278135,489.28380384651973,-0.22742305626161397,-0.0002550949451148865,-0.0002550949451148865,False,-0.0002161909744083845,2.805437024369795e-05,-3.890397070650201e-05
optimized_reference,1,489.51122690278135,489.304238066783,-0.20698883599834517,-0.000243764945331848,-0.000243764945331848,False,-0.00021394316202945178,2.8057797624399888e-05,-2.9821783302396224e-05
optimized_reference,1,489.51122690278135,489.32467238703975,-0.18655451574159088,-0.00024875014523639827,-0.00024875014523639827,False,-0.00021170045851804167,2.8060815660816804e-05,-3.7049686718356595e-05
optimized_reference,1,489.51122690278135,489.34510650724405,-0.1661203955372912,-0.00020762224602399737,-0.00020762224602399737,False,-0.00020946820598456966,2.8063389390334225e-05,1.8459599605722896e-06
optimized_reference,1,489.51122690278135,489.3655407273909,-0.1456861753904377,-0.0001408885473019872,-0.0001408885473019872,False,-0.0002072514850978474,2.8065483696333603e-05,6.636293779586021e-05
optimized_reference,1,489.51122690278135,489.38597504758945,-0.12525185519189108,-0.00014394764724334763,-0.00014394764724334763,False,-0.00020505520058188486,2.806706402613727e-05,6.110755333853723e-05
optimized_reference,1,489.51122690278135,489.40640916773555,-0.10481773504579905,-0.00016490814684200217,-0.00016490814684200217,False,-0.00020288406748260345,2.806809728732338e-05,3.7975920640601285e-05
optimized_reference,1,489.51122690278135,489.4268433878242,-0.08438351495715324,-0.00022609014567032126,-0.00022609014567032126,False,-0.00020074250365576863,2.8068552748079265e-05,-2.5347642014552632e-05
optimized_reference,1,489.51122690278135,489.4472777079063,-0.06394919487502193,-0.00012502654760571108,-0.001125026547605711,True,-0.00019863471586376675,2.8068402789522577e-05,-0.0009263918317419443
optimized_reference,1,489.51122690278135,489.46771192799497,-0.043514974786376115,-0.0001965188462366152,-0.0011965188462366152,True,-0.00019656467781081852,2.8067623711376343e-05,-0.0009999541684257967
optimized_reference,1,489.51122690278135,489.48814604802465,-0.02308085475669941,-0.00012751914755804172,-0.0011275191475580417,True,-0.00019453608010064566,2.8066196427707533e-05,-0.0009329830674573961
optimized_reference,1,489.51122690278135,489.50858036804857,-0.0026465347327757627,-0.0002010508461498528,-0.0012010508461498528,True,-0.00019255231492133198,2.8064107034618996e-05,-0.0010084985312285208
optimized_reference,1,489.51122690278135,489.52901448807825,0.017787585296900943,-0.000131144747488543,-0.001131144747488543,True,-0.00019061656658164727,2.8061347421309177e-05,-0.0009405281809068957
optimized_reference,1,489.51122690278135,489.5494487080505,0.03822180526913144,-0.00020286364611521446,-0.0012028636461152145,True,-0.0001887316700311054,2.8057915521779203e-05,-0.001014131976084109
optimized_reference,1,489.51122690278135,489.5698830280162,0.05865612523484742,-0.00012026794769681715,-0.0011202679476968172,True,-0.0001869002033767801,2.8053815688378665e-05,-0.0009333677443200371
optimized_reference,1,489.51122690278135,489.59031714792945,0.0790902451481088,-0.00016218894689412622,-0.0011621889468941262,True,-0.00018512448050013713,2.8049058881777592e-05,-0.0009770644663939891
optimized_reference,1,489.51122690278135,489.6107513678435,0.09952446506213164,-0.00014190824728244067,-0.00014190824728244067,False,-0.000183406469793178,2.8043662472717887e-05,4.149822251073732e-05
optimized_reference,1,489.51122690278135,489.631185687751,0.11995878496963996,-0.00018439574646877954,-0.00018439574646877954,False,-0.00018174787294100887,2.8037650300247963e-05,-2.6478735277706694e-06
optimized_reference,1,489.51122690278135,489.65161980760604,0.1403929048246937,-0.0001482530471609289,-0.0001482530471609289,False,-0.00018015012008699158,2.80310524581215e-05,3.189707292606267e-05
optimized_reference,1,489.51122690278135,489.67205402740365,0.1608271246223012,-0.0001405486473085027,-0.0001405486473085027,False,-0.00017861429942520133,2.8023904621883196e-05,3.8065652116698635e-05
optimized_reference,1,489.51122690278135,489.69248834725295,0.18126144447160186,-0.00013941564733022105,-0.00013941564733022105,False,-0.00017714123127330044,2.801624781569575e-05,3.772558394307939e-05
optimized_reference,1,489.51122690278135,489.7129224670498,0.20169556426844792,-0.00021102124595895333,-0.00021102124595895333,False,-0.0001757314659317265,2.8008127841738e-05,-3.528978002722682e-05
optimized_reference,1,489.51122690278135,489.73335678678995,0.22212988400860922,-0.00021464684588956562,-0.00021464684588956562,False,-0.00017438521800932152,2.799959417972867e-05,-4.0261627880244094e-05
optimized_reference,1,489.51122690278135,489.7537910065221,0.24256410374073312,-0.00020252374612161894,-0.00020252374612161894,False,-0.00017310246729100934,2.7990699763590302e-05,-2.9421278830609604e-05
optimized_reference,1,489.51122690278135,489.7742251262025,0.26299822342116386,,,False,-0.000171882894941557,2.7981499744842912e-05,
