target_id,quarter,selection_group,light_curve_cache_hit,n_grid_observations,n_usable_observations,longest_segment_length,longest_segment_days,median_cadence_days,gap_fraction,robust_flux_scatter_ppm,background_tau_acf_e_days,background_tau_acf_half_days,background_tau_acf_zero_days,background_tau_integrated_positive_acf_days,background_acf_lag_1,background_acf_6h,background_acf_1d,background_acf_2d,background_acf_5d,acf_max_lag_days,preprocessing_n_row_absent,preprocessing_n_unusable_observed,rolling_background_window_cadences,rolling_background_scatter_ppm,rolling_short_residual_scatter_ppm,rolling_background_to_short_scatter_ratio
2441495,5,confirmed_planet_host,True,4634,4485,146,2.9630201046165894,0.020434619655134156,0.0321536469572723,313.5617282104444,0.020434619655134156,0.020434619655134156,0.6947770682745613,0.30943984641834493,0.25934422169985755,0.3402767698212143,-0.012196558662177137,-0.14047297376632614,,2.9425852303393185,142,7,49,154.43607891812798,177.8306402172238,0.8684447108185694
2442448,5,confirmed_planet_host,True,4634,4485,146,2.96302018721326,0.020434620237210765,0.0321536469572723,254.40492110314065,0.020434620237210765,0.020434620237210765,0.020434620237210765,0.020434620237210765,-0.14446962037902913,-0.0005045733552915821,-0.05292421571651355,0.0850022840174906,,2.9425853141583502,142,7,49,51.335080945240954,239.59139990254224,0.21426094995948247
2444412,5,confirmed_planet_host,True,4634,4485,146,2.9630202812622883,0.020434620906598866,0.0321536469572723,1105.0141019134894,0.5313001435715705,0.4086924181319773,0.8786886989837512,0.7831294741315852,0.8739482845849471,0.6668533951405028,-0.09959987318294367,-0.25970451085919816,,2.9425854105502367,142,7,49,142.5196395740358,101.88011890586122,1.3988954970275027
2556650,5,confirmed_planet_host,True,4634,4485,146,2.963018198723148,0.020434606354683638,0.0321536469572723,916.3326827569961,0.020434606354683638,0.020434606354683638,0.06130381906405091,0.02245118195702663,0.034501270372747,0.023883737709520802,-0.15556650964330693,-0.02733254344447071,,2.942583315074444,142,7,49,190.21346302720815,703.5754018894756,0.27035263387034775
2557816,5,confirmed_planet_host,True,4634,4485,146,2.96301862718974,0.020434609323274344,0.0321536469572723,345.18407079687677,0.020434609323274344,0.020434609323274344,0.04086921864654869,0.022474065293569007,0.04990200541714765,-0.17388183259994,-0.05620797148416948,0.04943223214494075,,2.9425837425515056,142,7,49,58.41313815566645,316.2336996934058,0.18471509586833731
2571238,5,confirmed_planet_host,True,4634,4485,146,2.9630196368452744,0.020434616424608976,0.0321536469572723,136.43715443867333,0.020434616424608976,0.020434616424608976,0.06130384927382693,0.029451723393110203,0.034131876446556964,0.05079139691893515,0.01340623899506288,-0.04405675531632579,,2.9425847651436925,142,7,49,13.870167152229262,55.008894216798126,0.25214408232903024
2574338,5,confirmed_planet_host,True,4634,4485,146,2.9630197372098337,0.020434617123100907,0.0321536469572723,482.2928696762642,0.020434617123100907,0.020434617123100907,0.020434617123100907,0.020434617123100907,-0.03981090197616501,0.037877051129078396,0.06128652841646253,-0.07186343674664071,,2.9425848657265306,142,7,49,27.25818479512851,436.8389615241304,0.06239870340325128
2581316,5,confirmed_planet_host,True,4634,4486,146,2.963019903014356,0.020434618316357955,0.03193785066896848,202.40798946213667,0.6130385494907387,0.449561602959875,1.0421655341342557,0.8783916535975081,0.8095216301957534,0.6785260706198575,0.02709299219342705,-0.34803354090140576,,2.9425850375555456,142,6,49,224.3277486896293,77.09225958085942,2.9098608590443455
2581554,5,confirmed_planet_host,True,4634,4486,146,2.9630200158280786,0.020434619109437335,0.03193785066896848,8745.029507324469,0.6743424306114321,0.551734715954808,1.0012963363624294,1.0688442869349126,0.9874657025015585,0.8179509572385222,-0.020675459825257845,-0.39759405214778254,,2.9425851517589763,142,6,49,2072.8486335652797,108.95514427755086,19.024789029556356
2584163,5,confirmed_planet_host,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516
2692377,5,confirmed_planet_host,True,4634,4485,146,2.963017432244669,0.020434601050510537,0.0321536469572723,2204.6923881329853,0.6743418346668477,0.46999582416174235,1.062599254626548,0.9547429474588176,0.8615335527702292,0.7046458523396583,0.04022012570548572,-0.3903437904048657,,2.9425825512735173,142,7,49,419.23736819122246,113.95588355351599,3.6789444749848315
2693736,5,confirmed_planet_host,True,4634,4485,146,2.963017647904053,0.020434602571185678,0.0321536469572723,454.0150778128674,0.020434602571185678,0.020434602571185678,0.42912665399489924,0.09841354598665808,0.06790633289662934,0.18845144820550552,-0.057258597482367814,-0.07405746397240297,,2.9425827702507377,142,7,49,141.2963916376537,397.1893550887475,0.35574063057677513
2713049,5,confirmed_planet_host,True,4634,4485,146,2.9630195826102863,0.02043461607536301,0.0321536469572723,452.97370745852663,0.06130384822608903,0.04086923215072602,0.7969500269391574,0.39062236258942196,0.5002041909478591,0.27953437875744874,0.005582428133090121,-0.14409074373619693,,2.9425847148522735,142,7,49,309.7577678356282,341.9625430503526,0.905823676103665
2715135,5,confirmed_planet_host,True,4634,4486,146,2.9630196562065976,0.02043461659923196,0.03193785066896848,2555.5805674944772,0.6334731145761907,0.510865414980799,1.0830346797592938,0.9670461956583274,0.8880789032185307,0.7129095907600721,0.059381390323902744,-0.3931013676467787,,2.942584790289402,142,6,49,1291.105787600599,329.86587351546393,3.914032615259525
2715695,5,confirmed_planet_host,True,4634,4486,146,2.9630193575576413,0.02043461454741191,0.03193785066896848,751.0872160005945,0.02043461454741191,0.02043461454741191,0.08173845818964764,0.032809794975692246,0.18283711634529964,-0.12616756974867796,-0.056503785117697436,-0.009331043917321261,,2.942584494827315,142,6,49,153.27064326541677,871.566490567073,0.17585651229626015
2716801,5,confirmed_planet_host,True,4634,4486,146,2.9630193925258936,0.02043461479479447,0.03193785066896848,637.4151745183366,0.02043461479479447,0.02043461479479447,0.02043461479479447,0.02043461479479447,-0.004154545969002062,0.08245045018868367,0.0935748327925596,-0.015901281428779546,,2.9425845304504037,142,6,49,76.03605737411425,675.5354022071713,0.11255673222407334
2716853,5,confirmed_planet_host,True,4634,4486,146,2.9630194620476686,0.020434615275007673,0.03193785066896848,597.2938326451357,0.020434615275007673,0.020434615275007673,0.020434615275007673,0.020434615275007673,-0.02551019988484168,0.037166966647136444,-0.02242578532987497,-0.06707552900359448,,2.942584599601105,142,6,49,126.83612391520445,607.0446431248326,0.20894035611994005
2717158,5,confirmed_planet_host,True,4634,4486,146,2.963019288086798,0.02043461406719871,0.03193785066896848,422.77996927209887,0.02043461406719871,0.02043461406719871,0.02043461406719871,0.02043461406719871,-0.016902075777336167,0.07409015802894031,-0.059672815861684846,-0.03144034729144606,,2.942584425676614,142,6,49,59.212880850611064,463.5776441781258,0.1277302337466882
2718778,5,confirmed_planet_host,True,4634,4486,146,2.9630195849895244,0.02043461614084663,0.03193785066896848,626.7772980925987,0.02043461614084663,0.02043461614084663,0.02043461614084663,0.02043461614084663,-0.025726443591685917,-0.05127414522910039,0.02229528969418198,-0.0575455695756135,,2.9425847242819145,142,6,49,43.657470212496605,672.1732317852542,0.0649497304386026
2721030,5,confirmed_planet_host,True,4634,4486,146,2.9630194548444706,0.0204346152531798,0.03193785066896848,564.1063500915578,0.0204346152531798,0.0204346152531798,0.0204346152531798,0.0204346152531798,-0.06194605342194584,0.03480892505276521,-0.015781015878107287,-0.03874348007413946,,2.942584596457891,142,6,49,62.62054524970268,541.8265194576063,0.11557305336842644
2831055,5,confirmed_planet_host,True,4634,4485,146,2.963016859306663,0.02043459704145789,0.0321536469572723,284.85392005780625,0.02043459704145789,0.02043459704145789,0.02043459704145789,0.02043459704145789,-0.010864733221213273,-0.05002983497322288,-0.014996332353267989,-0.02252079752431073,,2.9425819739699364,142,7,49,63.88020715520341,141.95601590017768,0.45000000000086965
2832589,5,confirmed_planet_host,True,4634,4485,146,2.963017411697365,0.020434600883163512,0.0321536469572723,5321.4752031346225,0.6539072282612324,0.4904304211959243,1.0625992459245026,0.9754113469164847,0.9191761865621867,0.7041320873163666,0.03932817494050689,-0.39441385498137665,,2.9425825271755457,142,7,49,2650.3479464036277,513.7949907543556,5.158376383764228
2837111,5,confirmed_planet_host,True,4634,4486,146,2.963017710913846,0.020434603036846966,0.03193785066896848,325.5765864518624,0.020434603036846966,0.020434603036846966,0.020434603036846966,0.020434603036846966,-0.09706298107884627,-0.07866534274026306,0.062259262682106284,-0.017668625504157067,,2.942582837305963,142,6,49,41.61901347842611,266.9236307479017,0.155921052631468
