target_id,quarter,selection_group,injected_period_days,injected_epoch_days,epoch_phase_fraction,injected_duration_hours,injected_depth,in_transit_observation_count,arima_injection_mode,success,error,arima_converged,arima_runtime_seconds,tcf_runtime_seconds,bls_runtime_seconds,total_runtime_seconds,tcf_recovered_period_days,tcf_recovered_epoch_days,tcf_recovered_duration_hours,tcf_score,tcf_raw_pooled_score,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_period_error_fraction,tcf_exact_period_error_fraction,tcf_period_matched,tcf_exact_period_matched,tcf_exact_period_rank_top10,tcf_exact_period_present_top10,tcf_half_period_rank_top10,tcf_double_period_rank_top10,tcf_triple_period_rank_top10,tcf_top_periods_json,tcf_top_scores_json,bls_recovered_period_days,bls_recovered_transit_time,bls_recovered_duration_hours,bls_recovered_depth,bls_power,bls_sde,bls_period_error_fraction,bls_exact_period_error_fraction,bls_period_matched,bls_exact_period_matched,bls_exact_period_rank_top10,bls_exact_period_present_top10,bls_half_period_rank_top10,bls_double_period_rank_top10,bls_triple_period_rank_top10,bls_top_periods_json,bls_top_sde_json,tcf_fap_threshold,bls_fap_threshold,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_passes_fap,bls_passes_fap,tcf_harmonic_recovered,bls_harmonic_recovered,tcf_exact_recovered,bls_exact_recovered,harmonic_both,harmonic_tcf_only,harmonic_bls_only,harmonic_neither,harmonic_union,exact_both,exact_tcf_only,exact_bls_only,exact_neither,exact_union,noise_quartile,robust_flux_scatter_ppm_saved,gap_fraction_saved,lag_one_flux_acf,six_hour_scatter_proxy_ppm,light_curve_cache_hit,n_grid_observations,n_usable_observations,longest_segment_length,longest_segment_days,median_cadence_days,gap_fraction,robust_flux_scatter_ppm,background_tau_acf_e_days,background_tau_acf_half_days,background_tau_acf_zero_days,background_tau_integrated_positive_acf_days,background_acf_lag_1,background_acf_6h,background_acf_1d,background_acf_2d,background_acf_5d,acf_max_lag_days,preprocessing_n_row_absent,preprocessing_n_unusable_observed,rolling_background_window_cadences,rolling_background_scatter_ppm,rolling_short_residual_scatter_ppm,rolling_background_to_short_scatter_ratio,background_to_transit_acf_e_days,transit_to_background_acf_e_days,background_to_transit_acf_half_days,transit_to_background_acf_half_days,background_to_transit_integrated_positive_acf_days,transit_to_background_integrated_positive_acf_days,harmonic_winner,exact_winner,harmonic_bls_recovered,harmonic_tcf_recovered,exact_bls_recovered,exact_tcf_recovered,harmonic_tcf_beats_bls,harmonic_bls_beats_tcf,harmonic_any_single_winner,ratio_bin,acf_half_ratio_bin,integrated_acf_ratio_bin,tau_bin
2584163,5,confirmed_planet_host,5.0,445.7603152566371,0.45,2.0,0.001,71,filter,True,,True,0.0188529998995363,12.054796417010948,0.1415879579726606,12.215807458851486,14.995331777259088,445.7990415454504,1.5,7.119446460810394,7.0534075955375615,6,6,1.0,2.9065018466748436,0.4995331777259088,1.9990663554518175,False,False,,False,,,1.0,"[14.995331777259088, 14.789929976658888, 10.625875291763922, 13.75358452817606, 13.333444481493832]","[7.119446460810394, 7.003390937610268, 6.5540191647530985, 6.508970114177792, 6.315172769555111]",5.000666888962988,445.76656525663714,2.7,0.0007670160264994,0.0074721135217695,18.992096857357684,0.0001333777925976,0.0001333777925976,True,True,1.0,True,4.0,2.0,3.0,"[5.000666888962988, 10.000333444481495, 15.0, 2.4984994998332777, 1.6675558519506501]","[18.992096857357684, 13.123461733960793, 10.30031922373444, 9.94053428575063, 7.981461708706419]",16.085275694914447,5.684844459265036,0.2668329177057356,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.2452154275670182,4.078046842002617,0.2452154275670182,4.078046842002617,0.2452154275670182,4.078046842002617,bls_only,bls_only,True,False,True,False,False,True,True,"(0.245, 1.349]","(0.245, 0.49]","(0.134, 0.326]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,5.0,445.7603152566371,0.45,4.0,0.0005,143,filter,True,,True,0.0170737500302493,15.32780058402568,0.1960509999189525,15.54198258300312,14.789929976658888,445.2152491432948,8.785714285714285,7.043804704194733,9.467447526021164,5,5,1.0,3.1500852277624443,0.4789929976658887,1.9579859953317775,False,False,,False,,,1.0,"[14.789929976658888, 13.75358452817606, 14.122374124708237, 13.282094031343782, 9.22540846948983]","[7.043804704194733, 6.546530776040458, 6.110420861321553, 6.099554767407087, 6.040546350272243]",5.000666888962988,445.7540652566371,3.9,0.0005109456733467,0.0059298992068072,14.695336966263678,0.0001333777925976,0.0001333777925976,True,True,1.0,True,3.0,2.0,4.0,"[5.000666888962988, 9.99566522174058, 2.4984994998332777, 15.0, 1.2520840280093366]","[14.695336966263678, 9.439702009838218, 8.236381611948103, 6.678612612223433, 5.2177467865189415]",16.085275694914447,5.684844459265036,0.2917705735660847,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.1226077137835091,8.156093684005233,0.1226077137835091,8.156093684005233,0.1226077137835091,8.156093684005233,bls_only,bls_only,True,False,True,False,False,True,True,"(0.123, 0.245]","(0.123, 0.245]","(0.0603, 0.134]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,5.0,445.7603152566371,0.45,4.0,0.001,143,filter,True,,True,0.0235639999154955,17.425733583047986,0.2769191251136362,17.726859458023682,5.000666888962988,445.7659431763956,3.928571428571429,11.072899555031182,9.953270951939905,16,15,0.9375,2.7682248887577954,0.0001333777925976,0.0001333777925976,True,True,1.0,True,,2.0,3.0,"[5.000666888962988, 10.000333444481495, 15.0, 14.789929976658888, 13.75358452817606]","[11.072899555031182, 8.74444620386602, 7.57814425010086, 6.986471485920083, 6.49324513089744]",5.000666888962988,445.7540652566371,3.9,0.0010030612976174,0.0116412618863391,23.08770176743013,0.0001333777925976,0.0001333777925976,True,True,1.0,True,3.0,2.0,4.0,"[5.000666888962988, 10.000333444481495, 2.4984994998332777, 15.0, 1.6675558519506501]","[23.08770176743013, 15.246170729758642, 13.262952113669098, 11.783811370000784, 9.105955388919035]",16.085275694914447,5.684844459265036,0.0324189526184538,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.1226077137835091,8.156093684005233,0.1226077137835091,8.156093684005233,0.1226077137835091,8.156093684005233,bls_only,bls_only,True,False,True,False,False,True,True,"(0.123, 0.245]","(0.123, 0.245]","(0.0603, 0.134]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,5.0,445.7603152566371,0.45,8.0,0.0005,287,filter,True,,True,0.0266713751479983,17.685185708105564,0.1416555840987712,17.854282124899328,14.789929976658888,445.2152491432948,8.785714285714285,7.086287394006551,9.524547723066387,5,5,1.0,3.169084064219697,0.4789929976658887,1.9579859953317775,False,False,,False,,,1.0,"[14.789929976658888, 13.75358452817606, 14.117705901967323, 13.282094031343782, 14.584528176058686]","[7.086287394006551, 6.586014300638525, 6.147274113927577, 6.136342484281127, 6.100188893540506]",5.000666888962988,445.7540652566371,7.5,0.0004990593153479,0.0079359783132389,16.91857191964945,0.0001333777925976,0.0001333777925976,True,True,1.0,True,3.0,2.0,4.0,"[5.000666888962988, 10.000333444481495, 2.5031677225741915, 15.0, 1.6675558519506501]","[16.91857191964945, 11.444888760251889, 10.884849752750684, 8.845319884891447, 6.882418674677712]",16.085275694914447,5.684844459265036,0.2793017456359102,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.06130385689175455,16.312187368010466,0.06130385689175455,16.312187368010466,0.06130385689175455,16.312187368010466,bls_only,bls_only,True,False,True,False,False,True,True,"(0.0603, 0.123]","(0.0603, 0.123]","(0.0603, 0.134]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,5.0,445.7603152566371,0.45,8.0,0.001,287,filter,True,,True,0.0172469171229749,11.856777915963905,0.2295227500144392,12.113827125169337,14.789929976658888,445.2152491432948,8.785714285714285,7.009079464071595,9.420773973516432,5,5,1.0,3.134555628272376,0.4789929976658887,1.9579859953317775,False,False,,False,,,1.0,"[14.789929976658888, 13.75358452817606, 12.917972657552518, 15.0, 14.117705901967323]","[7.009079464071595, 6.514257045759984, 6.141228354189414, 6.089909599339296, 6.080297108524083]",5.000666888962988,445.7540652566371,7.5,0.0009969250967091,0.0158529771994953,22.579729875032832,0.0001333777925976,0.0001333777925976,True,True,1.0,True,3.0,2.0,4.0,"[5.000666888962988, 10.000333444481495, 2.4984994998332777, 15.0, 1.6675558519506501]","[22.579729875032832, 15.297483465918933, 14.224706993400096, 12.220850558271104, 10.216542914370486]",16.085275694914447,5.684844459265036,0.2942643391521197,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.06130385689175455,16.312187368010466,0.06130385689175455,16.312187368010466,0.06130385689175455,16.312187368010466,bls_only,bls_only,True,False,True,False,False,True,True,"(0.0603, 0.123]","(0.0603, 0.123]","(0.0603, 0.134]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,10.0,448.0103152566371,0.45,2.0,0.0005,40,filter,True,,True,0.0213237919379025,16.610161666059867,0.145089958095923,16.77736495900899,14.789929976658888,445.2152491432948,8.785714285714285,7.096419797259773,9.538166498733924,5,5,1.0,3.1736154127096254,0.2605035011670556,0.4789929976658887,False,False,,False,,,,"[14.789929976658888, 13.75358452817606, 11.092697565855286, 14.122374124708237, 13.282094031343782]","[7.096419797259773, 6.595431383098657, 6.31950052661109, 6.156063859074391, 6.145116598721249]",9.99566522174058,448.0290652566371,2.7,0.0004070016027247,0.0030266511088937,6.288654071411592,0.0004334778259419,0.0004334778259419,True,True,1.0,True,5.0,,,"[9.99566522174058, 10.159053017672559, 10.779926642214072, 14.901967322440814, 4.97732577525842]","[6.288654071411592, 3.4091381103479312, 3.1963023011626626, 2.9287685051330974, 2.8983979563632127]",16.085275694914447,5.684844459265036,0.2718204488778055,0.0049875311720698,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.2452154275670182,4.078046842002617,0.2452154275670182,4.078046842002617,0.2452154275670182,4.078046842002617,bls_only,bls_only,True,False,True,False,False,True,True,"(0.245, 1.349]","(0.245, 0.49]","(0.134, 0.326]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,10.0,448.0103152566371,0.45,2.0,0.001,40,filter,True,,True,0.0173408328555524,12.31395066692494,0.1481696658302098,12.480052083032206,14.785261753917974,453.26181602268696,3.928571428571429,7.379881268375529,4.8121512931663695,6,4,0.6666666666666666,3.012823911640595,0.2607369123041013,0.4785261753917973,False,False,,False,,,,"[14.785261753917974, 13.75358452817606, 14.122374124708237, 13.282094031343782, 14.584528176058686]","[7.379881268375529, 6.576405559514293, 6.138305477832344, 6.127389797012383, 6.091288952967758]",10.000333444481496,448.0040652566371,1.5,0.0010452852412178,0.0057060871745198,13.98901794481622,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 3.334111370456819, 14.995331777259088, 7.507502500833612]","[13.98901794481622, 7.773708998759872, 6.079443542075251, 4.133487779773486, 3.6240808626177707]",16.085275694914447,5.684844459265036,0.1720698254364089,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.2452154275670182,4.078046842002617,0.2452154275670182,4.078046842002617,0.2452154275670182,4.078046842002617,bls_only,bls_only,True,False,True,False,False,True,True,"(0.245, 1.349]","(0.245, 0.49]","(0.134, 0.326]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,10.0,448.0103152566371,0.45,4.0,0.0005,81,filter,True,,True,0.0169974169693887,15.450901708099993,0.2406471660360694,15.709584333002567,14.789929976658888,453.2444345382511,3.928571428571429,7.766088085581024,5.620026055724648,6,5,0.8333333333333334,3.170492184530228,0.2605035011670556,0.4789929976658887,False,False,,False,,,,"[14.789929976658888, 15.0, 13.75358452817606, 12.917972657552518, 14.122374124708237]","[7.766088085581024, 6.815978330499942, 6.577522094531478, 6.2008706293737434, 6.139347632691888]",10.000333444481496,448.01656525663714,3.9,0.0005603796902199,0.0049367123544903,11.762199949535772,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 3.338779593197733, 9.888296098699568, 10.159053017672559]","[11.762199949535772, 4.966245697644273, 4.234189043903337, 3.603366182789101, 3.5197820068951566]",16.085275694914447,5.684844459265036,0.112219451371571,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.1226077137835091,8.156093684005233,0.1226077137835091,8.156093684005233,0.1226077137835091,8.156093684005233,bls_only,bls_only,True,False,True,False,False,True,True,"(0.123, 0.245]","(0.123, 0.245]","(0.0603, 0.134]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,10.0,448.0103152566371,0.45,4.0,0.001,81,filter,True,,True,0.0420929170213639,16.009417959023267,0.2767555408645421,16.32901308289729,15.0,452.95619881015733,7.571428571428571,8.357291427699709,4.412953025926682,5,3,0.6,3.737494348022563,0.25,0.5,False,False,3.0,True,,,,"[15.0, 14.789929976658888, 10.000333444481495, 13.75358452817606, 12.913304434811606]","[8.357291427699709, 7.731494095223752, 7.241943037441324, 6.548222563879045, 6.173248890295412]",10.000333444481496,448.01656525663714,3.9,0.0010472676389091,0.0092259929859906,17.97496557326884,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 3.334111370456819, 2.4984994998332777, 6.667222407469157]","[17.97496557326884, 10.38742737243442, 7.899648065248528, 6.054779997444144, 4.537631137219935]",16.085275694914447,5.684844459265036,0.0748129675810473,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.1226077137835091,8.156093684005233,0.1226077137835091,8.156093684005233,0.1226077137835091,8.156093684005233,bls_only,bls_only,True,False,True,False,False,True,True,"(0.123, 0.245]","(0.123, 0.245]","(0.0603, 0.134]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,10.0,448.0103152566371,0.45,8.0,0.0005,161,filter,True,,True,0.0191845840308815,17.67846474982798,0.1592029999010265,17.857525625033304,14.789929976658888,445.2152491432948,8.785714285714285,7.036733197655932,9.457942844971992,5,5,1.0,3.1469227538976257,0.2605035011670556,0.4789929976658887,False,False,,False,,,,"[14.789929976658888, 13.75358452817606, 14.117705901967323, 13.282094031343782, 14.584528176058686]","[7.036733197655932, 6.539958499105855, 6.104286409432232, 6.093431224345791, 6.057530454586697]",9.990996998999668,448.0290652566371,7.5,0.0005605292881952,0.0067925825122005,14.753912801617316,0.0009003001000332,0.0009003001000332,True,True,1.0,True,2.0,,,"[9.990996998999668, 4.995998666222075, 3.334111370456819, 10.159053017672559, 6.667222407469157]","[14.753912801617316, 7.568882836021293, 6.5119971086783295, 4.035740548098482, 3.762743319606628]",16.085275694914447,5.684844459265036,0.2942643391521197,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.06130385689175455,16.312187368010466,0.06130385689175455,16.312187368010466,0.06130385689175455,16.312187368010466,bls_only,bls_only,True,False,True,False,False,True,True,"(0.0603, 0.123]","(0.0603, 0.123]","(0.0603, 0.134]","(0.02043462, 0.02043463]"
2584163,5,confirmed_planet_host,10.0,448.0103152566371,0.45,8.0,0.001,161,filter,True,,True,0.0190988751128315,12.208796249935403,0.130119000095874,12.358567707939072,14.668556185395133,453.86880538661626,1.5,7.799998416354892,3.798146766209026,5,3,0.6,3.488265336672049,0.2665721907302433,0.4668556185395133,False,False,,False,,,,"[14.668556185395133, 13.75358452817606, 14.892630876958988, 14.122374124708237, 13.282094031343782]","[7.799998416354892, 6.514163520783194, 6.080209813896014, 6.080209813896014, 6.069397443953436]",10.000333444481496,448.01656525663714,7.5,0.0010604936263675,0.0128103634830748,18.519667934109123,3.33444481494638e-05,3.33444481494638e-05,True,True,1.0,True,2.0,,,"[10.000333444481495, 5.000666888962988, 3.334111370456819, 2.4984994998332777, 15.0]","[18.519667934109123, 11.061204703821979, 8.649707179655575, 6.34918360625537, 5.7487678092539385]",16.085275694914447,5.684844459265036,0.112219451371571,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,399.36644959214834,0.0319378506689684,0.0044160981216212,383.838254148619,True,4634,4486,146,2.9630199918319704,0.020434618963918183,0.03193785066896848,399.3664017305928,0.020434618963918183,0.020434618963918183,0.020434618963918183,0.020434618963918183,-0.00492390055981687,0.07633520407826365,0.07227110843122667,0.0004907536387945941,,2.9425851308042184,142,6,49,148.8962085050892,444.2010993592222,0.33519999999972516,0.06130385689175455,16.312187368010466,0.06130385689175455,16.312187368010466,0.06130385689175455,16.312187368010466,bls_only,bls_only,True,False,True,False,False,True,True,"(0.0603, 0.123]","(0.0603, 0.123]","(0.0603, 0.134]","(0.02043462, 0.02043463]"
2693736,5,confirmed_planet_host,2.0,444.4108575218837,0.45,2.0,0.0005,188,filter,True,,True,0.0209243330173194,15.86646933411248,0.1565159589517861,16.04476279183291,9.757585861953986,448.77151834913735,10.0,7.163839077873669,4.2656406314815065,9,7,0.7777777777777778,2.387946359291223,1.4393964654884963,3.878792930976993,False,False,,False,2.0,,,"[9.757585861953986, 1.0, 10.303767922640882, 9.939646548849618, 13.916972324108038]","[7.163839077873669, 6.464480082799036, 6.3830710706788985, 6.333809435358594, 6.316545224141602]",1.9989996665555188,444.4421075218837,2.7,0.0003805617696568,0.0058690571553197,9.901498330777835,0.0005001667222406,0.0005001667222406,True,True,1.0,True,2.0,3.0,4.0,"[1.9989996665555188, 1.0, 4.00166722240747, 5.999666555518506, 12.119706568856286]","[9.901498330777837, 7.2996794364448245, 6.42685033781825, 6.036086498970514, 5.968210036884529]",16.085275694914447,5.684844459265036,0.2418952618453865,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,454.0150778128674,0.0321536469572723,0.1169715578241618,418.6860573701959,True,4634,4485,146,2.963017647904053,0.020434602571185678,0.0321536469572723,454.0150778128674,0.020434602571185678,0.020434602571185678,0.42912665399489924,0.09841354598665808,0.06790633289662934,0.18845144820550552,-0.057258597482367814,-0.07405746397240297,,2.9425827702507377,142,7,49,141.2963916376537,397.1893550887475,0.35574063057677513,0.24521523085422814,4.078050113430617,0.24521523085422814,4.078050113430617,1.180962551839897,0.8467669008149633,bls_only,bls_only,True,False,True,False,False,True,True,"(0.123, 0.245]","(0.245, 0.49]","(0.326, 2.635]","(0.02043412, 0.02043462]"
2693736,5,confirmed_planet_host,2.0,444.4108575218837,0.45,2.0,0.001,188,filter,True,,True,0.0168105419725179,15.514469749992712,0.0623595411889255,15.593878542073073,1.0,443.56126637804414,8.785714285714285,9.303979959369803,9.255585362119223,88,69,0.7840909090909091,0.9918075961479428,0.0,0.5,True,False,,False,1.0,3.0,,"[1.0, 10.000333444481495, 4.00166722240747, 8.002334111370457, 9.757585861953986]","[9.303979959369805, 7.553802476784735, 7.5129959169639635, 7.464200705722711, 7.075547770374104]",1.9989996665555188,444.4296075218837,2.7,0.0007415922105098,0.0114155337752755,18.187152174778763,0.0005001667222406,0.0005001667222406,True,True,1.0,True,2.0,3.0,4.0,"[1.9989996665555188, 1.0, 4.00166722240747, 5.999666555518506, 7.997665888629544]","[18.187152174778763, 13.05718116915759, 12.24281567059784, 10.672609543456502, 8.95102140073909]",16.085275694914447,5.684844459265036,0.0598503740648379,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,454.0150778128674,0.0321536469572723,0.1169715578241618,418.6860573701959,True,4634,4485,146,2.963017647904053,0.020434602571185678,0.0321536469572723,454.0150778128674,0.020434602571185678,0.020434602571185678,0.42912665399489924,0.09841354598665808,0.06790633289662934,0.18845144820550552,-0.057258597482367814,-0.07405746397240297,,2.9425827702507377,142,7,49,141.2963916376537,397.1893550887475,0.35574063057677513,0.24521523085422814,4.078050113430617,0.24521523085422814,4.078050113430617,1.180962551839897,0.8467669008149633,bls_only,bls_only,True,False,True,False,False,True,True,"(0.123, 0.245]","(0.245, 0.49]","(0.326, 2.635]","(0.02043412, 0.02043462]"
2693736,5,confirmed_planet_host,2.0,444.4108575218837,0.45,4.0,0.0005,372,filter,True,,True,0.007200458785519,15.504767625126988,0.1491805000696331,15.662050999933854,9.757585861953986,448.77151834913735,10.0,7.132813362164373,3.9289645391889017,9,7,0.7777777777777778,2.377604454054791,1.4393964654884963,3.878792930976993,False,False,,False,,,,"[9.757585861953986, 10.303767922640882, 9.939646548849618, 14.09903301100367, 12.801267089029677]","[7.132813362164373, 6.355426766244035, 6.306378477074615, 6.046834591524925, 5.898780453986438]",1.9989996665555188,444.4421075218837,3.9,0.00048054278544,0.0087882587819616,14.42237133396073,0.0005001667222406,0.0005001667222406,True,True,1.0,True,3.0,2.0,4.0,"[1.9989996665555188, 4.00166722240747, 1.0, 5.999666555518506, 8.002334111370457]","[14.42237133396073, 9.917774782375833, 9.500385297858667, 8.567770906771745, 6.932815660038658]",16.085275694914447,5.684844459265036,0.2618453865336658,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,454.0150778128674,0.0321536469572723,0.1169715578241618,418.6860573701959,True,4634,4485,146,2.963017647904053,0.020434602571185678,0.0321536469572723,454.0150778128674,0.020434602571185678,0.020434602571185678,0.42912665399489924,0.09841354598665808,0.06790633289662934,0.18845144820550552,-0.057258597482367814,-0.07405746397240297,,2.9425827702507377,142,7,49,141.2963916376537,397.1893550887475,0.35574063057677513,0.12260761542711407,8.156100226861234,0.12260761542711407,8.156100226861234,0.5904812759199485,1.6935338016299266,bls_only,bls_only,True,False,True,False,False,True,True,"(0.0603, 0.123]","(0.123, 0.245]","(0.326, 2.635]","(0.02043412, 0.02043462]"
2693736,5,confirmed_planet_host,2.0,444.4108575218837,0.45,4.0,0.001,372,filter,True,,True,0.0176012918818742,13.174426333978772,0.1395690829958766,13.332173208007587,1.0,444.41925957532305,3.928571428571429,12.354891341742247,10.81490077973284,91,66,0.7252747252747253,1.2951445252895315,0.0,0.5,True,False,,False,1.0,3.0,2.0,"[1.0, 5.999666555518506, 4.00166722240747, 8.002334111370457, 12.003001000333445]","[12.354891341742247, 9.07486159885786, 8.900815748767341, 8.073255025861677, 7.223128199107639]",1.9989996665555188,444.4421075218837,3.9,0.0009377133751027,0.0171490823572826,22.37403726120791,0.0005001667222406,0.0005001667222406,True,True,1.0,True,3.0,2.0,4.0,"[1.9989996665555188, 4.00166722240747, 1.0, 5.999666555518506, 8.002334111370457]","[22.37403726120791, 15.542733240182686, 15.313947634417525, 13.218096221104252, 10.758048264125357]",16.085275694914447,5.684844459265036,0.0324189526184538,0.0024937655860349,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,low_scatter,454.0150778128674,0.0321536469572723,0.1169715578241618,418.6860573701959,True,4634,4485,146,2.963017647904053,0.020434602571185678,0.0321536469572723,454.0150778128674,0.020434602571185678,0.020434602571185678,0.42912665399489924,0.09841354598665808,0.06790633289662934,0.18845144820550552,-0.057258597482367814,-0.07405746397240297,,2.9425827702507377,142,7,49,141.2963916376537,397.1893550887475,0.35574063057677513,0.12260761542711407,8.156100226861234,0.12260761542711407,8.156100226861234,0.5904812759199485,1.6935338016299266,bls_only,bls_only,True,False,True,False,False,True,True,"(0.0603, 0.123]","(0.123, 0.245]","(0.326, 2.635]","(0.02043412, 0.02043462]"
