dataset_kind,target_id,quarter,trial,selection_group,candidate_period_days,source_detector,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value,raw_candidate_rank,candidate_id,predicted_score,reranked_rank,passes_reranker_global_fap
null,1718958,5,1,confirmed_planet_host,8.49249749916639,bls,False,1,True,False,True,False,False,8.49249749916639,,1.0,,2.5547652008010124,,1.0,,,,,0.009258178706188992,0.0,0.009258178706188992,1.0,0.0,1.0,0.009258178706188992,1.0,,,,,,,,highest_scatter,1424.2388676234768,0.0321536469572723,0.994743120015974,111.53175896129348,1,,0.9600997506234414,,0.9142857142857143,1.0,98,0.86166203,1,False
null,1718958,5,2,confirmed_planet_host,14.365121707235746,bls,False,1,True,False,True,False,False,14.365121707235746,,1.0,,3.0583546051996624,,1.0,,,,,0.3037859758496504,0.0,0.3037859758496504,1.0,0.0,1.0,0.3037859758496504,1.0,,,,,,,,highest_scatter,1424.2388676234768,0.0321536469572723,0.994743120015974,111.53175896129348,1,,0.7880299251870324,,0.5238095238095238,1.0,100,0.92030233,1,False
null,1718958,5,3,confirmed_planet_host,6.2797599199733245,bls,False,1,True,False,True,False,False,6.2797599199733245,,1.0,,2.7760250045131114,,1.0,,,,,0.21019081568462994,0.0,0.21019081568462994,1.0,0.0,1.0,0.21019081568462994,1.0,,,,,,,,highest_scatter,1424.2388676234768,0.0321536469572723,0.994743120015974,111.53175896129348,1,,0.9177057356608479,,0.8095238095238095,1.0,102,0.7745379,1,False
null,1718958,5,4,confirmed_planet_host,5.131377125708569,bls,False,1,True,False,True,False,False,5.131377125708569,,1.0,,3.0394974889154773,,1.0,,,,,0.6422078073051081,0.0,0.284415614610216,0.5,0.0,1.0,0.284415614610216,0.5,,,,,,,,highest_scatter,1424.2388676234768,0.0321536469572723,0.994743120015974,111.53175896129348,1,,0.8029925187032418,,0.5714285714285714,1.0,104,0.97393906,1,False
null,1718958,5,5,confirmed_planet_host,12.203734578192732,bls,False,1,True,False,True,False,False,12.203734578192732,,1.0,,4.110607130625528,,1.0,,,,,0.2388383034898287,0.0,0.2388383034898287,1.0,0.0,1.0,0.2388383034898287,1.0,,,,,,,,highest_scatter,1424.2388676234768,0.0321536469572723,0.994743120015974,111.53175896129348,1,,0.27680798004987534,,0.12380952380952381,1.0,106,0.77587813,1,False
null,1718958,5,6,confirmed_planet_host,12.99733244414805,bls,False,1,True,False,True,False,False,12.99733244414805,,1.0,,3.0949836377407176,,1.0,,,,,0.16192207947059328,0.0,0.16192207947059328,1.0,0.0,1.0,0.16192207947059328,1.0,,,,,,,,highest_scatter,1424.2388676234768,0.0321536469572723,0.994743120015974,111.53175896129348,1,,0.770573566084788,,0.49523809523809526,1.0,108,0.81620246,1,False
null,1718958,5,7,confirmed_planet_host,12.390463487829278,bls,False,1,True,False,True,False,False,12.390463487829278,,1.0,,2.297956597406179,,1.0,,,,,0.07188392419303688,0.0,0.07188392419303688,1.0,0.0,1.0,0.07188392419303688,1.0,,,,,,,,highest_scatter,1424.2388676234768,0.0321536469572723,0.994743120015974,111.53175896129348,1,,0.9900249376558603,,0.9809523809523809,1.0,110,0.75744677,1,False
null,1725016,5,0,confirmed_planet_host,4.347115705235079,bls,False,1,True,False,True,False,False,4.347115705235079,,1.0,,4.459307965081323,,1.0,,,,,0.6775813033263263,0.0,0.35516260665265237,0.5,0.0,1.0,0.35516260665265237,0.5,,,,,,,,low_scatter,459.8359804321691,0.0321536469572723,0.0427758813352123,419.522553521834,0,,0.1571072319201995,,0.18556701030927836,1.0,112,0.9941326,1,False
null,1725016,5,1,confirmed_planet_host,2.605868622874292,bls,False,1,True,False,True,False,False,2.605868622874292,,1.0,,3.983149986226493,,1.0,,,,,0.7885723561399237,0.0,0.5771447122798474,0.5,0.0,1.0,0.5771447122798474,0.5,,,,,,,,low_scatter,459.8359804321691,0.0321536469572723,0.0427758813352123,419.522553521834,0,,0.314214463840399,,0.44329896907216493,1.0,114,0.9941326,1,False
null,1725016,5,2,confirmed_planet_host,9.39346448816272,bls,False,1,True,False,True,False,False,9.39346448816272,,1.0,,4.316778750169472,,1.0,,,,,0.29053094507306787,0.0,0.29053094507306787,1.0,0.0,1.0,0.29053094507306787,1.0,,,,,,,,low_scatter,459.8359804321691,0.0321536469572723,0.0427758813352123,419.522553521834,0,,0.1970074812967581,,0.25773195876288657,1.0,116,0.99394256,1,False
null,1725016,5,3,confirmed_planet_host,6.9519839946648885,bls,False,1,True,False,True,False,False,6.9519839946648885,,1.0,,5.031369289030358,,1.0,,,,,0.01986009881132903,0.0,0.01986009881132903,1.0,0.0,1.0,0.01986009881132903,1.0,,,,,,,,low_scatter,459.8359804321691,0.0321536469572723,0.0427758813352123,419.522553521834,0,,0.05236907730673317,,0.061855670103092786,1.0,118,0.9907026,1,False
