target_id,quarter,trial,trial_seed,tcf_success,bls_success,tcf_max_score,tcf_best_period_days,tcf_valid_transit_events,tcf_positive_event_fraction,bls_max_sde,bls_max_power,bls_best_period_days,tcf_error,bls_error
2302548,5,7,10493639740220121193,True,True,6.229005617270886,8.184394798266089,10,0.7,3.9274659376062857,0.0569701022632983,12.259753251083696,,
2304320,5,0,11668282598276011962,True,True,6.102434482172256,5.444148049349784,17,0.8235294117647058,3.5700782478325963,0.0048084120934788,9.888296098699568,,
2304320,5,1,12442292667872918813,True,True,6.4503209776504224,6.186395465155052,15,0.8666666666666667,3.846653114349933,0.0031612348036944,14.579859953317774,,
2304320,5,2,5308228693561914418,True,True,6.210041719371893,6.382460820273425,14,0.7857142857142857,3.4505735704470273,0.0046317874691818,9.141380460153384,,
2304320,5,3,14382615261056478851,True,True,6.521120265593166,13.450150050016672,7,0.7142857142857143,3.5517678571431643,0.0037713002170467,14.374458152717574,,
2304320,5,4,1816643076908899344,True,True,6.390789906434318,11.438146048682896,9,1.0,2.8644353988009272,0.0034897053533115,13.879626542180729,,
2304320,5,5,4229411403438699714,True,True,6.5806723018517745,13.860953651217072,7,0.7142857142857143,4.019583427630269,0.0046240449341681,9.412137379126376,,
2304320,5,6,12136543194360504193,True,True,6.048828834076995,14.901967322440814,7,0.8571428571428571,4.563281127992768,0.0040927798256637,14.822607535845282,,
2304320,5,7,11496642646501322958,True,True,5.883488978278984,6.86328776258753,13,0.6153846153846154,3.7897582121923343,0.0043209155228101,13.949649883294432,,
2307415,5,0,7281720750205031693,True,True,7.172092687840916,13.809603201067024,7,0.8571428571428571,3.2283125293620953,0.0022141637354696,13.898299433144382,,
2307415,5,1,13868259062142239701,True,True,7.248478502327146,14.813271090363456,6,1.0,3.368348339970396,0.0021241860060511,7.4794931643881295,,
2307415,5,2,1052595098204244327,True,True,5.9769789744749575,5.164054684894965,16,0.75,3.658555717807351,0.0021728242494333,9.206735578526176,,
2307415,5,3,6287319866319825200,True,True,6.550054782598276,6.802600866955652,14,0.7857142857142857,3.700284974699848,0.0025927145585401,5.038012670890297,,
2307415,5,4,17361354754528439265,True,True,7.255464604575687,11.578192730910304,9,0.8888888888888888,4.816882013315764,0.0027556366236616,9.799599866622208,,
2307415,5,5,3600071545980489530,True,True,8.193038098123772,14.02434144714905,7,0.8571428571428571,4.704294328933272,0.0021157669492396,7.311437145715239,,
2307415,5,6,11065905472903700047,True,True,6.152213358338831,13.002000666888964,7,0.7142857142857143,3.522140401245625,0.0024562306535847,13.193397799266425,,
2307415,5,7,6821614270683080805,True,True,7.349058477563721,13.720906968989665,6,0.6666666666666666,3.795714775762813,0.002769459408584,5.579526508836279,,
2438264,5,0,9686027190565741423,True,True,7.045845067962623,10.835945315105036,6,0.8333333333333334,2.949732856136203,0.0276304271303822,7.927642547515839,,
2438264,5,1,1029081260048843435,True,True,7.393720553839659,11.974991663887964,6,1.0,2.216767350150874,0.0248991597763306,6.732577525841948,,
2438264,5,2,11737168311025027542,True,True,6.231740429432035,3.8429476492164056,23,0.8260869565217391,2.5072290664066266,0.0244703336188502,10.831277092364122,,
2438264,5,3,549935504931559938,True,True,6.291443110922155,13.06268756252084,7,0.7142857142857143,3.08130972988288,0.0268518916023532,11.312104034678226,,
2438264,5,4,15732650086599383071,True,True,8.089555622520958,13.851617205735248,7,0.7142857142857143,3.2573959679302713,0.0293786152800769,12.18972990996999,,
2438264,5,5,12010565869793946892,True,True,6.4872834929043055,11.410136712237414,8,0.875,2.627702771645431,0.0286073009705454,11.228076025341782,,
2438264,5,6,10382768859086949596,True,True,6.316851426023552,14.411803934644883,6,0.6666666666666666,3.42500510374445,0.0299785285357532,11.11137045681894,,
2438264,5,7,16516678180088660811,True,True,6.379702131771098,12.941313771257086,7,0.8571428571428571,4.586325275022666,0.032938838399338,6.457152384128043,,
2438513,5,0,184737934399097556,True,True,6.605525710263716,12.89463154384795,6,1.0,3.3749189713348624,0.0732987942685548,5.486162054018006,,
2438513,5,1,18026807160646291352,True,True,6.308692721271434,9.22540846948983,9,0.7777777777777778,2.7962512471584637,0.0726474150877938,14.542514171390463,,
2438513,5,2,13759807585318171870,True,True,6.754904435686762,14.299766588862957,7,0.7142857142857143,4.221623079142062,0.0879429745219758,9.696898966322108,,
2438513,5,3,10340775172157912682,True,True,6.640711447774464,14.733911303767924,6,1.0,3.213744824998338,0.0716753452958608,6.15838612870957,,
2438513,5,4,17081381839122582472,True,True,9.893358817649885,13.758252750916974,6,0.6666666666666666,3.9413604898300183,0.0767799910907876,8.711903967989329,,
2438513,5,5,4386712509441131075,True,True,6.382211617999587,10.59786595531844,9,0.8888888888888888,3.0095795763367432,0.0754674762002992,6.961320440146716,,
2438513,5,6,7045596155062448367,True,True,6.15262983248789,5.859619873291098,15,0.7333333333333333,2.4523361275860456,0.0717300634250297,4.958652884294765,,
2438513,5,7,9049919498271669212,True,True,6.977577261756093,13.902967655885297,6,0.8333333333333334,3.333158753613822,0.0705512823849578,10.490496832277426,,
2439243,5,0,1906878402222373385,True,True,6.807396144489186,12.7405801933978,5,0.8,3.403828709751106,0.0073992470281363,2.871957319106369,,
2439243,5,1,15876199693356822454,True,True,6.75311691087448,11.078692897632545,9,0.6666666666666666,2.5641576471986873,0.0066016257612425,13.188729576525509,,
2439243,5,2,14444240275331227972,True,True,6.264028880131449,12.619206402134044,7,0.8571428571428571,2.5468554673779233,0.0071047368294842,4.42647549183061,,
2439243,5,3,963597361050909335,True,True,6.505491154087924,10.85461820606869,9,0.8888888888888888,3.8820049484169767,0.0075976768872818,12.077692564188064,,
2439243,5,4,2243871366654917499,True,True,6.34458865421386,6.284428142714239,14,0.8571428571428571,3.635617809974667,0.0068217198219546,12.334444814938314,,
2439243,5,5,4952105915871647576,True,True,7.2430720996032925,9.491497165721908,10,0.7,2.9191771687790644,0.0074356881818952,10.32710903634545,,
2439243,5,6,8071778972235925958,True,True,6.395280436584372,10.191730576858951,9,0.6666666666666666,2.757216018497308,0.0064434497997921,12.41847282427476,,
2439243,5,7,14617829395006012756,True,True,6.685071186039968,12.353117705901967,7,0.8571428571428571,3.545992358456739,0.0081736992583483,3.1847282427475827,,
