candidate_id,target_id,quarter,injection_index,candidate_period_days,source_detector,exact_match,harmonic_match,selection_group,injected_period_days,injected_duration_hours,injected_depth,epoch_phase_fraction,candidate_period_error_fraction,candidate_harmonic_error_fraction,candidate_best_harmonic_factor,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,in_transit_observation_count,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value
4902,2715695,5,0,5.994998332777593,bls,False,True,confirmed_planet_host,2.0,2.0,0.0005,0.45,1.9974991663887964,0.0008336112037345226,3.0,False,1,True,False,True,False,False,5.994998332777593,,2.0,,3.9831269204868707,,0.605664342865457,,,,,0.5397434912833116,1.9989991659716428,0.07948698256662316,0.5,0.0003336113427857213,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4903,2715695,5,0,4.00166722240747,bls,False,True,confirmed_planet_host,2.0,2.0,0.0005,0.45,1.0008336112037348,0.00041680560186740934,2.0,False,1,True,False,True,False,False,4.00166722240747,,3.0,,3.72340866576957,,0.5661722329694736,,,,,0.6927783324373448,1.001834862385321,0.3855566648746896,0.5,0.0009174311926605484,2.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4904,2715695,5,0,12.79193064354785,bls,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,5.395965321773925,1.1319884405913083,3.0,False,1,True,False,True,False,False,12.79193064354785,,4.0,,3.027657454174284,,0.46037803941733935,,,,,0.01791977062693596,5.399165971643035,0.01791977062693596,1.0,1.133055323881012,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4905,2715695,5,0,1.0,bls,False,True,confirmed_planet_host,2.0,2.0,0.0005,0.45,0.5,0.0,0.5,False,1,True,False,True,False,False,1.0,,5.0,,2.989009814301708,,0.4545013757121659,,,,,0.9232265826997414,0.4997497914929108,0.8464531653994829,0.5,0.0005004170141783597,0.5,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4906,2715695,5,0,13.025341780593532,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,5.512670890296766,1.1708902967655888,3.0,False,1,False,True,False,True,True,,13.025341780593532,,1.0,,7.095647887164926,,1.0,,,,0.0,5.5159299416180145,0.0,1.0,1.171976647206005,3.0,0.6930599288329109,0.5,7.0,7.0,1.0,2.6819028143313277,6.1961435424633935,7.571428571428571,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,0.2743142144638404,,0.1958762886597938,
4907,2715695,5,0,13.907635878626209,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,5.9538179393131045,1.3179393131043682,3.0,False,1,False,True,False,True,False,,13.907635878626209,,2.0,,6.182636184928057,,0.8713279299148449,,,,0.06773673296981794,5.957297748123435,0.06773673296981794,1.0,1.3190992493744784,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4908,2715695,5,0,9.561520506835613,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,3.7807602534178066,0.5935867511392688,3.0,False,1,False,True,False,True,False,,9.561520506835613,,3.0,,5.849328434262422,,0.8243543827538387,,,,0.26592939610372984,3.7831526271893248,0.26592939610372984,1.0,0.5943842090631082,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4909,2715695,5,0,13.739579859953318,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,5.869789929976659,1.2899299766588863,3.0,False,1,False,True,False,True,False,,13.739579859953318,,4.0,,5.72595232702265,,0.8069668081163003,,,,0.05483449811842405,5.8732276897414515,0.05483449811842405,1.0,1.2910758965804836,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4910,2715695,5,0,14.654551517172392,tcf,False,False,confirmed_planet_host,2.0,2.0,0.0005,0.45,6.327275758586196,1.4424252528620654,3.0,False,1,False,True,False,True,False,,14.654551517172392,,5.0,,5.689300191117609,,0.8018013691757153,,,,0.1250799989760131,6.330942452043369,0.1250799989760131,1.0,1.4436474840144562,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4911,2715695,5,1,1.9989996665555188,bls,True,True,confirmed_planet_host,2.0,2.0,0.001,0.45,0.0005001667222406248,0.0005001667222406248,1.0,False,1,True,False,True,False,False,1.9989996665555188,,1.0,,12.10830844956643,,1.0,,,,,0.8465299644164553,0.0,0.6930599288329109,0.5,0.0,1.0,0.6930599288329109,0.5,,,,,,1.5,0.0010562664287296,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,0.0024937655860349,,0.0103092783505154
4912,2715695,5,1,3.9993331110370125,both,False,True,confirmed_planet_host,2.0,2.0,0.001,0.45,0.9996665555185063,0.00016672224074687492,2.0,True,2,True,True,True,True,False,4.00166722240747,3.996998999666556,2.0,5.0,8.179592733715749,5.912297440756043,0.6755355438610949,0.8387193612263136,0.0011679319262534891,0.0011679319262534891,1.0,0.6929575301436142,1.000667222685571,0.38591506028722833,0.5,0.0003336113427855732,2.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4913,2715695,5,1,1.0,bls,False,True,confirmed_planet_host,2.0,2.0,0.001,0.45,0.5,0.0,0.5,False,1,True,False,True,False,False,1.0,,3.0,,7.234026033612587,,0.597443157625508,,,,,0.9232265826997414,0.4997497914929108,0.8464531653994829,0.5,0.0005004170141783597,0.5,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4914,2715695,5,1,5.994998332777593,bls,False,True,confirmed_planet_host,2.0,2.0,0.001,0.45,1.9974991663887964,0.0008336112037345226,3.0,False,1,True,False,True,False,False,5.994998332777593,,4.0,,6.706194536841017,,0.5538506526137555,,,,,0.5397434912833116,1.9989991659716428,0.07948698256662316,0.5,0.0003336113427857213,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4915,2715695,5,1,7.997665888629544,bls,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,2.998832944314772,0.33294431477159064,3.0,False,1,True,False,True,False,False,7.997665888629544,,5.0,,5.633765547260122,,0.4652809738640127,,,,,0.3859918593042009,3.000834028356964,0.22801628139159819,0.5,0.33361134278565463,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4916,2715695,5,1,13.025341780593532,tcf,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,5.512670890296766,1.1708902967655888,3.0,False,1,False,True,False,True,True,,13.025341780593532,,1.0,,7.04919632725721,,1.0,,,,0.0,5.5159299416180145,0.0,1.0,1.171976647206005,3.0,0.6930599288329109,0.5,7.0,7.0,1.0,2.6643457749703514,6.228474566961559,7.571428571428571,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,0.286783042394015,,0.2061855670103092,
4917,2715695,5,1,3.903634544848283,tcf,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,0.9518172724241416,0.0240913637879292,2.0,False,1,False,True,False,True,False,,3.903634544848283,,2.0,,6.1550665918698595,,0.8731586277530662,,,,0.7003046361006579,0.9527939949958298,0.4006092722013158,0.5,0.02360300250208508,2.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4918,2715695,5,1,13.907635878626209,tcf,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,5.9538179393131045,1.3179393131043682,3.0,False,1,False,True,False,True,False,,13.907635878626209,,3.0,,6.1421616433923525,,0.8713279299148449,,,,0.06773673296981794,5.957297748123435,0.06773673296981794,1.0,1.3190992493744784,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4919,2715695,5,1,14.411803934644883,tcf,False,False,confirmed_planet_host,2.0,2.0,0.001,0.45,6.205901967322442,1.4019673224408138,3.0,False,1,False,True,False,True,False,,14.411803934644883,,4.0,,5.962132465107764,,0.845788964914187,,,,0.10644343752399973,6.209507923269391,0.10644343752399973,1.0,1.4031693077564638,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,188,True,,,,
4920,2715695,5,2,1.9989996665555188,bls,True,True,confirmed_planet_host,2.0,4.0,0.0005,0.45,0.0005001667222406248,0.0005001667222406248,1.0,False,1,True,False,True,False,False,1.9989996665555188,,1.0,,8.961883510741819,,1.0,,,,,0.8465299644164553,0.0,0.6930599288329109,0.5,0.0,1.0,0.6930599288329109,0.5,,,,,,3.9,0.000508482205641,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,0.0024937655860349,,0.0103092783505154
4921,2715695,5,2,3.996998999666556,bls,False,True,confirmed_planet_host,2.0,4.0,0.0005,0.45,0.9984994998332779,0.0007502500833610481,2.0,False,1,True,False,True,False,False,3.996998999666556,,2.0,,5.6895524434365745,,0.6348612361025459,,,,,0.6931367278498836,0.9994995829858214,0.38627345569976707,0.5,0.000250208507089291,2.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4922,2715695,5,2,5.994998332777593,bls,False,True,confirmed_planet_host,2.0,4.0,0.0005,0.45,1.9974991663887964,0.0008336112037345226,3.0,False,1,True,False,True,False,False,5.994998332777593,,3.0,,5.318250001219856,,0.5934299407981971,,,,,0.5397434912833116,1.9989991659716428,0.07948698256662316,0.5,0.0003336113427857213,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4923,2715695,5,2,1.0,bls,False,True,confirmed_planet_host,2.0,4.0,0.0005,0.45,0.5,0.0,0.5,False,1,True,False,True,False,False,1.0,,4.0,,4.921261642680897,,0.5491325162598035,,,,,0.9232265826997414,0.4997497914929108,0.8464531653994829,0.5,0.0005004170141783597,0.5,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4924,2715695,5,2,9.990996998999668,bls,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,3.995498499499834,0.6651661664999446,3.0,False,1,True,False,True,False,False,9.990996998999668,,5.0,,3.817241528061209,,0.4259418819142001,,,,,0.23295701815016764,3.997998331943286,0.23295701815016764,1.0,0.6659994439810953,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4925,2715695,5,2,13.025341780593532,tcf,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,5.512670890296766,1.1708902967655888,3.0,False,1,False,True,False,True,True,,13.025341780593532,,1.0,,7.159986035956956,,1.0,,,,0.0,5.5159299416180145,0.0,1.0,1.171976647206005,3.0,0.6930599288329109,0.5,7.0,7.0,1.0,2.7062203488338965,6.17828600263541,7.571428571428571,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,0.2443890274314214,,0.1443298969072164,
4926,2715695,5,2,13.907635878626209,tcf,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,5.9538179393131045,1.3179393131043682,3.0,False,1,False,True,False,True,False,,13.907635878626209,,2.0,,6.238695810929569,,0.8713279299148446,,,,0.06773673296981794,5.957297748123435,0.06773673296981794,1.0,1.3190992493744784,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4927,2715695,5,2,12.857285761920641,tcf,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,5.428642880960321,1.1428809603201069,3.0,False,1,False,True,False,True,False,,12.857285761920641,,3.0,,5.974865421030695,,0.8344800382326633,,,,0.012902234851393886,5.43185988323603,0.012902234851393886,1.0,1.1439532944120099,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4928,2715695,5,2,9.561520506835613,tcf,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,3.7807602534178066,0.5935867511392688,3.0,False,1,False,True,False,True,False,,9.561520506835613,,4.0,,5.902365869197401,,0.8243543827538388,,,,0.26592939610372984,3.7831526271893248,0.26592939610372984,1.0,0.5943842090631082,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4929,2715695,5,2,14.654551517172392,tcf,False,False,confirmed_planet_host,2.0,4.0,0.0005,0.45,6.327275758586196,1.4424252528620654,3.0,False,1,False,True,False,True,False,,14.654551517172392,,5.0,,5.7408866069092905,,0.8018013691757154,,,,0.1250799989760131,6.330942452043369,0.1250799989760131,1.0,1.4436474840144562,3.0,0.6930599288329109,0.5,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4930,2715695,5,3,1.9989996665555188,bls,True,True,confirmed_planet_host,2.0,4.0,0.001,0.45,0.0005001667222406248,0.0005001667222406248,1.0,False,1,True,False,True,False,False,1.9989996665555188,,1.0,,15.649936468369246,,1.0,,,,,0.9989996665555188,0.0,0.0005001667222406248,2.0,0.0,1.0,0.0005001667222406248,2.0,,,,,,3.9,0.0009716335618055,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,0.0024937655860349,,0.0103092783505154
4931,2715695,5,3,4.00166722240747,bls,False,True,confirmed_planet_host,2.0,4.0,0.001,0.45,1.0008336112037348,0.00041680560186740934,2.0,False,1,True,False,True,False,False,4.00166722240747,,2.0,,10.182469225212602,,0.6506396524863104,,,,,3.0016672224074696,1.001834862385321,0.3338890741358232,3.0,0.0009174311926605484,2.0,0.0005001667222406248,2.0,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4932,2715695,5,3,1.0,both,False,True,confirmed_planet_host,2.0,4.0,0.001,0.45,0.5,0.0,0.5,True,2,True,True,True,True,True,1.0,1.0,3.0,1.0,9.872109888064376,7.151103377757834,0.630808304430968,1.0,0.0,0.0,1.0,0.0,0.4997497914929108,0.0,1.0,0.0005004170141783597,0.5,0.0005001667222406248,2.0,91.0,60.0,0.6593406593406593,0.749639323673443,6.442898134893848,3.928571428571429,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,0.2468827930174563,,0.1443298969072164,
4933,2715695,5,3,5.999666555518506,bls,False,True,confirmed_planet_host,2.0,4.0,0.001,0.45,1.9998332777592531,5.55740802489583e-05,3.0,False,1,True,False,True,False,False,5.999666555518506,,4.0,,8.811769157566804,,0.5630546280731967,,,,,4.999666555518506,2.001334445371142,0.999888851839502,3.0,0.0004448151237140976,3.0,0.0005001667222406248,2.0,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
4934,2715695,5,3,7.997665888629544,bls,False,False,confirmed_planet_host,2.0,4.0,0.001,0.45,2.998832944314772,0.33294431477159064,3.0,False,1,True,False,True,False,False,7.997665888629544,,5.0,,7.0255615557192925,,0.4489194936937255,,,,,6.997665888629544,3.000834028356964,1.6658886295431812,3.0,0.33361134278565463,3.0,0.0005001667222406248,2.0,,,,,,,,high_scatter,751.0872160005945,0.0319378506689684,0.121172730279881,667.7552088921291,372,True,,,,
