trial,trial_seed,success,bls_max_power,bls_best_period,bls_best_duration,bls_best_epoch,tcf_max_score,tcf_best_raw_pooled_score,tcf_best_period,tcf_best_duration,tcf_best_epoch,tcf_valid_transit_events,tcf_positive_event_fraction,error
121,8650440048578442511,True,0.0006028486319895758,9.912912912912914,0.0625,448.6924769027813,9.945998261733111,7.263170102587523,14.964996499649965,0.2648809523809524,448.43778169477497,5,0.8,
122,191386128823992596,True,0.0004722106978463327,12.001001001001,0.0625,453.51747690278137,8.821041893260801,7.697674327164731,10.232523252325231,0.0625,448.84255631191985,9,0.8888888888888888,
123,3777494950480780056,True,0.0005615241075266832,12.575575575575575,0.0625,454.15497690278136,8.73342529157481,7.6352072900198165,13.14061406140614,0.21428571428571427,450.84264203163036,7,0.8571428571428571,
124,15421119182597553286,True,0.0005252832721171155,13.43043043043043,0.0625,449.2549769027813,8.304681205504467,4.92633657250278,14.078707870787078,0.0625,449.76448930721483,7,0.7142857142857143,
125,15760746323890626995,True,0.0005679857955183515,10.683683683683684,0.0625,454.15497690278136,9.103234775823042,6.650990062655657,13.576057605760576,0.0625,447.416969246594,7,0.7142857142857143,
126,7944656623974842239,True,0.0004943100945358584,6.325325325325325,0.0625,445.30497690278133,8.94812706900583,8.903460672411041,12.327132713271327,0.31547619047619047,452.4287931367205,7,0.8571428571428571,
127,17237750161244512303,True,0.0006038661226855976,12.14114114114114,0.0625,444.36747690278133,8.646082304335081,8.439304379968405,14.806780678067806,0.21428571428571427,451.77741649218365,6,0.6666666666666666,
128,15149333224240881466,True,0.0005544375391774756,9.96896896896897,0.1125,450.49872690278136,8.992032916309864,7.108034554263426,10.581158115811581,0.1130952380952381,447.4591077671226,9,1.0,
129,2472118456504774982,True,0.0006360655624057145,14.117117117117116,0.0625,454.8799769027813,8.866332899678975,8.58486010422793,12.132513251325133,0.0625,444.96202180339935,8,0.75,
130,2726093262095502097,True,0.0006381455132255748,9.478478478478479,0.0625,446.83622690278133,10.569474347869305,5.746240763539285,13.99049904990499,0.36607142857142855,456.0814708999391,5,0.6,
131,9053020422426945560,True,0.00043334919550293093,9.75875875875876,0.0625,451.48622690278137,7.824938698302095,4.5528972529935725,8.206520652065207,0.31547619047619047,444.8019547895359,11,0.6363636363636364,
132,4937287580613147810,True,0.0005045862020028147,11.734734734734735,0.0625,452.04247690278135,11.709670767451989,10.603618810971895,14.48054805480548,0.4166666666666667,446.5482709633228,4,0.75,
133,15510622096187114687,True,0.0006204419580083421,11.762762762762762,0.0625,446.2549769027813,8.969476097722012,6.549815830449541,10.476147614761476,0.0625,443.5526875729712,9,0.8888888888888888,
134,10995870170156582154,True,0.0004706096631261194,12.561561561561561,0.1125,444.68622690278136,8.900608792858927,7.804308766975179,13.784678467846785,0.21428571428571427,455.5548802257856,4,0.75,
135,11804265472953344933,True,0.0005346255099816455,12.35135135135135,0.0625,448.46122690278133,8.410397966434264,5.285359061974424,12.398539853985397,0.0625,449.39450601014016,8,0.75,
136,12787398465941686533,True,0.0005406405315176965,11.132132132132131,0.0625,452.8174769027813,9.965886712441405,7.127402677477943,14.83058305830583,0.0625,451.56038854243013,6,0.8333333333333334,
137,6468128398725618811,True,0.0005378006966523616,10.655655655655655,0.0625,444.11747690278133,9.088033009052603,5.680057126169211,11.761476147614761,0.0625,454.9466165354946,7,0.8571428571428571,
138,7834232092460949139,True,0.0005909822875216731,13.066066066066066,0.0625,450.32372690278135,9.65027374583477,9.015060867248586,14.158515851585157,0.36607142857142855,446.95296864640017,5,1.0,
139,15053913745897065554,True,0.0004408552421124846,10.501501501501501,0.0625,445.01122690278135,8.091194589215398,5.097207554852935,13.083208320832084,0.0625,449.5014694426603,6,0.8333333333333334,
140,1828560289149312811,True,0.0004729947193193322,13.71071071071071,0.0625,457.17997690278133,8.174888646453766,4.886476017446983,13.664266426642664,0.1636904761904762,445.3802519799367,7,0.7142857142857143,
141,3654334074196436864,True,0.0005119526876837799,14.397397397397397,0.0625,455.46122690278133,9.891638994129197,5.272516795861515,14.13051305130513,0.1130952380952381,456.21785087339475,5,0.6,
142,18349714230937942780,True,0.0005471376387027257,11.734734734734735,0.0625,443.61122690278137,7.7067058443138095,6.253200909210453,11.744674467446744,0.0625,443.61396622562665,9,0.7777777777777778,
143,5887213086787964189,True,0.0005304286433366798,12.225225225225225,0.0625,447.43622690278136,9.336935289441143,8.117366425634195,14.57995799579958,0.0625,447.5754484772497,7,0.8571428571428571,
144,15991531267602781851,True,0.0005982356635221811,13.164164164164164,0.0625,445.66747690278135,8.75339004523357,6.46520154365609,11.905690569056905,0.0625,443.5935304643982,8,0.875,
