target_id,quarter,selection_order,population_cohort,flux_robust_scale,flux_skewness,flux_outlier_fraction,v2_acf_lag_1,v2_acf_decay_e_days,original_series_stationarity_conclusion,v2_spectral_concentration,v2_spectral_harmonic_power_ratio,v2_ls_dominant_period_days,v2_ls_acf_period_relative_error,v2_segment_scale_relative_mad,v2_amplitude_population_label,v2_memory_population_label,v2_acf1_operational_label,v2_quiet_candidate,v2_low_scatter_structured_candidate,v2_correlated_stochastic_candidate,v2_evolving_variability_candidate,v2_quasi_periodic_candidate,v2_coherent_periodic_candidate,v2_rotation_spot_review_flag,v2_pulsation_review_flag,v2_dominant_statistical_behaviour
11198914,5,680,population_expansion_900,0.00015642126432047592,8.725173942386434,0.002452073116362015,0.017522862903141208,0.02043426939053461,stationary_supported,0.0008909385563812844,0.28368395059429824,2.3545157786485023,,0.008882991882485227,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
11969071,5,681,population_expansion_900,0.0016312702119404153,-0.12238912103774502,0.00044583147570218456,0.8704812532768191,1.307790223043412,stationary_supported,0.04192700352554824,0.06040257903560282,10.288185862662875,,0.01701592964410883,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
6955587,5,682,population_expansion_900,0.00046393184484520237,1.0080838440212199,0.0006687472135532769,0.50398495631489,1.2260653625708073,stationary_supported,0.037604511882696555,0.42679724093444077,16.320277548815014,,0.1291588272381813,typical,typical,strong,False,False,False,True,False,False,False,False,Evolving variability
11363314,5,683,population_expansion_900,0.00013083481755921266,16.825004753583304,0.002229157378510923,0.13049393281583996,0.020434275444131345,conflicting_rejections,0.012298025551388763,0.005633422223860283,1.2825414953301066,0.12370464930808883,0.033605118206154375,low,typical,weak,False,True,False,False,False,True,False,True,Coherent periodic
7123913,5,686,population_expansion_900,0.00046667752139937797,3.265191306263662,0.00022291573785109228,0.035158437525395346,0.020434417463548016,conflicting_rejections,0.0023649348761202497,0.12929011418105096,16.903122279123373,,0.011349006448994746,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
4546909,5,687,population_expansion_900,0.00016368182222616884,0.7359417541065794,0.0011148272017837235,0.13849373252243385,0.020434453668713104,stationary_supported,0.004088019774836664,0.09284273356701,15.775395748494091,,0.05625236932160307,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
5041821,5,688,population_expansion_900,0.00039275704141905626,0.6091925093631104,0.0008916629514043691,0.11803528388319656,0.020434514728549402,stationary_supported,0.002152174230912513,0.1856700683069807,3.479877634582601,,0.024942145510511958,typical,typical,weak,False,False,False,False,False,False,False,False,Mixed / complex
9595597,5,689,population_expansion_900,0.00023313632483242905,0.8281404083037417,0.0017833259028087382,0.03275036836740792,0.020434334692254197,stationary_supported,0.0007918250457832477,0.04460405904601331,0.284239754326019,,0.031476956107134066,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
5375352,5,690,population_expansion_900,0.002671543454202858,1.0055837783430566,0.00044583147570218456,0.8758346782162172,0.36782065022271127,stationary_supported,0.10462690892319806,0.08054977102149222,1.7273795071069442,0.00038549671004802524,0.09867675738909455,high,high,strong,False,False,False,False,False,True,False,True,Coherent periodic
10550019,5,691,population_expansion_900,0.00034437457432769737,0.3810089657415638,0.0006687472135532769,0.06987941757310365,0.02043431013589725,stationary_supported,0.0028449397837886185,0.11816097488949871,19.71910604491262,,0.06817737073956316,typical,typical,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
10412043,5,694,population_expansion_900,0.00034170905905298466,0.010052347433984712,0.00044583147570218456,0.8156195996263982,0.2860802016366506,stationary_supported,0.016087827960256394,0.012062070916411418,2.6003207785782823,0.17875649911600566,0.06139345873070364,typical,high,strong,False,False,False,False,True,True,False,True,Quasi-periodic / structured
1028201,5,695,population_expansion_900,0.0005297040641441015,1.7333655328723139,0.0006688963210702341,0.12224809844406062,0.020434560196008533,stationary_supported,0.01158271836625581,0.0680311359927786,12.134983991164857,,0.01213044781698671,typical,typical,weak,False,False,False,False,False,False,False,False,Mixed / complex
11087103,5,696,population_expansion_900,0.0006060996044348741,0.049731153930457996,0.0,0.921117514628158,0.12260558347043116,stationary_supported,0.011258645839335816,0.18939448733377717,6.858804751227812,0.46968909187299207,0.04686575911390039,typical,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
7283948,5,697,population_expansion_900,0.0003283903142794908,3.44938896771066,0.0006687472135532769,0.004094975103474694,0.02043440361012472,stationary_supported,0.0006860484561205499,0.11915564201822589,0.052747313737917224,,0.06486293595752766,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
11076477,5,698,population_expansion_900,0.00039744053944068916,5.2787139620485855,0.0013374944271065537,0.1511108365926384,0.020434221427422017,stationary_supported,0.015455230690048224,0.04268744400190495,17.528020034341143,,0.05685173844588341,typical,typical,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
11356809,5,699,population_expansion_900,0.0006137568322237893,0.9109582792189979,0.0020062416406598305,0.13880369948287097,0.020434258680325,conflicting_rejections,0.010367876774435618,0.08703734119912705,18.202206589973997,,0.04829635386526103,typical,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
9933507,5,700,population_expansion_900,0.006952366759131933,-0.12595693462115903,0.0,0.9956693055719041,3.6372917456319556,stationary_supported,0.13006708773929204,0.3061659508906749,24.908238273136977,,0.08140124078567967,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
4862089,5,701,population_expansion_900,0.00103852169952348,8.020662090902109,0.00044583147570218456,0.39623189005008774,0.3473867414795677,stationary_supported,0.022643787449386825,0.07927497056340357,15.267453492413392,,0.1375889854607658,high,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
10923902,5,702,population_expansion_900,0.0034558474788255527,-0.033967394713880404,0.0,0.9862294310962997,3.555563380359672,stationary_supported,0.11997241572313903,0.021217225829671664,24.908297895035716,,0.3679661938263162,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
8881398,5,703,population_expansion_900,0.00013740245380008896,0.4700946255076707,0.0013374944271065537,0.6021765950522887,0.08173731886199676,conflicting_rejections,0.0204408276102039,0.020855954499509388,0.7823129000736989,0.04481619636205121,0.10192384981442765,low,typical,strong,False,True,False,True,True,True,False,True,Quasi-periodic / structured
4264019,5,704,population_expansion_900,0.0005015572005108794,0.29763278336148563,0.00044583147570218456,0.03009801337497703,0.02043449244229123,stationary_supported,0.0021762170841724167,0.12023796614172004,14.342162610637143,,0.0813825883533553,typical,low,weak,False,False,False,False,False,False,False,False,Mixed / complex
11817562,5,705,population_expansion_900,8.316931012899191e-05,0.2248609524208675,0.00044583147570218456,0.2964743083004871,0.020434227481018752,stationary_supported,0.009311429062557764,0.1448442160409964,18.20217868372198,,0.02040825910974597,low,typical,moderate,False,True,False,False,False,False,False,False,Low-scatter structured
8241187,5,706,population_expansion_900,0.0004540570660254169,1.8934769091977337,0.001560410164957646,0.08611720477189815,0.02043438603868708,stationary_supported,0.004550105106983525,0.37290278490711765,10.069369715272076,,0.027157367482881924,typical,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
5350800,5,707,population_expansion_900,0.00012849149784930592,0.1537003517305827,0.00022291573785109228,0.01821656320097574,0.020434435391507577,stationary_supported,0.000711427442541542,0.15282162502681826,0.10403638680826155,,0.02409579349799539,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
11611313,5,708,population_expansion_900,0.0004701664111304213,9.03838105731213,0.0006687472135532769,0.0086586466051234,0.020434228987141978,stationary_supported,0.0013359609429467185,0.10384407232597946,15.266344740664872,,0.02044213622583765,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
3099945,5,709,population_expansion_900,0.0006768055931769652,0.7608825657512417,0.0013377926421404682,0.07651900118224364,0.020434492311323993,stationary_supported,0.002033406729543102,0.2795490103524784,10.75597172388793,,0.017172744338458987,high,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
8461439,5,710,population_expansion_900,0.0003685999870438294,0.2393813045913346,0.00022291573785109228,0.7505165467405828,1.7369255592348054,stationary_supported,0.04449270283515086,0.01513332421344798,14.34124417398598,,0.27910648361122253,typical,high,strong,False,False,True,True,False,False,False,False,Evolving variability
5039489,5,711,population_expansion_900,0.0002715292142390243,3.0470497995659276,0.001560410164957646,0.05104255324548194,0.020434510544873774,conflicting_rejections,0.0017352352076043193,0.34224166393546535,12.790898986944542,,0.05290991673006462,typical,typical,weak,False,False,False,False,False,False,False,False,Low-scatter structured
11775950,5,712,population_expansion_900,0.0015835627533314562,-0.11029278540568427,0.0,0.8874545758638216,1.839082930891891,stationary_supported,0.05847480972020057,0.40788388886909716,16.902043708807906,,0.0736960916255755,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
9482027,5,715,population_expansion_900,0.0010143196085766395,7.053610252762018,0.0011145786892554615,0.4203802580446855,0.6130306502018357,stationary_supported,0.01939209371170522,0.10758037652893546,19.71915038444228,,0.19780067706296597,high,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
5106172,5,716,population_expansion_900,0.0007658212785269026,0.4117326580353314,0.00044583147570218456,0.6523881308866639,1.6143235923955217,stationary_supported,0.05567539522911367,0.09646603858306164,14.342151834075917,,0.16996296296303556,high,typical,strong,False,False,False,True,False,False,False,False,Evolving variability
10924469,5,717,population_expansion_900,0.0004136213073211555,15.65520706175656,0.0013374944271065537,0.008160068832772583,0.020434274978470057,stationary_supported,0.0006359307237099461,0.08581567688358423,6.760825492159942,,0.04143838005224222,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
11455016,5,718,population_expansion_900,0.00028671916297624443,0.8126285608270186,0.0008916629514043691,0.7931414963877291,1.5734360135393217,stationary_supported,0.09823890972626019,0.10259932161749076,13.521623302347471,,0.10660116157521994,typical,high,strong,False,False,True,True,False,False,False,False,Evolving variability
3525667,5,719,population_expansion_900,0.00040164464854225635,22.56435397770694,0.0017837235228539577,-0.004779552642758491,0.020434474281501025,stationary_supported,0.0008256371304931308,0.07388556207985596,18.202392988085975,,0.04232120286996962,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
6371699,5,720,population_expansion_900,0.0005403344401444257,0.9585784998880319,0.00044583147570218456,0.4390565580433331,0.6539021802600473,stationary_supported,0.032627050596532134,0.07751921835164721,10.070083427709786,,0.20190369412432266,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
2310716,5,721,population_expansion_900,0.0004668713095807006,2.506451528579433,0.0008916629514043691,0.3453598739978432,0.020434546109754592,stationary_supported,0.024441991264034926,0.26497255366366557,17.52829904285382,,0.14560906970736306,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
7733473,5,722,population_expansion_900,0.00016797492464716647,2.214148561429479,0.002229157378510923,0.0668397710399821,0.020434322825167328,conflicting_rejections,0.0017423706048032754,0.37167811237366216,9.46517728425359,,0.04071633593204385,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
10057634,5,723,population_expansion_900,0.0002016832664111735,4.865838724668238,0.0020062416406598305,0.052334804517419724,0.0204342291035573,conflicting_rejections,0.001736831213279926,0.03669279565911836,39.438055096108826,,0.06014354032818086,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
6060408,5,724,population_expansion_900,0.0004349364859364884,6.197627989325278,0.0008916629514043691,0.014834666027128806,0.020434469741303474,stationary_supported,0.0014162240352015548,0.16209478898649946,12.455064895937458,0.8424970795772413,0.019448706050292374,typical,typical,weak,False,False,False,False,False,False,False,False,Mixed / complex
5779724,5,725,population_expansion_900,0.0016865531644105647,-0.10449452805523111,0.0,0.9982940667153454,0.6130325660342351,stationary_supported,0.01869243775039336,0.47045480481591895,4.342186167165111,0.09173796570271553,0.14484340508617677,high,high,strong,False,False,False,True,True,True,True,False,Quasi-periodic / structured
9491880,5,726,population_expansion_900,0.0007627839191483671,0.056755012582688905,0.0,0.8751572176428535,0.3065156246884726,stationary_supported,0.023429416350738766,0.7518063782346162,3.014395568016542,0.02361835142103175,0.3015401753382785,high,high,strong,False,False,False,True,True,True,True,True,Quasi-periodic / structured
7108500,5,727,population_expansion_900,0.00021486184645325482,7.541094580568458,0.0008916629514043691,0.1870465912684322,0.02043438219698146,stationary_supported,0.012883143201482584,0.13093255834120687,14.790263767902026,,0.03274612173934976,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
8053021,5,728,population_expansion_900,0.0007713320094337446,0.04598481443202621,0.0,0.6602784571938988,1.8186632999568246,stationary_supported,0.06373768475692544,0.020223075810215735,11.831528086963552,,0.2309714679152383,high,typical,strong,False,False,False,True,False,False,False,False,Evolving variability
11571971,5,729,population_expansion_900,0.0016137488775918854,1.1733357837850331,0.00022291573785109228,0.7765566438301283,2.18646645420813,inconclusive_low_power,0.05034551733131598,0.024039100616342825,11.831437897641598,,0.1907314939190273,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
5286347,5,731,population_expansion_900,0.00017839291089003954,1.1230414276498246,0.00044583147570218456,0.5071902379492916,0.306517218996305,stationary_supported,0.02968589667204988,0.0038554289559345543,3.640771933323628,0.012168636554282936,0.14325544303953866,low,typical,strong,False,True,False,True,True,True,False,True,Quasi-periodic / structured
5450508,5,732,population_expansion_900,0.0006565834208727015,0.5219950333831118,0.0006687472135532769,0.01110034177248107,0.020434458092495333,stationary_supported,0.0007093701259261221,0.2133296951916005,0.15543606556335993,,0.03015803138145555,high,low,weak,False,False,False,False,False,False,False,False,High-amplitude / high-scatter
9674376,5,733,population_expansion_900,0.00031214434620838757,13.179923594374788,0.0008916629514043691,0.01692026638951831,0.020434366015251726,stationary_supported,0.0015754880353640113,0.02437024773562861,11.006042828514639,,0.017090068965322832,typical,low,weak,False,False,False,False,False,False,False,False,Low-scatter structured
10484900,5,735,population_expansion_900,0.000348231453893745,2.4865002307649378,0.0011145786892554615,0.030671646806200138,0.02043430897174403,stationary_supported,0.0015960460754919318,0.1295178882341058,17.528093905866957,,0.02202789929826126,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
10196398,5,736,population_expansion_900,0.000120319911018871,0.2658062784738541,0.00044583147570218456,0.3569565723488042,0.020434246689546853,stationary_supported,0.02434266286517923,0.00983905669448114,5.258816805551693,,0.03065727338260583,low,typical,moderate,False,True,False,False,False,False,False,False,Low-scatter structured
11075006,5,737,population_expansion_900,0.0012874523321351513,0.10552440732263436,0.00022291573785109228,0.8282240625826792,2.6564476202474907,inconclusive_low_power,0.11920030440951064,0.15601348059623713,16.902012401226482,,0.26312369993760826,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
11067728,5,738,population_expansion_900,0.0005076761910090363,35.89913652567106,0.0006687472135532769,0.009717330175204184,0.020434179750736803,stationary_supported,0.0006881773484586335,0.8208487793782413,14.341077019119405,,0.03371955371215736,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
9968207,5,739,population_expansion_900,0.00015890740564542615,0.04731095821174204,0.00022291573785109228,0.3095129176610341,0.020434336474863812,conflicting_rejections,0.018001580957246986,0.4381059043752265,18.930366386949597,,0.08425858394535825,low,typical,moderate,False,True,False,True,False,False,False,False,Evolving variability
8753496,5,740,population_expansion_900,0.0006323158505573839,2.620867335925968,0.001560410164957646,0.0325301723537229,0.020434347039554268,stationary_supported,0.003700008943080596,0.009968559171053964,14.7902376044703,,0.03021876394165261,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
8128508,5,741,population_expansion_900,0.0026489416385189314,-0.27550744726630844,0.0,0.9522321701181571,0.8378114954612101,stationary_supported,0.10393314627873089,0.06557385037397,5.439785069798549,,0.016316059234233345,high,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
7954696,5,743,population_expansion_900,0.0008012380625159702,0.19029259994867906,0.00044583147570218456,0.7347474698430684,0.10217182483756915,stationary_supported,0.011156468869611072,0.0937033690975381,15.267342339062033,0.7430202332121352,0.04927387344757296,high,high,strong,False,False,True,False,False,False,False,False,Long-memory / correlated
7447006,5,745,population_expansion_900,0.0002802692994615198,0.7767348926416191,0.0008916629514043691,0.2476365651729813,0.02043439884437248,stationary_supported,0.011005134379991207,0.04077667038734577,12.455021993706934,,0.07635618860549044,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
3937432,5,746,population_expansion_900,0.0006820050025659999,0.8744461531099851,0.002452619843924192,0.06797334846203718,0.02043446627430967,stationary_supported,0.0009612336738175276,0.13358965527238842,1.92383017594682,,0.032666991372124525,high,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
9004969,5,747,population_expansion_900,0.00043601696645938605,0.4598820950012048,0.00022291573785109228,0.017817069562468882,0.020434282792848535,conflicting_rejections,0.0009396753577920503,0.19560798950918643,8.451035323320669,,0.006844085401229464,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
9873877,5,749,population_expansion_900,0.0004904714010460341,1.8464018966688118,0.0006687472135532769,0.002910181382446692,0.02043423318536952,conflicting_rejections,0.0017511304434815482,0.015939198922414657,9.101092410506762,,0.011766666666600508,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
3647870,5,750,population_expansion_900,0.00038331264214792806,30.39004240270119,0.001560410164957646,0.01558348679040596,0.02043450967175886,stationary_supported,0.0006159081648295469,0.0904079008554054,0.08346794426742107,,0.016943358813184303,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
6279955,5,752,population_expansion_900,0.0001611899496031496,0.915109987017014,0.0006687472135532769,0.07470510932205073,0.020434417587239295,stationary_supported,0.002962386063313394,0.1427029909935711,8.605356222442357,,0.021267400275163835,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
6629271,5,753,population_expansion_900,0.002047592964416718,-0.20320053763967433,0.00022291573785109228,0.9165636661368144,2.0230115470840246,stationary_supported,0.10590839704600981,0.01824926310685525,11.542977680608525,,0.4168990372635597,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
5802008,5,754,population_expansion_900,0.0005497307924947747,1.3867820193963005,0.0006687472135532769,0.8441515334661106,0.531296128523536,stationary_supported,0.01939222877529674,0.09364755249538215,3.7563484833032725,0.12607618289634226,0.19767415078708436,typical,high,strong,False,False,False,True,True,True,False,True,Quasi-periodic / structured
9588586,5,755,population_expansion_900,0.00020968783152714872,1.6587015051274463,0.0006687472135532769,0.25320641238148234,0.020434315236343537,conflicting_rejections,0.011403127165331742,0.019878641833404393,12.79077649056195,,0.0962662157595432,low,typical,moderate,False,True,False,False,False,False,False,False,Low-scatter structured
8435303,5,756,population_expansion_900,0.0005798115645862268,0.18100399494615263,0.00022291573785109228,-0.0001472647262171644,0.020434372854651883,stationary_supported,0.0015475267256538975,0.47578061171729347,43.02364264691668,,0.021106577305355072,typical,low,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
12350839,5,757,population_expansion_900,0.0012222886485396187,4.181183802328551,0.0011145786892554615,0.4795995675335042,0.735629670554772,conflicting_rejections,0.025617401405113215,0.21930125738898124,47.32549398699484,,0.11286832777681498,high,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
8962913,5,758,population_expansion_900,0.001010474610467436,-0.5331038037418132,0.00044583147570218456,0.9342095840724031,3.2081948246923275,nonstationary_supported,0.10046378588134089,0.18954234416335533,22.53618024637074,,0.16956048184697242,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
7200570,5,759,population_expansion_900,0.0008458307116684532,0.04956638812557612,0.0,0.6095807124671182,2.574734562425874,inconclusive_low_power,0.0557262984905735,0.1287714151277751,19.72019296662988,,0.2243568618220226,high,typical,strong,False,False,False,True,False,False,False,False,Evolving variability
11038123,5,760,population_expansion_900,0.00020484959351635494,0.9733225511543413,0.0020062416406598305,0.14072345406981787,0.020434277888853103,stationary_supported,0.0028192960061591923,0.13174784825361716,39.438146188424064,,0.09373858064473706,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
5702188,5,761,population_expansion_900,0.004941997840731926,-0.1491865048255329,0.0,0.9912108855942592,2.268222632126708,stationary_supported,0.1047616654797681,0.2744063642424859,16.9031400005081,,0.27145555649724123,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
12200349,5,762,population_expansion_900,0.0024430572352286723,0.3351534414474046,0.00044583147570218456,0.22322919620383574,0.020434152669622563,stationary_supported,0.03148450197112061,0.016316597733822946,14.341059039958056,,0.046047261433237646,high,typical,moderate,False,False,False,False,False,False,False,False,High-amplitude / high-scatter
7123580,5,763,population_expansion_900,0.0002851732459575851,3.7934833083276014,0.00044583147570218456,0.02580334922175328,0.020434414964256575,conflicting_rejections,0.001819398322254624,0.13628557746845602,14.790287171723797,,0.011891864463063968,typical,low,weak,False,False,False,False,False,False,False,False,Low-scatter structured
8554658,5,764,population_expansion_900,0.0006947756845262662,1.054951014547856,0.0008916629514043691,0.17640673803435092,0.020434340025531128,stationary_supported,0.016095659785594785,0.12457174492655769,17.529076680057525,,0.031504016966255134,high,typical,weak,False,False,False,True,False,False,False,False,Evolving variability
5352812,5,765,population_expansion_900,0.0003031275422579601,2.9787849531634625,0.0017833259028087382,0.025359850857502444,0.020434438774827868,stationary_supported,0.0009064261771481034,0.005205402318583182,0.07696562075404356,,0.010513118352068878,typical,low,weak,False,False,False,False,False,False,False,False,Low-scatter structured
6461795,5,766,population_expansion_900,0.00028158434834781867,3.0147015838542375,0.0017833259028087382,0.09265554447677336,0.020434460893739015,conflicting_rejections,0.005531069753715135,0.1155626617546537,15.775403732346808,,0.019408869890739765,typical,typical,weak,False,False,False,True,False,False,False,False,Evolving variability
9472976,5,767,population_expansion_900,0.0011336256262656054,0.4445411549118507,0.0008916629514043691,0.4756722844542521,0.08173736487515271,stationary_supported,0.008704778355941042,0.0641257446182369,13.1460921134184,,0.10047326401781521,high,typical,moderate,False,False,False,False,False,False,False,False,High-amplitude / high-scatter
8975659,5,768,population_expansion_900,0.0005307527270447912,1.2238264068701252,0.0008916629514043691,0.12570041159765863,0.02043437963584438,stationary_supported,0.00797206286232325,0.07114623048842339,14.341218017739063,,0.0152554115853792,typical,typical,weak,False,False,False,False,False,False,False,False,Short-memory stochastic
10617411,5,769,population_expansion_900,0.0002951718702434679,0.16456392628671807,0.00044583147570218456,0.4696158522234677,0.36781758441065904,stationary_supported,0.028031670419910452,0.04069164242705572,9.279580043584053,,0.019036785714337374,typical,typical,moderate,False,False,False,False,False,False,False,False,Low-scatter structured
8885713,5,770,population_expansion_900,0.00041967890053642455,-0.015125357425524259,0.0006687472135532769,0.4874527568839093,0.531292874715291,stationary_supported,0.01277693968644901,0.3803645597697214,7.888223890749563,,0.2995596282810714,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
10684591,5,771,population_expansion_900,0.0004970363141496276,0.12868224582153104,0.00022291573785109228,0.281973528020902,0.02043431269703433,stationary_supported,0.004404701343182495,0.24576990724285686,3.8791693489664993,,0.04185146009061211,typical,typical,moderate,False,False,False,False,False,False,False,False,Short-memory stochastic
8038724,5,772,population_expansion_900,0.00013919478233997208,3.971506379666022,0.0011145786892554615,0.005076533298113757,0.020434397796634585,stationary_supported,0.0014087133825378857,0.2982295116886925,13.919430768326585,,0.05510045977049832,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
9707138,5,774,population_expansion_900,0.000268856884102284,2.2910119840019894,0.0008916629514043691,0.2837647747559986,0.020434297912288457,stationary_supported,0.0017763719427605644,0.8964933787343881,31.550555570866752,0.8108808265836724,0.05219654072588469,typical,typical,moderate,False,False,False,False,False,False,False,False,Low-scatter structured
10329709,5,775,population_expansion_900,0.00022121625501832145,19.561615619758967,0.0008916629514043691,-0.0026229173589909787,0.02043424880685052,stationary_supported,0.0009017492446788656,0.2507814298576464,29.578574017063016,,0.024134884971842168,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
5630394,5,776,population_expansion_900,0.00041298904468610676,32.88738639607788,0.0017833259028087382,0.04454530121084514,0.020434470323380083,stationary_supported,0.003148250282721588,0.35251139827554523,17.529189679711898,,0.027272274142840894,typical,low,weak,False,False,False,True,False,False,False,False,Evolving variability
9730003,5,778,population_expansion_900,0.0003449076819799809,1.1842784057153357,0.001560410164957646,0.20390524374436722,0.020434351223229896,stationary_supported,0.007455525548820146,0.08743762084972655,12.134859559666848,,0.12371776323937557,typical,typical,moderate,False,False,False,True,False,False,False,False,Evolving variability
5197628,5,779,population_expansion_900,0.0006170276049524638,10.041567992693128,0.0011145786892554615,0.017279909152862934,0.02043447969117551,stationary_supported,0.0013042784273813363,0.06333304267507009,18.203375642394946,,0.016594983976601075,typical,low,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
4662298,5,780,population_expansion_900,0.0008203689491383568,0.07844692244159972,0.0,0.9608758119107097,0.14304144872585312,stationary_supported,0.005164485972110587,0.2228457424244244,8.0219803068319,0.2307115510329657,0.1086171972132837,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
12009867,5,782,population_expansion_900,0.0022553413270605567,-0.5661900670132753,0.0,0.9928500245614827,1.4712616309407167,stationary_supported,0.05673417113499707,0.07326915120573457,12.454099622987144,,0.3653281995661466,high,high,strong,False,False,True,True,False,False,False,False,Evolving variability
10602391,5,783,population_expansion_900,6.676301926596908e-05,-0.2365254712954517,0.00022291573785109228,0.8095012002660983,1.716479557187995,stationary_supported,0.04547969446749851,0.1597638657793062,16.902067681723217,,0.09600700636917033,low,high,strong,False,True,True,False,False,False,False,False,Long-memory / correlated
6278347,5,784,population_expansion_900,0.00022879895529845043,11.605299011285503,0.0006687472135532769,0.18440480506030832,0.020434413156181108,stationary_supported,0.002807935388219334,0.09571982979832311,47.32611020100012,,0.03262575757541482,low,typical,weak,False,True,False,False,False,False,False,False,Low-scatter structured
12008810,5,785,population_expansion_900,0.0001803656041122548,1.0181810948077643,0.0013374944271065537,0.2029947596698235,0.020434184989426285,stationary_supported,0.008231402668791368,0.6060869219620575,21.51162108183862,,0.11056015810323258,low,typical,moderate,False,True,False,True,False,False,False,False,Evolving variability
2857477,5,786,population_expansion_900,0.00028487695767334925,0.3582657188467211,0.00022291573785109228,0.7819044937869165,0.20434531666978728,stationary_supported,0.05029768938422198,0.49332884080169814,1.4652128558671351,0.004145079761628867,0.061640531127058376,typical,high,strong,False,False,False,False,False,True,True,True,Coherent periodic
3660677,5,787,population_expansion_900,0.012964248902211505,-0.4656030198630152,0.0,0.9940104024226563,0.6130358419613913,stationary_supported,0.1395625607932314,0.045370460715435074,3.333110537343805,0.005445983616532816,0.40371631320061224,high,high,strong,False,False,False,True,True,True,False,False,Quasi-periodic / structured
4253127,5,788,population_expansion_900,0.00022383764734724496,15.463150853840913,0.0017833259028087382,0.056079162287000404,0.020434472884517163,conflicting_rejections,0.001047553887118139,0.19770680418601314,15.775412021935603,,0.02947840494918964,low,low,weak,True,False,False,False,False,False,False,False,Quiet / low variability
9463266,5,790,population_expansion_900,0.0007599967434047958,0.49890221883357544,0.0008916629514043691,0.12290336439919566,0.020434312747966032,stationary_supported,0.0032372175953028996,0.3878012760709694,8.929409100205689,,0.05627029702971199,high,typical,weak,False,False,False,False,False,False,False,False,High-amplitude / high-scatter
7734846,5,791,population_expansion_900,0.0007452912248513317,0.11359763190503848,0.00022291573785109228,0.24506583287194728,0.020434326899703592,stationary_supported,0.020398202510731402,0.08510153156226799,13.919381180964344,,0.09079894372358305,high,typical,moderate,False,False,False,False,False,False,False,False,High-amplitude / high-scatter
11769606,5,792,population_expansion_900,0.0007583713113887774,26.371252570876088,0.0017833259028087382,0.11377568580501377,0.0204342357465066,stationary_supported,0.0019271373450235644,0.10414083091870599,17.52803089582708,,0.05407577963719837,high,typical,weak,False,False,False,False,False,False,False,False,Tail-heavy / asymmetric
