period_days,epoch_days,duration_hours,mes,max_ses,source_index,raw_rank,expected_event_count_event_check,valid_event_count,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_weighted_mean,event_depth_weighted_mean_error,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_event_count,even_event_count,odd_depth,even_depth,odd_even_depth_difference,odd_even_depth_difference_fraction,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_location,robust_event_weight_min,robust_event_effective_count,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,diagnostic_consistency_veto_pass,diagnostic_veto_reason,veto_reason,event_consistent_flag,transit_consistency_veto_pass,consistency_weight,event_consistency_score,robust_veto_score,hardened_rank
5.6602614060393535,444.53274486921873,7.846716172993183,20.214006668945345,,304.0,42.0,17,17,1.0,0.47058823529411764,0.3268898860995543,0.7151794960192235,1.0049994778296827,0.3483017491254531,0.34656908467019104,0.357235235667207,-1.0774604948693423e-05,16.75992503380615,5.3744344298104626e-05,5.2776841009673975e-05,16.08307989993035,16,1.005192493745647,0.4471776012440115,True,8,9,2.2760645792272864e-05,8.386770973586955e-05,-6.110706394359668e-05,1.146169114977464,-0.5788619223187327,0.5626823449234227,0.3957653271661899,0.0975870877371538,0.4005019903313536,16.447154459608914,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.5888471837184837,11.902960898675113,0.0,29
5.70112971944036,444.04232510840666,9.80839521624148,20.335643499538023,,277.0,40.0,17,17,1.0,0.5294117647058824,0.4064870096415711,0.6306075522558307,1.13535836304061,0.3184199107622643,0.2804576256517827,0.28908910351805933,2.154920989760889e-05,7.110743749988565,6.201011317538112e-05,4.73430825657848e-05,17.519877608868892,16,1.0949923505543058,0.3527508395696779,True,8,9,6.265202334927433e-05,6.136777558221173e-05,1.2842477670626005e-06,0.020710366862827678,0.013563203179175415,0.9891784613785616,0.5030132028546714,0.12376304913946097,0.35825477591554566,16.518734300880013,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.5573732470665645,11.334543648525583,0.0,30
14.079133966646625,450.68342603607016,9.80839521624148,20.394236036504218,,267.0,37.0,7,7,1.0,0.5714285714285714,0.5068149314228532,0.5753825800066713,0.6620587754515296,0.1569427616917693,0.23705261150678508,0.25604608450931493,6.0543018283676364e-05,2.3534704449163275,4.5431144591562e-05,7.268885331644549e-05,2.4759983298616137,6,0.412666388310269,0.8711441046753139,True,3,4,4.885413111136723e-05,4.2545711442676845e-05,6.308419668690385e-06,0.13804005548390877,0.04323548001345697,0.9655138225602098,0.6173013736752015,0.23347550963811955,0.8965242949001536,6.990557666815683,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.5386531450033986,10.985419381004643,0.0,31
11.197917871875688,453.89158863804914,7.846716172993183,19.146896453669314,,520.0,56.0,8,8,1.0,0.625,0.4614245609727484,0.6155147874597161,0.9653774083535761,0.20824932561004492,0.2157180433352053,0.23061228865874062,0.00010775834205559165,2.2906571850991275,6.251961315243734e-05,7.869607066667769e-05,8.375225180269442,7,1.1964607400384917,0.3006720579673877,True,4,4,0.00017032446094630564,-5.028180189269313e-05,0.00022060626283899876,2.0,1.4012749903006845,0.16113185699113702,0.9236822134111644,0.3357663354415492,0.5088046750064102,7.567821154010093,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.5457581609064214,10.449574995620246,0.0,32
9.440580395632423,446.55572638256854,9.80839521624148,22.14383138335175,,69.0,18.0,10,10,1.0,0.7,0.4125553014917462,0.6527163316758375,0.7443567522878688,0.05447127646702928,0.07317899152470284,0.07713743003073965,5.299117463652969e-05,2.626960847201292,4.0207186464845195e-05,6.288940864132187e-05,11.214762103324567,9,1.2460846781471742,0.2612749279644641,True,5,5,-4.449158623235076e-06,9.284277029087215e-05,-9.729192891410723e-05,2.0,-0.7709102122633058,0.4407601535571904,0.8986407784714159,0.293123305347669,0.42387876384753476,9.398781333628513,False,False,False,False,True,False,False,False,False,fails_leave_one_out,fails_leave_one_out,False,False,0.433283270898512,9.594551692003767,0.0,33
4.434212004009169,447.0870144567816,5.885037129744887,19.04456143556096,,543.0,61.0,21,21,1.0,0.5714285714285714,0.23750983211876334,0.8006146762752986,0.5891385048240572,0.07217857027997011,0.12251545212025453,0.12554098059455285,5.9965807304274144e-05,2.7828481283419744,4.862719900284775e-05,5.2324921037955724e-05,22.534689856599954,20,1.1267344928299976,0.31221523515677063,True,10,11,1.7268313092338146e-05,7.96224388919313e-05,-6.235412579959316e-05,1.2871017000614582,-0.5958256999852579,0.5512916730650173,0.7676880858982429,0.17362891722741605,0.3804716360869009,19.549042348610936,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.4895451516047833,9.3231727152183,0.0,34
6.641100927663501,449.4778107907405,9.80839521624148,19.300954273270833,,479.0,54.0,14,13,0.9285714285714286,0.6153846153846154,0.2696021692508926,0.7912643166448664,0.47149927242328427,0.04013368623812995,0.08511929622258312,0.08859497242251864,6.355734228713494e-05,2.6936642785090523,1.7700823273021024e-05,5.678929465683817e-05,12.50727760476911,12,1.0422731337307591,0.40584597691379304,True,7,6,5.477200112242258e-05,-2.231076078171147e-05,7.708276190413405e-05,2.0,0.6781793949781318,0.49765795541779967,0.8165072392320816,0.2290793330143255,0.4571934357968542,12.704227412698367,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.4473764843948314,8.634793068241303,0.0,35
12.056152453296818,444.04232510840666,7.846716172993183,22.30350761741741,,56.0,16.0,8,7,0.875,0.5714285714285714,0.6134395350271213,0.45098720913502505,0.7702356493406959,0.04435579775655798,0.05758730824069949,0.062201402037876594,3.495333153080704e-06,31.025785320704305,5.914201952326438e-05,8.143644793130693e-05,4.6071174506571895,6,0.7678529084428649,0.5950953263780097,True,3,4,-5.721777345791737e-05,0.0001535735921601571,-0.00021079136561807447,2.0,-1.2871858550948538,0.19802951623996337,0.24928500796605593,0.09721431394655158,0.36568013196520804,6.575547059106824,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.34413876887387906,7.675501653027211,0.0,36
13.609148362535052,455.30154545038386,9.80839521624148,25.363013050705263,,0.0,1.0,7,7,1.0,0.5714285714285714,0.4844674272923383,0.6014546681589386,-0.2772482368812598,-0.8854635857659312,0.0,0.0,5.82021070894001e-05,6.810974545460544,-2.8886917415434207e-05,8.194816975864869e-05,7.444453840993886,6,1.2407423068323145,0.28169078147411464,True,3,4,7.021626533859012e-05,-9.786477719222058e-05,0.0001680810425308107,2.0,1.0089262005853503,0.31301002867685307,-0.2772482368812598,-0.10478998374556278,1.0,7.0,False,False,True,False,True,False,False,True,False,fails_positive_events;fails_leave_one_out;fails_robust_sign,fails_positive_events;fails_leave_one_out;fails_robust_sign,False,False,0.0,0.0,0.0,37
10.830103051266631,445.22750619703584,9.80839521624148,25.33009277114034,,1.0,2.0,9,9,1.0,0.4444444444444444,0.7408294145372205,0.29156690864562695,-1.529166038659608,-2.109972328852141,0.0,0.0,-8.731919427251711e-05,1.6214406169660942,-9.248540188945542e-05,6.512028676093681e-05,14.358837992824995,8,1.7948547491031244,0.07287873074366079,True,4,5,-7.550967736630667e-05,-0.0001052864483397913,2.9776770973484633e-05,0.32939611794436047,0.22637089708767533,0.8209129612171105,-0.9964530063719726,-0.34421048411637745,0.33000732104567604,8.380413645723378,False,False,True,True,True,False,False,True,False,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign,fails_positive_events;fails_single_event_dominance;fails_leave_one_out;fails_robust_sign,False,False,0.0,0.0,0.0,38
11.300088655378204,444.73708643622376,5.885037129744887,23.32858045886405,,23.0,7.0,9,9,1.0,0.5555555555555556,0.659834604158964,0.38268607032116553,0.48334551433379475,-0.39651747407944454,0.0,0.0,1.2891045206409046e-05,14.855504477803311,5.345084638597213e-05,8.633623564698506e-05,8.793534512749673,8,1.0991918140937091,0.36001154748837133,True,4,5,0.00012451167387596068,-1.1654654345039736e-05,0.0001361663282210004,2.0,0.7878270041380643,0.4307979032245416,0.04348024657812927,0.014928828649731742,0.3333415228114199,8.482669179080302,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.0,0.0,0.0,39
6.825008337968029,448.3130638588118,9.80839521624148,23.187849189692777,,27.0,8.0,14,13,0.9285714285714286,0.6153846153846154,0.345539474238454,0.7089989029083414,0.6077315463495171,-0.10855349952223387,0.0,0.0,2.617454334313818e-05,11.478144879396613,2.552176014826947e-05,5.496645252087561e-05,17.976995125969495,12,1.4980829271641245,0.11639081548922901,True,7,6,2.8473798365004593e-05,2.2444434780512212e-05,6.0293635844923805e-06,0.2368253260972881,0.05483400752104369,0.9562707070652025,0.5568263563922992,0.1544677980272056,0.9241017032762743,12.99462215565777,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.0,0.0,0.0,40
12.260494020301849,443.6745102877976,9.80839521624148,22.98024256430164,,30.0,9.0,8,8,1.0,0.625,0.5665690652315344,0.49534963973538926,0.9302534365625167,-0.0663146904866331,0.0,0.0,6.007577165773048e-05,2.3294513157970096,6.74309778343685e-05,6.701078780352272e-05,10.631773025568023,7,1.518824717938289,0.15550688274692562,True,4,4,0.0001910457347570782,-6.976547266859424e-05,0.00026081120742567246,2.0,1.9433985470864061,0.051968022688359705,0.5489554965033928,0.19947799285676202,0.3830258815600886,7.573284925434494,False,False,True,False,True,False,False,False,False,fails_positive_events;fails_leave_one_out,fails_positive_events;fails_leave_one_out,False,False,0.0,0.0,0.0,41
13.118728601722978,455.4854528606884,7.846716172993183,22.853610332256142,,34.0,11.0,7,7,1.0,0.5714285714285714,0.7374314908196474,0.306329927377078,0.5737552378051182,-0.21596353392901538,0.0,0.0,2.19981517703971e-05,4.893012244908147,4.6234868553493563e-05,8.326286250917941e-05,4.727896140946913,6,0.7879826901578189,0.5791555896754648,True,3,4,2.2075629941355143e-06,7.997546106545942e-05,-7.776789807132391e-05,1.8925538202373913,-0.462898814796405,0.6434368970919354,0.058441177390190446,0.022821417869243094,0.32898496429702356,6.557716952480943,False,False,True,True,True,False,False,False,False,fails_positive_events;fails_single_event_dominance;fails_leave_one_out,fails_positive_events;fails_single_event_dominance;fails_leave_one_out,False,False,0.0,0.0,0.0,42
5.4150515256333165,445.24794035373634,9.80839521624148,22.699138898827545,,41.0,13.0,18,18,1.0,0.3888888888888889,0.5630463405899552,0.4626568158459298,-1.6025256718873035,-1.9752605363873204,0.0,0.0,-4.864605865273486e-05,1.9512266974296009,-7.3729416875404e-05,4.716612311931722e-05,13.48718407766664,17,0.7933637692745082,0.7030108555339908,True,9,9,-7.954697121898455e-05,-6.839419521774572e-05,-1.115277600123883e-05,0.15077312515321445,-0.1181180524963463,0.9059741197599458,-1.1219042287757282,-0.2749848973401482,0.2456073397836505,16.645386565745213,False,False,True,False,True,False,False,True,False,fails_positive_events;fails_leave_one_out;fails_robust_sign,fails_positive_events;fails_leave_one_out;fails_robust_sign,False,False,0.0,0.0,0.0,43
