trial_center_cadenceno,duration_cadences,raw_flux_box_statistic,raw_flux_box_numerator,raw_flux_box_denominator,raw_flux_box_n_points,innovation_unchanged_box_statistic,innovation_unchanged_box_numerator,innovation_unchanged_box_denominator,innovation_unchanged_box_n_points,innovation_transformed_template_statistic,innovation_transformed_template_numerator,innovation_transformed_template_denominator,innovation_transformed_template_n_points,injected_center_cadenceno,center_offset_cadences,is_injected_center_neighborhood,raw_flux_box_rank,innovation_unchanged_box_rank,innovation_transformed_template_rank,rank
17295,6,2.1934802830703926,67.77530482567892,30.898524754828575,49,1.7474771435024645,54.04654753647784,30.928328726607813,49,-0.2164225760276845,-4.716145172338661,21.791373427397783,49,16518,777,False,30,16,136,136
17315,6,-0.9695533556760669,-31.781509011253583,32.77953588133623,48,0.8136901339313108,26.130858063797834,32.11401610284698,48,1.7285735824610824,39.563723466326834,22.888075964922127,48,16518,797,False,174,45,22,22
17336,6,0.7735063565399566,27.207542317611836,35.17429700166451,48,0.21497671878711322,7.040421514028921,32.74969286790956,48,-1.4197645790543403,-32.25355808137664,22.717539623970406,48,16518,818,False,59,97,220,220
17356,6,-2.605702690605358,-94.31203674970972,36.19447341008774,48,-0.03463789418446548,-1.1700728369335494,33.780137750357454,48,-0.8361507677131647,-19.655529275419262,23.50715927604332,48,16518,838,False,238,137,185,185
17366,6,-0.39308315187669896,-12.704840538021024,32.32099996492914,48,0.028340134662197928,0.9122576401452385,32.18960146163568,48,0.8628912325001855,21.08956143024008,24.44057910883403,48,16518,848,False,134,125,48,48
17387,6,-0.6439850781226403,-22.137502730303673,34.37580074811581,48,0.07222136881671429,2.478975015952802,34.32467504519368,48,0.2036765781435264,4.894119212360915,24.02887586275206,48,16518,869,False,156,118,95,95
17407,6,-1.6457300036399898,-60.196472599711214,36.577368381551025,49,-0.11699127417061875,-4.418657646304968,37.76912148046912,49,-0.7976985879271801,-21.43475494398688,26.870744499730275,49,16518,889,False,215,146,179,179
17427,6,1.0346149300462124,31.246004569474692,30.200612481089024,49,-0.21659133026740987,-6.714309076839379,30.999897680806065,49,0.028014223445005027,0.6166710134006419,22.012782707014324,49,16518,909,False,47,157,114,114
17447,6,-0.3706923852977483,-11.39667023398037,30.744279316194515,48,0.03110360541009037,1.1355112822393596,36.50738450633079,48,1.1302783676172636,29.600524076929116,26.188702646171926,48,16518,929,False,130,124,38,38
17457,6,-1.200855717678457,-38.136176249925,31.757500662653634,48,0.05371177696471842,2.083660283821345,38.79335969819126,48,-1.6888447840909544,-45.64714217876303,27.02861897597847,48,16518,939,False,193,122,229,229
17478,6,-0.35260747951409244,-12.185904930936779,34.55940568172137,48,-0.1595315370494555,-6.434462401217761,40.33348214543341,48,-0.4469988432413095,-12.615272915517501,28.222160093392514,48,16518,960,False,127,154,152,152
17498,6,-1.447266956049373,-49.185089281084586,33.98480776162118,49,-1.5024078658739959,-55.821761858141414,37.154865283980804,49,-3.3547315005949403,-87.35946203697084,26.040671815755804,49,16518,980,False,207,229,249,249
17518,6,-2.0074421711389876,-65.3691206654106,32.56338917515183,48,-0.5505554033411247,-19.56342246684576,35.533975959771375,48,-0.4565648563138287,-11.33387823187247,24.82424583306497,48,16518,1000,False,228,199,153,153
17539,6,0.030180577802064602,0.8720955396662857,28.895919269200576,48,-0.808386641348371,-31.64697108081674,39.1483103036318,48,-2.9160525978824796,-80.0132973448619,27.438907447336288,48,16518,1021,False,96,210,244,244
17549,6,0.6456679396624978,18.777131697234232,29.08171607072418,48,-0.6764467348516751,-25.760706726971925,38.08238756983651,48,1.0042958190939724,27.23160998495731,27.115128299074634,48,16518,1031,False,65,205,43,43
17569,6,-0.6293651922699516,-18.17296280370181,28.875068127229603,49,0.22063838288919604,8.675466283250792,39.3198416778081,49,-0.567755699720234,-15.630453700335787,27.53024532917558,49,16518,1051,False,154,96,161,161
17589,6,-1.5382745942741127,-46.66800904997794,30.337892352697818,48,-2.3145888971538877,-84.77653611317322,36.627038269049805,48,-2.5049141601205305,-63.060459780906314,25.174698911787058,48,16518,1071,False,214,247,243,243
17609,6,-2.0528864041375665,-65.61573446387352,31.962671841766713,47,-0.5169877136658818,-17.183046634782226,33.236856854759345,47,-1.0534725185969598,-23.64179823349933,22.441779748546313,47,16518,1091,False,231,195,205,205
17630,6,-1.0079960825338967,-36.550206652394415,36.26026656821388,47,-2.220442067199856,-69.75135213574636,31.4132726838976,47,-3.9038908129118797,-84.19759253648671,21.56760948795195,47,16518,1112,False,176,246,250,250
17641,6,-0.10907706442137499,-3.918192655072108,35.92132476114099,48,0.3648304898815291,10.618101212728842,29.104204575053043,48,1.7915490157053118,36.59614555253601,20.427097015890762,48,16518,1123,False,104,81,21,21
17661,6,-0.1118701382849767,-4.483457859282387,40.077342604701876,49,0.3992576010040151,11.700023266442221,29.304447146454105,49,-0.7787989992284241,-16.211911388492265,20.81655395622467,49,16518,1143,False,105,77,177,177
17681,6,0.27865546380137957,10.934305038667041,39.23951423561826,49,0.6865641832168795,19.21254874122036,27.9836164059716,49,1.038516167517742,21.03119542770019,20.2511969341497,49,16518,1163,False,83,54,42,42
17701,6,-0.7123167828243728,-25.181330864530892,35.351309237282905,49,-0.4388408050052213,-13.200338312452088,30.080015718444937,49,-0.8401498594270225,-18.005466861570557,21.431256173571445,49,16518,1183,False,162,188,186,186
17721,6,-1.0278349992759377,-34.54705513672895,33.61147962568482,49,-0.6002453967483726,-19.071589561801918,31.772987623255148,49,0.5871134557841231,12.821154874254269,21.837610342503382,49,16518,1203,False,179,202,62,62
17731,6,-0.7137486470610945,-25.934651969292215,36.33583345632919,49,0.4783780889344641,17.170175564578656,35.89247911170719,49,0.8667715399463949,22.25114876354246,25.671295996772773,49,16518,1213,False,163,70,47,47
17751,6,1.4121278776008697,55.70608812962671,39.44833114141787,48,-2.794869744899627,-110.26059250098676,39.451066620260896,48,-0.9916623921076108,-27.465196307437186,27.696115659952127,48,16518,1233,False,38,249,200,200
17772,6,4.394529747388802,179.6258781422306,40.874880469056556,48,2.302190990314414,87.15874117460308,37.859040167079996,48,6.228421764791636,169.48560261832128,27.211645103483324,48,16518,1254,False,7,7,4,4
17792,6,0.6962932748347271,29.511197535561756,42.38328675882524,49,-1.9027681024407437,-68.99486592582242,36.26025990099394,49,-0.5814196268185412,-14.789502195454778,25.43688157962807,49,16518,1274,False,62,243,162,162
17812,6,-3.094868980434949,-150.5373619222387,48.64094825141268,49,-0.38439814697950353,-13.91541465912439,36.20052481643824,49,-0.3436009998649273,-8.654539852694782,25.187760967217674,49,16518,1294,False,243,176,142,142
17822,6,-2.030945086391182,-97.13829797350424,47.829111000785744,49,-0.13855189221815445,-4.5838778850116055,33.08419547092248,49,-1.386612568547703,-33.153881853914044,23.909982215607954,49,16518,1304,False,230,151,216,216
17842,6,0.3838764870868784,15.61197871971544,40.6692757824007,49,-0.4157114749457646,-12.052615588477396,28.992742117714766,49,-0.22017604220825956,-4.4513475965649985,20.21722051100623,49,16518,1324,False,74,179,137,137
17862,6,-0.16067935080503795,-5.711425562439279,35.545485675812195,49,0.32892596694766574,9.23298540070774,28.070101872427628,49,0.5065425410347943,10.205381348799632,20.147135772548324,49,16518,1344,False,108,82,66,66
17882,6,1.1770877157927158,39.79260245901638,33.80597887916777,48,0.7920493646750756,23.148258442554464,29.225777426196956,48,0.734626484131101,15.001883652089566,20.421103752927507,48,16518,1364,False,42,48,53,53
17902,6,0.6541541628998434,21.027008880595496,32.14381268688022,37,1.7716486940416116,49.70420852287388,28.055341157667712,37,0.9694698260291603,18.93667008799045,19.53301647927809,37,16518,1384,False,64,15,44,44
