injected_period_days,injected_epoch_days,epoch_phase_fraction,injected_duration_hours,injected_depth,in_transit_observation_count,arima_converged,recovered_period_days,recovered_epoch_days,recovered_duration_hours,recovered_score,recovered_raw_pooled_score,recovered_valid_transit_events,recovered_positive_transit_events,recovered_positive_event_fraction,recovered_median_event_score,period_error_fraction,exact_period_error_fraction,period_matched,exact_period_matched,fap_1_percent_threshold,passes_fap_1_percent,recovered_at_fap_1_percent,exact_recovered_at_fap_1_percent,exact_period_rank_top10,exact_period_present_top10,half_period_rank_top10,double_period_rank_top10,triple_period_rank_top10,top_periods_json,top_scores_json,top_raw_pooled_scores_json,top_valid_event_counts_json,top_positive_event_fractions_json
5.0,445.76122690278135,0.45,8.0,0.001,287,False,4.998799879987999,445.80113690089263,7.571428571428571,48.47732038094711,42.06660596423595,17,17,1.0,11.75747719867957,0.0002400240024002187,0.0002400240024002187,True,True,15.58599716225368,True,True,True,1,True,6.0,3.0,4.0,"[4.998799879987999, 7.5008500850085005, 10.001500150015001, 14.998599859985998, 12.499349934993498, 2.512151215121512, 13.332433243324331, 4.186718671867187, 11.664866486648664, 5.8612861286128615]","[48.47732038094711, 38.21906200987678, 35.96158056526606, 29.40745660854372, 27.892010815975766, 17.6773670021402, 15.932915094859952, 13.69913159031749, 13.469738350032305, 12.181148337774808]","[42.06660596423595, 20.75725835967897, 27.326705943859004, 28.53803582738936, 17.324908156815187, 16.656340227965796, 17.890572192058357, 14.159200169695701, 13.171553068029286, 12.245570612758984]","[17, 11, 9, 6, 7, 36, 6, 22, 6, 16]","[1.0, 0.6363636363636364, 1.0, 1.0, 0.7142857142857143, 1.0, 0.8333333333333334, 1.0, 0.8333333333333334, 1.0]"
5.0,447.26122690278135,0.75,8.0,0.001,308,True,5.0002000200020005,447.29158390477664,7.571428571428571,50.164380230693084,43.75801213939477,19,19,1.0,11.508498104786353,4.0004000400095666e-05,4.0004000400095666e-05,True,True,15.58599716225368,True,True,True,1,True,7.0,3.0,4.0,"[5.0002000200020005, 7.5008500850085005, 10.001500150015001, 15.0, 12.496549654965497, 13.332433243324331, 2.512151215121512, 4.186718671867187, 11.662066206620661, 5.8612861286128615]","[50.164380230693084, 37.25588587735116, 37.02818672991163, 30.010470988630203, 27.006696911920695, 18.031377990752194, 17.571588553217108, 14.213941613320678, 14.094430680740324, 12.443290685991492]","[43.75801213939477, 20.602405817580255, 30.00889492517068, 29.784565967795743, 17.68827378583819, 12.94642627884712, 16.46725521552845, 15.883687570310492, 13.450796116688407, 12.537812432906787]","[19, 13, 10, 6, 7, 5, 36, 22, 6, 16]","[1.0, 0.6923076923076923, 1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 0.8333333333333334, 1.0]"
10.0,445.01122690278135,0.15,2.0,0.0002,39,True,2.512151215121512,443.98160276635673,1.5,18.76989024228601,18.361482670871926,36,36,1.0,3.1283150403810014,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.535853585358535, 9.21042104210421, 10.047704770477047]","[18.76989024228601, 16.766845065688702, 14.583835470218892, 14.070483491416274, 13.582823746799868, 12.180643449272926, 12.0670611649477, 11.02970376623675, 10.76636823233264, 10.457352056203492]","[18.361482670871926, 15.55893973398938, 14.5823063755305, 13.42747860611248, 13.750856571968354, 12.076856109256383, 11.545688968288125, 10.275503447080789, 9.712241182214118, 10.335687063276177]","[36, 28, 22, 19, 16, 14, 11, 12, 11, 10]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,448.01122690278135,0.45,2.0,0.0002,41,True,2.512151215121512,443.98160276635673,1.5,18.70499668269876,18.302700929511946,36,36,1.0,3.11749944711646,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 9.21042104210421, 10.047704770477047]","[18.70499668269876, 16.71518253005399, 14.540096486642073, 14.02252992332367, 13.096925371571071, 12.141599442938993, 12.024444282006518, 11.599018767157578, 10.723145561985541, 10.422521666676573]","[18.302700929511946, 15.506936432152797, 14.683399882667802, 13.381884798800897, 13.167471666905, 12.035388523469614, 11.504957818861088, 10.179604319024511, 9.679268049048643, 10.300317730751765]","[36, 28, 22, 19, 16, 14, 11, 13, 11, 10]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,451.01122690278135,0.75,2.0,0.0002,37,True,2.512151215121512,443.98160276635673,1.5,18.796234567851016,18.38863590371628,36,36,1.0,3.132705761308503,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 8.373137313731373, 5.8612861286128615, 6.698569856985698, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.796234567851016, 16.866952508368065, 15.0219051735328, 14.090435689532425, 13.199329906431396, 13.159277710784256, 13.018203893665154, 11.65518839282145, 10.779714853865022, 10.57593460311803]","[18.38863590371628, 15.989456558445013, 15.214914114768078, 13.446568456028272, 12.212841671657133, 13.230633429446012, 12.671106274780954, 10.228985502515087, 9.726050698777831, 9.80749609840172]","[36, 28, 22, 19, 11, 16, 14, 13, 11, 9]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,445.01122690278135,0.15,2.0,0.0005,39,True,10.000100010001,445.0250932094705,1.5,20.480149262166854,19.246225600171186,9,9,1.0,6.826716420722285,1.0001000100068325e-05,1.0001000100068325e-05,True,True,15.58599716225368,True,True,True,1,True,4.0,,,"[10.000100010001, 2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 14.992999299929993, 8.373137313731373, 6.698569856985698, 7.535853585358535, 9.21042104210421]","[20.480149262166854, 18.682526674590108, 14.3214905629726, 13.981084208048395, 13.360959745368932, 12.94561584767893, 12.041864868510306, 12.018030726503179, 11.024060161304476, 10.6380099839603]","[19.246225600171186, 18.11371652013179, 14.302092516562361, 13.336706751115127, 14.448363858632836, 11.157873129074321, 11.520048014004855, 12.011299588923652, 10.214222446400314, 9.646144558486842]","[9, 36, 22, 19, 16, 6, 11, 14, 12, 11]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,448.01122690278135,0.45,2.0,0.0005,41,True,10.001500150015001,448.03188386808654,1.5,21.612814290647037,18.08578536203141,10,10,1.0,6.834571980468102,0.0001500150015001367,0.0001500150015001367,True,True,15.58599716225368,True,True,True,1,True,5.0,,,"[10.001500150015001, 2.512151215121512, 15.0, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.54005400540054, 9.21042104210421]","[21.612814290647037, 18.54542734228714, 17.643477179857268, 14.215046023528412, 13.879247326768235, 12.911629591008246, 11.952510787677994, 11.93321153317095, 11.4804996742734, 10.560523735850152]","[18.08578536203141, 17.985962906144575, 10.725116830335102, 14.530924508293252, 13.239727084928278, 13.003935095328895, 11.434614674507657, 11.923438165774543, 10.078820668814842, 9.576022969910122]","[10, 36, 7, 22, 19, 16, 11, 14, 13, 11]","[1.0, 1.0, 0.7142857142857143, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,451.01122690278135,0.75,2.0,0.0005,37,True,9.998699869986998,451.0363767509126,1.5,19.83385423459712,20.116282022906656,9,9,1.0,6.611284744865706,0.0001300130013001777,0.0001300130013001777,True,True,15.58599716225368,True,True,True,1,True,4.0,,,"[9.998699869986998, 2.512151215121512, 4.186718671867187, 5.0002000200020005, 14.998599859985998, 8.373137313731373, 5.8612861286128615, 6.698569856985698, 11.940694069406941, 7.541454145414542]","[19.83385423459712, 18.660155327186587, 14.950063022909188, 14.761953217413229, 14.663901331924192, 13.06601291811086, 12.992225954202254, 12.847684091521302, 11.675544373288862, 11.551713498099538]","[20.116282022906656, 18.09880417576392, 15.770659575718728, 15.956230882381002, 13.795729275947632, 13.130825612568922, 13.08488338278526, 13.438355503911028, 8.189062343795182, 10.1413164218647]","[9, 36, 22, 18, 6, 11, 16, 14, 5, 13]","[1.0, 1.0, 1.0, 0.8888888888888888, 0.8333333333333334, 1.0, 1.0, 1.0, 0.8, 1.0]"
10.0,445.01122690278135,0.15,2.0,0.001,39,False,10.000100010001,445.0250932094705,1.5,38.50413519158591,35.03618586671234,9,9,1.0,12.834711730528637,1.0001000100068325e-05,1.0001000100068325e-05,True,True,15.58599716225368,True,True,True,1,True,5.0,,,"[10.000100010001, 14.998599859985998, 2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 14.827782778277827, 7.535853585358535]","[38.50413519158591, 23.69476058035172, 18.228796714378454, 14.180746334856137, 13.44100846234835, 13.029698484951064, 12.272744051362789, 11.909784622182478, 11.896361495951139, 10.839698374384175]","[35.03618586671234, 16.357840648880817, 17.46067026373857, 13.854825952120091, 13.05439979221122, 15.456992782375412, 11.495361049594989, 11.39084568389129, 12.093973825548384, 10.014817940525612]","[9, 5, 36, 22, 19, 16, 14, 11, 4, 12]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,448.01122690278135,0.45,2.0,0.001,41,False,10.000100010001,448.03125824315185,1.5,40.99677978777928,37.809440902269415,10,10,1.0,12.964320086173696,1.0001000100068325e-05,1.0001000100068325e-05,True,True,15.58599716225368,True,True,True,1,True,3.0,,,"[10.000100010001, 14.998599859985998, 4.998799879987999, 2.512151215121512, 13.333833383338334, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 13.928892889288928]","[40.99677978777928, 33.64077716198819, 23.391300179168127, 18.15084773641969, 16.585869136010732, 14.120205235710841, 12.569874373144998, 12.219841528446242, 11.858942975547421, 11.671872426953065]","[37.809440902269415, 19.8452245300392, 26.595275731441724, 17.386513416121435, 16.44980288337144, 14.272091946238003, 12.711375373719894, 11.44630318292355, 11.342222718095913, 11.997344284105584]","[10, 7, 18, 36, 6, 22, 16, 14, 11, 4]","[1.0, 0.7142857142857143, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,451.01122690278135,0.75,2.0,0.001,37,True,9.998699869986998,451.0363767509126,1.5,37.91845488348719,37.82051361164544,9,9,1.0,12.639484961162397,0.0001300130013001777,0.0001300130013001777,True,True,15.58599716225368,True,True,True,1,True,3.0,,,"[9.998699869986998, 15.0, 5.0002000200020005, 11.940694069406941, 2.512151215121512, 4.186718671867187, 8.373137313731373, 5.8612861286128615, 6.698569856985698, 13.23162316231623]","[37.91845488348719, 27.998873403651782, 26.844791296937053, 18.301234176200122, 18.19252560350499, 14.784088060560096, 12.75926111004039, 12.610012614445225, 12.457800558078791, 12.145992484967348]","[37.82051361164544, 20.291167046581883, 26.88332701118184, 13.00443052003881, 17.44649201452006, 16.604261583421078, 14.61112531359096, 12.750290551573968, 14.648850230662013, 12.763455402948098]","[9, 6, 18, 5, 36, 22, 11, 16, 14, 6]","[1.0, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334]"
10.0,445.01122690278135,0.15,4.0,0.0002,76,True,2.512151215121512,443.98160276635673,1.5,18.787495466555725,18.37829003694266,36,36,1.0,3.1312492444259545,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,9,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 10.000100010001, 12.56095609560956]","[18.787495466555725, 16.782015004948594, 15.015344193202072, 14.083619777240918, 13.152336286404728, 12.191797482983855, 12.078458648567718, 11.649550473343526, 11.237399930023324, 11.093162436455966]","[18.37829003694266, 15.573375397989016, 15.20756662916447, 13.439999749768296, 13.223909030036257, 12.088158400618147, 11.556590089417593, 10.22408298872212, 8.414750148913372, 10.506439160465497]","[36, 28, 22, 19, 16, 14, 11, 13, 8, 8]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.875, 1.0]"
10.0,448.01122690278135,0.45,4.0,0.0002,80,True,2.512151215121512,443.98160276635673,1.5,18.711292050369757,18.32807494358874,36,36,1.0,3.118548675061626,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,8,True,3.0,,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 10.000100010001, 9.21042104210421, 11.725072507250724]","[18.711292050369757, 14.567650854020947, 14.034683678159325, 13.112054746176351, 12.158312200430677, 12.031127885078824, 11.609071990876908, 11.047919067002946, 10.716069392632994, 10.029393232807672]","[18.32807494358874, 14.696305524011656, 13.393907851425531, 13.18100404360112, 12.045050373520327, 11.51146404443033, 10.188120385733267, 11.33064943005043, 9.687976063990572, 9.50423912471104]","[36, 22, 19, 16, 14, 11, 13, 9, 11, 7]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,451.01122690278135,0.75,4.0,0.0002,74,True,2.512151215121512,443.98160276635673,1.5,18.757453971964317,18.34383874329424,36,36,1.0,3.1262423286607195,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,9,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 10.002900290029002, 9.21042104210421]","[18.757453971964317, 16.825514285323546, 14.566384156064466, 14.060353556392915, 13.128984844150708, 12.168996453174108, 12.060111687233293, 11.630305348980627, 11.54502461266986, 10.766228254590567]","[18.34383874329424, 15.820486087553862, 14.722851216097698, 13.417616111609753, 13.20114850571849, 11.87975761067965, 11.538987976823073, 10.207319850063353, 11.1251659432428, 9.49214564713578]","[36, 28, 22, 19, 16, 14, 11, 13, 9, 11]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,445.01122690278135,0.15,4.0,0.0005,76,False,9.998699869986998,445.0345892456211,3.928571428571429,28.29379879842308,24.112877419029846,9,9,1.0,9.431266266141026,0.0001300130013001777,0.0001300130013001777,True,True,15.58599716225368,True,True,True,1,True,6.0,,,"[9.998699869986998, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 15.0, 5.024002400240024, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.541454145414542]","[28.29379879842308, 18.59623344046441, 16.36537785947016, 14.90019617130797, 14.292655707432749, 13.916659570087392, 12.945102839972089, 11.986046220215934, 11.96319800729484, 11.511445966757938]","[24.112877419029846, 18.031089465135402, 15.354384494573177, 15.715914315070236, 13.658143341801164, 13.275284210255752, 13.038238356855478, 11.4666579715254, 11.955876826327328, 10.106049596672678]","[9, 36, 28, 22, 6, 19, 16, 11, 14, 13]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,448.01122690278135,0.45,4.0,0.0005,80,False,9.997299729972998,448.03971347992587,3.928571428571429,30.86085456566407,25.20755791828564,10,10,1.0,9.759059096670482,0.00027002700270024605,0.00027002700270024605,True,True,15.58599716225368,True,True,True,1,True,5.0,,,"[9.997299729972998, 2.512151215121512, 15.0, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 14.74937493749375, 7.541454145414542]","[30.86085456566407, 18.622719412216874, 14.60874672661343, 14.287776027913004, 13.941324486050206, 12.978602510663016, 12.001695684599532, 11.996843209124341, 11.878166425672998, 11.53184805002732]","[25.20755791828564, 18.089663678839184, 10.217634175186587, 14.59635364341332, 13.299865867375214, 13.067292451113277, 11.97471757943724, 11.477296946449721, 9.386793162116756, 10.1234471229525]","[10, 36, 7, 22, 19, 16, 14, 11, 5, 13]","[1.0, 1.0, 0.7142857142857143, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6, 1.0]"
10.0,451.01122690278135,0.75,4.0,0.0005,74,False,9.998699869986998,451.0256302720141,3.928571428571429,31.04251753619284,28.98665465319965,9,9,1.0,10.347505845397613,0.0001300130013001777,0.0001300130013001777,True,True,15.58599716225368,True,True,True,1,True,5.0,,,"[9.998699869986998, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 14.998599859985998, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.54005400540054]","[31.04251753619284, 18.631351708903352, 16.395746131400387, 14.412559475699789, 13.942900878689677, 13.891326980838778, 12.969425513692844, 12.008732913689414, 11.81382953117353, 11.533151995029371]","[28.98665465319965, 18.06487042598274, 16.104292710019354, 14.609117440459361, 13.300307606199455, 10.573279778325254, 13.062774497756704, 11.488359044696825, 11.785313756408291, 10.125109534297486]","[9, 36, 28, 23, 19, 6, 16, 11, 14, 13]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0]"
10.0,445.01122690278135,0.15,4.0,0.001,76,False,9.998699869986998,445.0345892456211,3.928571428571429,58.859130993426795,46.898183016356064,9,9,1.0,19.619710331142265,0.0001300130013001777,0.0001300130013001777,True,True,15.58599716225368,True,True,True,1,True,6.0,,,"[9.998699869986998, 15.0, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.54005400540054]","[58.859130993426795, 27.596079505950712, 18.186707776092664, 15.800654105218841, 14.773973693511385, 13.406957201797935, 12.592356727700931, 12.247465826846973, 11.881660901574985, 11.300935292974327]","[46.898183016356064, 26.800549599974172, 17.416680749001728, 14.128601289750419, 16.58827655775775, 13.02278256116054, 12.73446012591325, 11.46810990019496, 11.363922903374757, 9.923549574624483]","[9, 6, 36, 27, 22, 19, 16, 14, 11, 13]","[1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,448.01122690278135,0.45,4.0,0.001,80,True,9.997299729972998,448.03971347992587,3.928571428571429,64.8553199629846,50.41267477238874,10,10,1.0,20.509052946201848,0.00027002700270024605,0.00027002700270024605,True,True,15.58599716225368,True,True,True,1,True,7.0,,,"[9.997299729972998, 14.998599859985998, 14.746574657465747, 2.512151215121512, 13.326832683268327, 4.186718671867187, 4.998799879987999, 5.8612861286128615, 6.698569856985698, 8.373137313731373]","[64.8553199629846, 26.855135178615477, 18.24804043245072, 18.169384401334778, 14.23681677167767, 14.147494177963742, 14.106716569790706, 12.620374683272093, 12.17655261224278, 11.882448118144897]","[50.41267477238874, 26.460023307377252, 11.642897320678731, 17.471110254927183, 13.907487644293074, 14.315898643381438, 21.621781172170387, 12.756849467261343, 11.47092400765672, 11.36514460292178]","[10, 6, 5, 36, 6, 22, 19, 16, 14, 11]","[1.0, 0.8333333333333334, 0.8, 1.0, 0.8333333333333334, 1.0, 0.7894736842105263, 1.0, 1.0, 1.0]"
10.0,451.01122690278135,0.75,4.0,0.001,74,False,9.998699869986998,451.0256302720141,3.928571428571429,63.561314951936424,57.67115629305266,9,9,1.0,21.18710498397881,0.0001300130013001777,0.0001300130013001777,True,True,15.58599716225368,True,True,True,1,True,7.0,,,"[9.998699869986998, 14.998599859985998, 13.32963296329633, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373]","[63.561314951936424, 26.805576471373072, 22.01645396087738, 18.218609253037013, 15.787852992623687, 14.177565793704778, 13.453686051394735, 12.630337499800131, 12.245417122485044, 11.90731050506794]","[57.67115629305266, 25.77089301894298, 18.93366600622965, 17.475499447711698, 14.170409440860627, 14.335881202754875, 13.05698158317019, 12.770507907301292, 11.493682682351885, 11.388643969444983]","[9, 6, 5, 36, 27, 22, 19, 16, 14, 11]","[1.0, 0.6666666666666666, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,445.01122690278135,0.15,8.0,0.0002,153,True,2.512151215121512,443.98160276635673,1.5,18.757924885251526,18.35924337495428,36,36,1.0,3.1263208142085874,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.54005400540054, 9.21042104210421, 10.047704770477047]","[18.757924885251526, 16.768432448456405, 15.207647107146661, 14.063522115249743, 13.13641779925754, 12.179068981485281, 12.05840200388883, 11.632926286418177, 10.749266521289888, 10.45363761981946]","[18.35924337495428, 15.553087387244856, 14.32876365448369, 13.421139331218955, 13.206643572898425, 12.070325408739784, 11.5374840357177, 10.20926553387401, 9.707665285732105, 10.330313820343532]","[36, 28, 23, 19, 16, 14, 11, 13, 11, 10]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,448.01122690278135,0.45,8.0,0.0002,161,True,2.512151215121512,443.98160276635673,1.5,18.80701524263942,18.435019577804407,36,36,1.0,3.1345025404399034,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,9,True,3.0,,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047, 11.725072507250724]","[18.80701524263942, 14.657229161310068, 14.112055554357951, 13.186682025589032, 12.22917632584844, 12.095137076792698, 11.673071700557353, 10.764998722125672, 10.492361001373384, 10.079291117360185]","[18.435019577804407, 14.316767280056112, 13.468012187349157, 13.25499686017134, 12.11097927276491, 11.572777525868837, 10.244091379013543, 9.741582504128935, 10.365499388791683, 9.553097593767152]","[36, 22, 19, 16, 14, 11, 13, 11, 10, 7]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,451.01122690278135,0.75,8.0,0.0002,145,True,2.512151215121512,443.98160276635673,1.5,18.730435029095936,18.32288582895185,36,36,1.0,3.1217391715159892,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.730435029095936, 16.731600187422778, 14.553179373555716, 14.040906639677097, 13.112580121272686, 12.155039071089105, 12.041695644385353, 11.614219439149553, 10.743736962445322, 10.435370164467297]","[18.32288582895185, 15.119488586038287, 14.702571146185678, 13.399253378092515, 13.183877904364529, 12.05146996877125, 11.521419395047316, 10.19306469097479, 9.691825567941148, 10.313960941952098]","[36, 28, 22, 19, 16, 14, 11, 13, 11, 10]","[1.0, 0.9642857142857143, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,445.01122690278135,0.15,8.0,0.0005,153,False,9.998699869986998,445.0491403857701,7.571428571428571,20.190382875470235,17.80755996998362,9,9,1.0,6.730127625156745,0.0001300130013001777,0.0001300130013001777,True,True,15.58599716225368,True,True,True,1,True,5.0,,,"[9.998699869986998, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 14.998599859985998, 8.373137313731373, 6.698569856985698, 7.5386538653865385]","[20.190382875470235, 18.554162598306505, 16.36175440875436, 14.679768119286042, 13.887648295100142, 12.923506118001114, 12.788591116333235, 11.955726757850327, 11.947088105488023, 11.487448704860384]","[17.80755996998362, 18.00708987879806, 15.325944728236943, 14.893189210525797, 13.248144294071182, 13.014093737759373, 9.100526787175871, 11.43781051322066, 11.929748715035597, 10.084728488867066]","[9, 36, 28, 23, 19, 16, 5, 11, 14, 13]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,448.01122690278135,0.45,8.0,0.0005,161,False,2.512151215121512,443.98160276635673,1.5,18.69767572167975,18.184798290515783,36,36,1.0,3.116279286946625,0.4975697569756976,0.7487848784878488,False,False,15.58599716225368,True,False,False,2,True,4.0,,,"[2.512151215121512, 9.998699869986998, 14.985998599859986, 4.997399739973997, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421]","[18.69767572167975, 18.32646067374541, 15.986796911483692, 14.86091375942856, 14.400480481466689, 13.04106425315747, 12.064566733407274, 12.040871989069087, 11.580983049241667, 10.685599437061722]","[18.184798290515783, 14.862701381036427, 11.03768421974968, 13.361092103728332, 14.708267597570606, 13.12700717640671, 12.02416960412922, 11.519629382561442, 10.166192741273914, 9.661222985257108]","[36, 10, 7, 18, 23, 16, 14, 11, 13, 11]","[1.0, 0.9, 0.8571428571428571, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10.0,451.01122690278135,0.75,8.0,0.0005,145,True,10.000100010001,451.04121075845154,7.571428571428571,20.28917516587344,20.11298528678678,9,9,1.0,6.76305838862448,1.0001000100068325e-05,1.0001000100068325e-05,True,True,15.58599716225368,True,True,True,1,True,4.0,,,"[10.000100010001, 2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 14.998599859985998, 8.373137313731373, 6.698569856985698, 7.541454145414542, 9.21042104210421]","[20.28917516587344, 18.527328476725657, 14.20157972738231, 13.865472682593467, 12.898314909241558, 12.345502867314405, 11.941143487411104, 11.920548516722477, 11.469105699208436, 10.550042803178826]","[20.11298528678678, 17.966850798687428, 14.516479378653376, 13.226537735545815, 12.990747337907154, 11.117014773521687, 11.423725225714731, 11.911716714633933, 10.0688408492778, 9.566476907994094]","[9, 36, 22, 19, 16, 6, 11, 14, 13, 11]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0]"
10.0,445.01122690278135,0.15,8.0,0.001,153,False,9.998699869986998,445.0491403857701,7.571428571428571,38.37173464347944,32.13348816247021,9,9,1.0,12.790578214493149,0.0001300130013001777,0.0001300130013001777,True,True,15.58599716225368,True,True,True,1,True,6.0,,,"[9.998699869986998, 14.998599859985998, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 13.346434643464345, 11.986898689868987, 5.8612861286128615, 6.698569856985698]","[38.37173464347944, 24.787866992728173, 18.17613094790778, 15.730170298793237, 14.567047723132236, 13.434274735885941, 13.393627815743748, 12.780454518111085, 12.60907551297663, 12.20474358427094]","[32.13348816247021, 16.27165704610717, 17.44931667606023, 14.146140103463992, 15.690321210937416, 13.032390404303346, 12.631956751563358, 13.87536603045383, 12.747795566358848, 11.469694967104994]","[9, 5, 36, 27, 23, 19, 6, 6, 16, 14]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0]"
