target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,event_consistency_score,robust_veto_score,consistency_weight,valid_event_count,expected_event_count_event_check,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_weighted_mean,event_depth_weighted_mean_error,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_event_count,even_event_count,odd_depth,even_depth,odd_even_depth_difference,odd_even_depth_difference_fraction,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_weight_min,robust_event_effective_count,event_consistent_flag,transit_consistency_veto_pass,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,any_candidate_survives_veto,selection_status,raw_rank_of_selected_candidate,ranking_changed,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,raw_top1_mes,raw_top1_max_ses,raw_top1_period_exact_fractional_error,raw_top1_exact_period_recovered,raw_top1_harmonic_period_recovered
10677499,5,high_scatter,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.01051277094666,8.0,0.0005,0.75,True,,14.304007886676118,446.9434748041458,9.808462550863624,58.038036438209225,,3,7,0.42857142857142855,693,20,0.4304007886676118,False,False,0.4025649167597294,db6,43,686,7,0.020969831938881103,0.0004999996324350775,154,49.9822326385159,58.038036438209225,0.8611978575762119,5,7,0.7142857142857143,1.0,0.29796318648874665,0.8775460168890666,8.889452690648747,6.977340473991328,0.7849010188592528,0.8775460168890669,0.0026373177142383075,0.15074703138700285,0.0024272687219838948,0.0002616060700523847,10.850819067754655,4,2.7127047669386637,0.02829276489480961,False,3,2,,,,,,1.0,9.131549399257802,0.8203967830246824,4.972388645991495,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,2,True,14.160967807809357,447.0864306432559,9.808462550863624,58.07327662089649,60.08417947708543,0.41609678078093565,False,False
2996004,5,high_scatter,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.81035493959354,2.0,0.0002,0.15,True,,10.62595601659268,449.804190472154,7.846859827637672,22.541254819032098,,5,11,0.45454545454545453,450,20,4.31297800829634,False,False,0.4561132499948144,db6,43,686,7,0.013289697220404873,0.000199999863870981,229,19.89461637221998,22.541254819032098,0.882586907070608,9,9,1.0,1.0,0.3075914235267002,0.7789596485324624,11.350592632753248,8.335991001724944,0.7344101996639915,0.778959648532462,0.0035599655748493886,0.323769404626448,0.0029858786865353433,0.00022007409697766657,20.30111610680608,8,2.53763951335076,0.009254925363197322,True,4,5,0.003043559067405974,0.0028584492651711263,0.0001851098022348477,0.06272773327448689,0.38956504972752903,0.6968582005121575,9.331088620738626,0.32806970943253927,8.539093362496633,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,11,True,9.195538860512897,444.9408148622315,9.80857478454709,26.214271037045727,25.751604685811024,3.5977694302564487,False,False
2996004,5,high_scatter,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.4103549395935,4.0,0.0005,0.45,True,,11.68855161825195,449.0889818941141,5.885144870728254,28.029883253014862,,6,8,0.75,587,12,4.844275809125975,False,False,0.5015826663002372,db6,43,686,7,0.02097864199704147,0.0004999998843283615,418,23.77430752413515,28.029883253014862,0.8481771868092962,8,8,1.0,0.875,0.28544992019755755,0.8166286626313628,2.7903391632425794,1.890491363861101,0.6775131097913599,0.7242919805391503,0.0010995968391006028,0.7438368416662879,0.0010036242725834726,0.00028489124426208897,11.853775718652216,7,1.6933965312360308,0.10547123970172508,True,4,4,0.0010070927388706801,0.0009886821420943689,1.8410596776311265e-05,0.018449572596493345,0.02526945638612848,0.9798400364212118,3.3124146205004936,0.31031949356129346,7.429258257187479,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,6,True,11.995069580269046,448.4759886908287,5.885144870728254,35.27956550565598,28.381077193476283,4.997534790134523,False,False
2996004,5,high_scatter,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.2603549395935,2.0,0.0005,0.75,True,,10.62595601659268,449.804190472154,7.846859827637672,23.05014924446894,,5,11,0.45454545454545453,449,20,1.1251912033185358,False,False,0.40559874987229705,db6,43,686,7,0.02101365421399834,0.0004999927773806645,96,20.416648831984535,23.05014924446894,0.8857490949601406,9,9,1.0,1.0,0.3026209251353704,0.7845514592227083,11.537024229961874,8.533731571645434,0.7396822093415709,0.7845514592227083,0.0035599655748493886,0.3329899734546794,0.002944519329530199,0.00021316619676585167,20.84989261249278,8,2.6062365765615976,0.007557047221758815,True,4,5,0.0029614966979266836,0.0029039309431715,5.756575475518357e-05,0.019628834682684976,0.12314527203228322,0.9019920621792238,9.131948727201536,0.3014382626191927,8.445076264683053,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,3,True,9.175104329711758,445.0429875162372,9.80857478454709,23.64157503990945,25.751604685811024,0.8350208659423515,False,False
2996004,5,high_scatter,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7603549395935,8.0,0.0002,0.45,True,,11.68855161825195,449.10941642491525,5.885144870728254,22.003926022673593,,5,11,0.45454545454545453,450,20,1.33771032365039,False,False,0.40463445894420147,db6,43,686,7,0.013262342963168751,0.00019999996605035708,305,18.01056520562025,22.003926022673593,0.8185159860591038,8,8,1.0,0.875,0.31316986152053705,0.7849487296908148,2.294050129926673,1.4023817448676499,0.611312597999973,0.6535206565527336,0.0008458340311748025,0.8060533572514493,0.000931105548075531,0.0002996857094014625,12.099192486201364,7,1.7284560694573377,0.09734369503317135,True,4,4,0.001027235932343457,0.0005476011439669575,0.00047963478837649955,0.6091230586216644,0.6406922682393892,0.5217226385444802,2.7913024084466826,0.37245703066354985,7.555277408105985,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,13,True,9.195538860512897,444.9408148622315,9.80857478454709,26.527169280197793,25.44899347803685,0.8391077721025795,False,False
2996004,5,high_scatter,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0103549395935,4.0,0.0002,0.15,True,,10.62595601659268,449.804190472154,7.846859827637672,22.093168277363983,,5,11,0.45454545454545453,450,20,0.06259560165926796,False,False,0.40394066693261266,db6,43,686,7,0.013267644601489785,0.00019999856158015028,85,19.498089658105016,22.093168277363983,0.8825393177348037,9,9,1.0,1.0,0.3076660912463886,0.7788756473478128,11.347837948720418,8.333069218085484,0.7343310025876004,0.7788756473478127,0.0035599655748493886,0.323769404626448,0.002981915603697562,0.00021992966515605407,20.416622037931575,8,2.552077754741447,0.008869668816170998,True,4,5,0.003043559067405974,0.002846302620793736,0.0001972564466122379,0.06698169059128826,0.41572901668886975,0.6776083058334866,9.30760396041751,0.32368232714484224,8.530101162095809,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,11,True,9.195538860512897,444.9408148622315,9.80857478454709,26.44679592876307,25.751604685811024,0.08044611394871026,False,False
10718455,5,long_memory,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.8111347903221,2.0,0.0002,0.15,True,,4.045976155248354,444.7576223557335,9.808427043026311,99.04571366154649,,7,12,0.5833333333333334,406,20,1.022988077624177,False,True,0.40291687473654747,db6,43,686,7,0.013289696315697954,0.0001999777204589881,225,83.6203428897319,99.04571366154649,0.8442600875740539,24,24,1.0,0.75,0.1741412590941153,0.8617656426844015,2.8585325148938563,2.199662387428958,0.7695075623481709,0.7860580055005504,3.5998281361110385e-05,2.056713191488189,3.52819326416569e-05,1.179114510526131e-05,42.32910481810578,23,1.8403958616567733,0.008309140271846201,True,12,12,4.895222689153607e-05,1.9821189260176523e-05,2.913103763135955e-05,0.8471598260321151,1.2329575754398892,0.2175915927609745,2.4612519969481377,0.3727866588825067,22.3885362948631,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,26,True,8.296294540559757,443.9198779977196,9.808427043026313,123.74745704874445,95.35217254215496,3.1481472702798783,False,False
10718455,5,long_memory,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.4111347903221,4.0,0.0005,0.45,True,,2.0025538546178723,444.3489378956074,3.9233708172105257,104.18251080219972,,7,12,0.5833333333333334,406,20,0.0012769273089361377,True,True,0.40235724998638034,db6,43,686,7,0.020978641643405006,0.0004999924604053296,418,102.79581816820362,104.18251080219972,0.986689775248085,46,47,0.9787234042553191,1.0,0.03731113009909399,0.9840819558987038,38.25475884109995,37.23437584516285,0.9733266389111092,0.984081955898704,0.0004007317170423019,0.16474857698040962,0.0003890609206614113,9.943628871146506e-06,81.6466422515724,45,1.81436982781272,0.0006797536191561712,True,23,23,0.00037913363233546397,0.00039838444208418035,-1.9250809748716383e-05,0.049518616690899665,-0.9675209945479767,0.33328365114124786,38.0938676427935,0.7463320129318425,45.922038743675806,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,18,True,8.296294540559757,443.9198779977196,9.808427043026313,121.07058770820225,92.41432722203818,3.1481472702798783,False,False
10718455,5,long_memory,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.2611347903221,2.0,0.0005,0.75,True,,8.091952310496708,444.9415303627902,9.808427043026311,135.1527087286025,,6,12,0.5,407,20,0.6183904620993417,False,False,0.404209790751338,db6,43,686,7,0.0210136527643199,0.0004999966060073024,97,102.54506383854672,135.1527087286025,0.7587348030476063,12,12,1.0,0.6666666666666666,0.23679513157960058,0.8325871291858903,1.5148735145980323,0.8659716621298188,0.5716461828561324,0.5970649652857065,7.118687493468112e-05,0.5810989855524888,1.2747035943243895e-05,1.6913023674282836e-05,23.794274325026915,11,2.1631158477297197,0.013628968431684482,True,6,6,2.5277345807059984e-05,-9.750436843134435e-07,2.6252389491373428e-05,2.0,0.7752997005465074,0.43816258628190907,1.8495420651482102,0.6760891105029426,11.886866346213733,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,3,True,8.316728763566061,443.8994437747133,9.808427043026313,139.08976807451398,115.93768579769583,0.6633457527132123,False,False
10718455,5,long_memory,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7611347903221,8.0,0.0002,0.45,True,,8.112386533503013,444.65545124070195,9.808427043026311,114.24015898155368,,9,12,0.75,409,20,0.6224773067006026,False,False,0.4055556249804795,db6,43,686,7,0.013262342909242223,0.0001999998067500064,305,86.78758438275703,114.24015898155368,0.7596941842208973,12,12,1.0,0.6666666666666666,0.28533168052686503,0.7796381666979654,2.553653445734618,1.5668270224236118,0.6135629033926636,0.640845552023803,6.009196390127647e-05,1.8286839766920993,2.944406661929788e-05,1.7409382920123465e-05,31.55029765642283,11,2.868208877856621,0.0009002489819431636,True,6,6,4.319618129682134e-05,1.5611663992129807e-05,2.758451730469153e-05,0.93812372036947,0.7922279780762966,0.4282277577769339,2.501548723070774,0.7326174137666375,11.887844420689852,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,7,True,8.357597209578671,443.9198779977196,9.808427043026313,125.56238018217778,94.84068526212471,0.6715194419157342,False,False
10718455,5,long_memory,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0111347903221,4.0,0.0002,0.15,True,,8.112386533503013,444.65545124070195,9.808427043026311,114.53504320261652,,7,12,0.5833333333333334,406,20,0.18876134664969868,False,False,0.40400454169139266,db6,43,686,7,0.013267644386369107,0.00019999865840703013,85,91.90338189785531,114.53504320261652,0.8024040444571623,12,12,1.0,0.6666666666666666,0.23053048592352376,0.8394212880834286,2.2608588451064864,1.6034775515748003,0.7092338183984576,0.7407705637878754,6.129555385556151e-05,1.480482756157762,2.2916668379716376e-05,1.740136971166154e-05,20.1420139309821,11,1.8310921755438272,0.04343068779108032,True,6,6,4.845733799195657e-05,-2.2567283330133114e-07,4.86830108252579e-05,2.0,1.39712849930492,0.1623749330563768,2.411454906868812,0.7406490493327078,11.93421180304986,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,4,True,8.296294540559757,443.9198779977196,9.808427043026313,123.21022647357763,94.84068526212471,0.17037054594402434,False,False
10718455,5,long_memory,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.0111347903221,8.0,0.0005,0.75,True,,11.70880978261266,454.01432537758956,9.808427043026311,106.13456689804036,,8,12,0.6666666666666666,409,20,0.17088097826126597,False,False,0.40378400031477213,db6,43,686,7,0.020969831918267977,0.0004999989464818944,154,73.10899292002118,106.13456689804036,0.688833007537067,8,8,1.0,0.75,0.5123334728449058,0.5573331738915362,3.4242454422240645,1.725236164658422,0.5038295863330032,0.538616483822326,5.232333783242171e-05,1.2835558343782913,6.996727494111319e-05,1.8847134483110718e-05,18.921821535615994,7,2.703117362230856,0.008435802231768262,True,4,4,5.8364750064875375e-05,8.05516001376487e-05,-2.218685007277333e-05,0.3194274833801413,-0.5879799433450268,0.5565457552642701,2.440076863704668,0.382446980144482,7.626433966891966,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,29,True,8.357597209578671,444.0016148897448,9.808427043026313,138.39522118060933,94.84068526212471,0.1642402790421329,False,False
11245408,5,long_memory,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.8107566442239,2.0,0.0002,0.15,True,,8.82759562600404,445.69722139297664,9.808439584448934,388.20407689545954,,7,32,0.21875,144,20,3.41379781300202,False,False,0.4032241250388324,db6,43,686,7,0.013289696392836831,0.00019997723310971605,225,324.01356990781323,388.20407689545954,0.8346475196731838,11,11,1.0,0.8181818181818182,0.27886140894523204,0.7932524501602448,3.2680217604451323,2.3299133997839263,0.7129430495183032,0.7477409785762069,0.0002566563065735106,1.544562429057905,0.00022449349364435833,7.046263829623256e-05,19.278161170135082,10,1.9278161170135082,0.03686858501765285,True,5,6,0.0005012936554849999,0.0001685519794854307,0.00033274167599956926,0.9934876294722969,1.7660027609913223,0.07739538566097558,3.1873522604420446,0.59496062570651,10.720522200207501,True,True,False,False,False,False,False,False,False,False,pass,True,veto_survivor_mes_rank,18,True,2.94253187533468,445.6971814974859,9.808439584448934,412.6069623117489,388.5734626239297,0.47126593766734004,False,False
