target_id,quarter,sample_stratum,branch,n_attempted_cases,n_successful_cases,median_template_amplitude_ratio,median_amplitude_abs_error,median_peak_depth_ratio,median_peak_depth_abs_error,fraction_peak_depth_within_20pct,median_template_energy_ratio,median_template_correlation,fraction_template_corr_ge_0p8,median_template_rmse_ppm,median_oracle_signal_snr,median_background_scale_ppm,median_abs_background_acf1,success_rate,fit_status,fit_clean,raw_median_oracle_signal_snr,oracle_snr_gain_vs_raw,robust_scatter,skewness,outlier_fraction,acf_lag1,acf_timescale_days,stationarity_state,spectral_concentration,harmonic_power_ratio,dominant_period_days,period_agreement_error,segment_scale_variability,raw_oracle_signal_snr,raw_abs_background_acf1,whitening_gain_vs_raw,bls_exact_period_recovery,bls_harmonic_period_recovery,bls_median_period_error,tls_exact_period_recovery,tls_harmonic_period_recovery,tls_median_period_error,trapezoid_exact_period_recovery,trapezoid_harmonic_period_recovery,trapezoid_median_period_error,raw_tls_exact_period_recovery,tls_exact_gain_vs_raw
11666946,5,smooth_background_dominant,raw,6,6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.6395822533158704,1317.016536814244,0.9214330471513248,1.0,clean,True,2.6395822533158704,1.0,0.0013169948111962,-0.4322479149218072,0.000222915737851,0.9214330471513248,1.757344549521804,stationary_supported,0.0773671094755679,0.5861319907823311,14.341118937834738,0.0102332654015585,0.4329231486275922,2.6395822533158704,0.9214330471513248,0.0,0.0,0.0,1.88790658882402,0.0,0.0,1.8431336098636677,0.0,0.0,1.88790658882402,0.0,0.0
12645975,5,gap_heavy,arima,6,6,0.1419039224209425,0.8580960775790575,0.8412269793812306,0.1587730206187694,0.6666666666666666,0.4965476569245379,0.302311095516275,0.0,50.47831179287381,2.099968788747567,838.7472254660289,0.185934897143914,1.0,clean,True,5.140806932605065,0.4084901098753039,,,,,,,,,,,,5.140806932605065,0.0106844100295485,-0.1752504871143655,0.0,0.0,1.9649708090075064,0.0,0.0,0.9567150693166973,0.0,0.0,1.9112593828190156,0.5,-0.5
12645975,5,gap_heavy,gp,6,6,0.839145050268418,0.160854949731582,0.9910185642462742,0.0096634610940109,1.0,0.90877775276062,0.977169840601952,1.0,22.99957522754825,4.352853168573355,731.0212422287544,0.1056348944317378,1.0,boundary_limited,True,5.140806932605065,0.8467256649857456,,,,,,,,,,,,5.140806932605065,0.0106844100295485,-0.09495048440218931,0.0,0.0,1.5259382819015843,0.1666666666666666,0.1666666666666666,1.1805048811657115,0.0,0.1666666666666666,1.2631776480400332,0.5,-0.33333333333333337
12645975,5,gap_heavy,kalman,6,6,0.9409916904968424,0.0590083095031574,0.959189409106292,0.0408105908937079,1.0,0.9730725530838668,0.9956038490775856,1.0,11.677772147106108,4.993438021465986,679.963093016904,0.0249710269646732,1.0,clean,True,5.140806932605065,0.9713335059901965,,,,,,,,,,,,5.140806932605065,0.0106844100295485,-0.0142866169351247,0.3333333333333333,0.5,1.2001251042535446,0.5,0.5,0.0269783567880655,0.5,0.5,0.4484153461217681,0.5,0.0
12645975,5,gap_heavy,raw,6,6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.140806932605065,676.2508402428601,0.0106844100295485,1.0,clean,True,5.140806932605065,1.0,,,,,,,,,,,,5.140806932605065,0.0106844100295485,0.0,0.5,0.6666666666666666,0.4951209341117598,0.5,0.5,0.0269783567880655,0.5,0.5,0.4484153461217681,0.5,0.0
1431344,5,gap_heavy,arima,6,6,0.1347813440550906,0.8652186559449093,0.8390194292846846,0.1609805707153153,0.6666666666666666,0.4826561692196277,0.2952385002626769,0.0,50.50305289742576,4.372488579321281,391.6045758955455,0.1445302000776438,1.0,optimizer_flagged,False,9.247719414909731,0.47281804119961635,,,,,,,,,,,,9.247719414909731,0.3358405408517078,0.19131034077406397,0.1666666666666666,0.5,0.8988740617180985,0.3333333333333333,0.3333333333333333,0.0265186887855851,0.0,0.1666666666666666,0.7029190992493745,0.6666666666666666,-0.3333333333333333
1431344,5,gap_heavy,gp,6,6,0.8689078065187155,0.1310921934812845,0.986813423665964,0.0184292148727113,1.0,0.924129011561503,0.9840102202305714,1.0,21.228059663504595,9.439779874297502,338.4442844299748,0.1870873800632485,1.0,boundary_limited,True,9.247719414909731,1.0207684133536878,,,,,,,,,,,,9.247719414909731,0.3358405408517078,0.1487531607884593,0.3333333333333333,0.6666666666666666,0.5753961634695579,0.8333333333333334,0.8333333333333334,0.0003127460700782,0.3333333333333333,0.6666666666666666,0.5753961634695579,0.6666666666666666,0.16666666666666674
1431344,5,gap_heavy,kalman,6,6,0.7997352834477074,0.2002647165522926,0.9197597288851193,0.0802402711148809,1.0,0.9089458215936934,0.9050365877739664,0.6666666666666666,24.522280438325428,9.418323110422149,331.45599040013536,0.0873088836285476,1.0,clean,True,9.247719414909731,1.0184481911548224,,,,,,,,,,,,9.247719414909731,0.3358405408517078,0.24853165722316017,0.3333333333333333,0.8333333333333334,0.6258548790658881,0.8333333333333334,0.8333333333333334,0.0003127460700782,0.6666666666666666,0.8333333333333334,0.0015429524603835,0.6666666666666666,0.16666666666666674
1431344,5,gap_heavy,raw,6,6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.247719414909731,376.0030131707976,0.3358405408517078,1.0,clean,True,9.247719414909731,1.0,,,,,,,,,,,,9.247719414909731,0.3358405408517078,0.0,0.3333333333333333,0.3333333333333333,0.9014595496246872,0.6666666666666666,0.6666666666666666,0.0003127460700782,0.3333333333333333,0.3333333333333333,0.9820266889074226,0.6666666666666666,0.0
2715763,5,quiet_low_scatter,arima,6,6,0.138780191901834,0.8612198080981659,0.841027986934721,0.158972013065279,0.6666666666666666,0.4904085791739688,0.2963672219476509,0.0,50.48684431648928,12.893995822461305,134.9494399446326,0.1749220465507026,1.0,clean,True,30.836476105715754,0.41814102812063253,0.0001127596770205,1.633474885294304,0.0013374944271065,0.0455916156394369,0.020434531092178,stationary_supported,0.0014963452750758,0.2337590589967151,18.93054881109145,0.1474525523664892,0.0179116968691655,30.836476105715754,0.0455916156394448,-0.1293304309112578,0.1666666666666666,0.6666666666666666,0.750208507089241,0.6666666666666666,0.6666666666666666,0.0001824172135839,0.1666666666666666,0.5,0.750208507089241,1.0,-0.33333333333333337
