trial,trial_seed,success,arima_refitted,arima_converged,max_score,best_raw_pooled_score,best_period,best_duration,best_epoch,best_valid_transit_events,best_positive_transit_events,best_positive_event_fraction,best_median_event_score,requested_period_count,evaluated_period_count,coarse_period_count,refined_period_count,error
249,11981097588279896208,True,False,False,10.5093621643711,10.370480098069049,13.777677767776778,0.4166666666666667,455.64726025384135,5,4,0.8,4.699929639939619,10000,2952,2000,952,
250,2963458951459358611,True,False,False,8.252758792746066,6.440845520732559,12.6001600160016,0.0625,454.8867175890221,7,6,0.8571428571428571,3.119249627972533,10000,2952,2000,952,
251,11494382772339770001,True,False,False,9.524327737340544,6.641196288417851,14.721372137213722,0.21428571428571427,445.2642885944633,3,2,0.6666666666666666,5.4988731830037825,10000,2961,2000,961,
252,4857380648431052563,True,False,False,9.232268860979168,7.368879766121736,10.894789478947894,0.4166666666666667,454.19531283928706,7,7,1.0,3.4894696347194896,10000,2953,2000,953,
253,8339504371994475847,True,False,False,9.359393088250226,9.011386352554156,12.398539853985397,0.4166666666666667,454.33083922933577,6,5,0.8333333333333334,3.82095622805745,10000,2961,2000,961,
254,386660577507996369,True,False,False,8.31138514978638,8.97187604475313,12.378937893789379,0.36607142857142855,445.78806657221395,8,7,0.875,2.938518400233559,10000,2960,2000,960,
255,7864375204213714752,True,False,False,8.429644276014077,8.533874769254432,13.623662366236623,0.2648809523809524,448.0861746901372,4,3,0.75,4.2148221380070385,10000,2961,2000,961,
256,17631403942508849488,True,False,False,8.17739911692635,5.745671967543995,13.109810981098109,0.0625,445.9010313914622,8,6,0.75,2.8911471840237537,10000,2961,2000,961,
257,8824636041123482833,True,False,False,7.835065348566805,6.262246875591803,10.621762176217622,0.0625,452.2135191310701,9,7,0.7777777777777778,2.6116884495222683,10000,2949,2000,949,
258,17764492465389528531,True,False,False,10.294526692284508,9.866295285044727,14.64016401640164,0.0625,443.53224016249857,6,6,1.0,4.202722923259757,10000,2944,2000,944,
259,4506865224035531766,True,False,False,7.897339729300843,5.292902631223369,10.53075307530753,0.4166666666666667,447.63535046515574,9,8,0.8888888888888888,2.6324465764336145,10000,2960,2000,960,
260,760604282322583959,True,False,False,9.264196756854766,5.610844302228297,14.502950295029503,0.2648809523809524,455.8077689091279,5,3,0.6,4.143074741052069,10000,2948,2000,948,
261,8815184673706037353,True,False,False,10.256430687660401,10.140610924319235,13.375837583758376,0.0625,448.33124383733406,6,5,0.8333333333333334,4.187170294498462,10000,2960,2000,960,
262,14312006101934538673,True,False,False,8.236309212937295,4.910312435896246,13.767876787678768,0.0625,443.89995832594826,7,6,0.8571428571428571,3.113032271208888,10000,2961,2000,961,
263,16136241908301327542,True,False,False,10.77324025097521,8.737515054603266,13.949894989498949,0.0625,450.02724730152767,6,5,0.8333333333333334,4.3981569152171085,10000,2961,2000,961,
264,3012083537425435462,True,False,False,8.7192974007051,5.847596814665401,14.32933293329333,0.0625,451.2181679349991,7,5,0.7142857142857143,3.2955846470682277,10000,2960,2000,960,
265,15141791738870443235,True,False,False,8.241610994363292,6.745350892521109,14.334933493349334,0.0625,446.75866174006035,5,5,1.0,3.685760485501191,10000,2948,2000,948,
266,11911032249089715375,True,False,False,8.25827864839529,7.0309479125462175,10.812181218121811,0.0625,443.7775194090607,7,5,0.7142857142857143,3.121335937304079,10000,2960,2000,960,
267,12312941146038875293,True,False,False,7.958428541777513,6.560014075791097,11.764276427642764,0.31547619047619047,454.1567456402671,7,5,0.7142857142857143,3.0080032497745304,10000,2960,2000,960,
268,1699261629930837737,True,False,False,9.368027729098559,7.953550904050439,12.275327532753275,0.2648809523809524,450.8434318688058,7,6,0.8571428571428571,3.540781663764564,10000,2941,2000,941,
269,237338833297015739,True,False,False,10.19987494774286,7.632183623061699,8.92059205920592,0.0625,446.36973334142795,11,7,0.6363636363636364,3.075378010018996,10000,2961,2000,961,
270,7711218062899560243,True,False,False,12.755338305224262,9.560698923747408,14.516951695169517,0.31547619047619047,446.13274508758076,3,3,1.0,7.364298004125973,10000,2961,2000,961,
271,8811952396851701862,True,False,False,8.051812878480238,4.644218262369372,10.786978697869786,0.0625,452.2558264955478,7,5,0.7142857142857143,3.043299211383692,10000,2961,2000,961,
272,4192298893443246859,True,False,False,8.974622033497672,6.98960684577135,14.173917391739174,0.0625,446.8613081000025,6,5,0.8333333333333334,3.6638741027347432,10000,2957,2000,957,
273,12765628137073421141,True,False,False,8.88896320761463,5.923817209329184,10.114911491149115,0.0625,444.9626511742278,7,6,0.8571428571428571,3.3597122943644733,10000,2960,2000,960,
274,18014926962925391134,True,False,False,11.232164023242074,9.431169698803922,12.8003800380038,0.4166666666666667,450.3139913266984,5,4,0.8,5.0231764580793605,10000,2961,2000,961,
275,9715296640786025253,True,False,False,8.532566756006185,6.042228339142781,13.658665866586658,0.0625,444.82040782949775,7,7,1.0,3.225007097349929,10000,2960,2000,960,
276,16249122005805026506,True,False,False,7.287981609948803,3.3283210948300055,13.858885888588858,0.21428571428571427,447.04220272252803,7,5,0.7142857142857143,2.7545981285052386,10000,2961,2000,961,
277,17591585932143829604,True,False,False,10.96614254455252,9.193632617457816,12.74997499749975,0.0625,449.82551880860194,6,4,0.6666666666666666,4.476908946796604,10000,2960,2000,960,
278,10767331496088113757,True,False,False,7.275252962702565,5.110272766411879,11.453445344534453,0.0625,448.8608949736523,7,5,0.7142857142857143,2.749787152056694,10000,2961,2000,961,
279,12128422975743713873,True,False,False,9.069855632326185,8.957013681142985,10.161116111611161,0.0625,451.52620008323123,9,7,0.7777777777777778,3.023285210775395,10000,2960,2000,960,
280,14814495847042214022,True,False,False,8.212377088050097,7.24577449226025,12.152115211521151,0.1130952380952381,453.8715530691601,7,7,1.0,3.103986778237907,10000,2960,2000,960,
281,3364339047050148417,True,False,False,9.128793629158633,5.838175143192485,13.702070207020702,0.0625,444.3082545075368,7,5,0.7142857142857143,3.4503596732549333,10000,2961,2000,961,
282,1833379128138668027,True,False,False,8.200424356147725,8.020072906818646,14.502950295029503,0.31547619047619047,455.40410602649155,6,5,0.8333333333333334,3.347809224475533,10000,2960,2000,960,
283,2601815018423620386,True,False,False,8.005833976529557,6.097035190494691,13.867286728672868,0.2648809523809524,452.9259784447198,7,6,0.8571428571428571,3.0259208199383596,10000,2961,2000,961,
284,17094409137283984993,True,False,False,7.385465466789547,3.45285672720179,10.65116511651165,0.1636904761904762,450.39059104145235,9,6,0.6666666666666666,2.4618218222631825,10000,2961,2000,961,
285,2874825550443627016,True,False,False,8.905938484349702,7.1275766765176405,13.088808880888088,0.0625,449.78060559955736,5,5,1.0,3.982856770887476,10000,2960,2000,960,
286,259675268479000611,True,False,False,8.608583740356194,6.85884923797117,11.761476147614761,0.0625,452.06751995182526,7,6,0.8571428571428571,3.253738816779531,10000,2962,2000,962,
287,4638207526122821578,True,False,False,18.36743911649024,11.452596860251987,13.349234923492348,0.31547619047619047,449.5871850190963,5,3,0.6,8.21416848741217,10000,2960,2000,960,
288,9265187440611567962,True,False,False,8.194624359553035,7.207509344379023,12.905390539053904,0.1636904761904762,455.81440937432313,6,5,0.8333333333333334,3.3454413857810557,10000,2960,2000,960,
289,8568208879594741923,True,False,False,9.896518031400682,10.24094602050857,8.494949494949495,0.0625,450.5977909476748,10,10,1.0,3.129553788415192,10000,2961,2000,961,
290,15873290067925112667,True,False,False,9.28701149488421,8.095397075380726,6.904390439043905,0.0625,447.43386352497697,12,10,0.8333333333333334,2.6809292932692736,10000,2960,2000,960,
291,1683021312503487265,True,False,False,10.347989628375862,8.09033959522385,13.521452145214521,0.4166666666666667,449.3671242395765,5,5,1.0,4.6277616479022425,10000,2960,2000,960,
292,2512601027630590487,True,False,False,10.313163354864706,8.656769738867217,14.001700170017001,0.1636904761904762,451.22756936640565,7,6,0.8571428571428571,3.8980093524795123,10000,2961,2000,961,
293,2047459337448966049,True,False,False,7.588829445135162,4.53039168139582,12.369136913691369,0.21428571428571427,453.97367765492584,7,5,0.7142857142857143,2.8683079219874177,10000,2961,2000,961,
294,627934708050646476,True,False,False,9.448888402526045,8.477017529937218,9.981898189818981,0.0625,450.67092241553473,9,7,0.7777777777777778,3.1496294675086816,10000,2962,2000,962,
295,3043964606026056864,True,False,False,8.76120576191099,6.567703378591477,10.53915391539154,0.31547619047619047,453.4626260244134,9,8,0.8888888888888888,2.9204019206369964,10000,2956,2000,956,
296,9747944507589017087,True,False,False,8.23841163279265,8.912231175338727,13.192419241924192,0.1636904761904762,448.64745558284136,5,4,0.8,3.6843296875098797,10000,2960,2000,960,
297,7650571736862291095,True,False,False,8.207935655419579,6.7195284584185995,12.451745174517452,0.0625,444.14562803587876,8,6,0.75,2.9019434807450164,10000,2948,2000,948,
298,1245221482309040262,True,False,False,7.708252669696192,6.847845565271842,14.788578857885788,0.0625,456.7071795367409,6,4,0.6666666666666666,3.1468809748669786,10000,2961,2000,961,
299,17571360606225288039,True,False,False,10.327826204549929,10.275899607562588,10.505550555055505,0.0625,444.92209204874797,9,9,1.0,3.4426087348499763,10000,2962,2000,962,
300,6627884721038964213,True,False,False,8.877960279960421,7.609108574549787,12.702370237023702,0.0625,454.15162306420643,7,5,0.7142857142857143,3.3555535786120916,10000,2949,2000,949,
301,4675388305474023121,True,False,False,8.122839076967749,5.28130131512088,9.937093709370936,0.2648809523809524,443.5925379412969,9,8,0.8888888888888888,2.7076130256559163,10000,2961,2000,961,
302,9373289261606064126,True,False,False,7.9523110677991875,5.9061823265809,14.357335733573358,0.0625,450.0267754201797,7,5,0.7142857142857143,3.0056910619461648,10000,2962,2000,962,
303,6033792749256231925,True,False,False,8.261148776977164,5.90371338603145,8.751175117511751,0.0625,450.2387489248978,11,9,0.8181818181818182,2.4908300755033324,10000,2960,2000,960,
304,499055383770148663,True,False,False,10.278501456000146,7.016649618228461,10.397739773977397,0.0625,447.9650973830089,9,7,0.7777777777777778,3.426167152000049,10000,2960,2000,960,
305,2526679017503891474,True,False,False,7.1823957549275725,6.603265926382529,14.033903390339034,0.0625,455.46210845884735,6,5,0.8333333333333334,2.9322007883840886,10000,2961,2000,961,
306,7757970560416365368,True,False,False,8.656733043212638,6.756606521037579,12.926392639263925,0.0625,451.3534619111969,7,6,0.8571428571428571,3.2719375426594284,10000,2952,2000,952,
307,12499095132942092122,True,False,False,9.858777246567783,10.571816516427091,14.782978297829782,0.36607142857142855,444.8903829906052,5,5,1.0,4.408979219670753,10000,2962,2000,962,
308,2362944626206096925,True,False,False,9.589132688237017,9.29353585961642,13.608260826082608,0.0625,451.41933174946524,7,5,0.7142857142857143,3.6243514831250585,10000,2948,2000,948,
309,7282468331687941197,True,False,False,9.779475197674584,9.135484733839952,13.114011401140115,0.21428571428571427,454.49565275696995,4,3,0.75,4.889737598837292,10000,2960,2000,960,
310,13159220973728481769,True,False,False,8.180420178014586,5.437343171170507,10.375337533753376,0.21428571428571427,446.3858173336233,9,6,0.6666666666666666,2.726806726004862,10000,2960,2000,960,
311,7566729121663513774,True,False,False,8.2227068917702,7.694196826836479,14.165516551655164,0.4166666666666667,448.0019137124946,5,4,0.8,3.677306313810834,10000,2960,2000,960,
312,13628564003333824699,True,False,False,8.896795625672125,9.582526193931026,10.903190319031903,0.0625,445.10446683178947,8,7,0.875,3.145492258871786,10000,2961,2000,961,
313,13519954727026813739,True,False,False,8.752781234572286,4.944556926097239,14.292929292929292,0.0625,445.8632750537571,7,5,0.7142857142857143,3.3082403466901673,10000,2960,2000,960,
314,11828708391772859731,True,False,False,7.2513432400873,4.158795275272655,12.021902190219022,0.4166666666666667,452.3372899294608,7,5,0.7142857142857143,2.7407501263486185,10000,2953,2000,953,
315,12587306941793852020,True,False,False,12.665914114890516,9.046617641293418,12.716371637163716,0.1130952380952381,453.37081917278147,5,4,0.8,5.664368991613855,10000,2961,2000,961,
316,11380432135021078443,True,False,False,8.401136548149688,3.1110489674696127,7.981098109810981,0.0625,448.2474684833632,11,7,0.6363636363636364,2.5330379766140045,10000,2960,2000,960,
317,7429937593515044765,True,False,False,8.15312905642392,7.886309515491442,14.32093209320932,0.0625,448.0471399905499,7,5,0.7142857142857143,3.0815931271874843,10000,2960,2000,960,
318,1946691524070907728,True,False,False,7.149258279727738,5.060230209523268,10.7995799579958,0.0625,454.31145314269867,7,6,0.8571428571428571,2.702165638104149,10000,2944,2000,944,
319,7683743972400024794,True,False,False,13.001432383447975,10.853150883507526,14.931393139313931,0.2648809523809524,444.89987330896696,6,4,0.6666666666666666,5.307812544124144,10000,2961,2000,961,
320,9378497144914307430,True,False,False,8.318039827374223,4.536951639177595,9.86008600860086,0.0625,445.2266728220165,9,7,0.7777777777777778,2.7726799424580744,10000,2960,2000,960,
321,6384358213470277882,True,False,False,8.055803593046624,6.310206960278292,13.3996399639964,0.0625,444.2267650112397,8,7,0.875,2.848156674275111,10000,2957,2000,957,
322,9523768300376675401,True,False,False,9.955863537391933,8.922125504232785,11.008200820082008,0.0625,445.06402919081734,9,6,0.6666666666666666,3.3186211791306444,10000,2941,2000,941,
323,3475456411688784863,True,False,False,7.927725188319737,6.430949975469494,14.103910391039104,0.0625,453.0166189491344,7,6,0.8571428571428571,2.996398472965246,10000,2960,2000,960,
324,10533547858657877644,True,False,False,8.346602031173067,6.661604743432057,12.394339433943394,0.0625,455.21195644422863,7,6,0.8571428571428571,3.1547190381300734,10000,2962,2000,962,
325,15001395653034935756,True,False,False,7.215410647765899,7.653800990105188,11.862286228622862,0.21428571428571427,448.52867905853844,8,5,0.625,2.551032899040443,10000,2936,2000,936,
326,16442606427763811649,True,False,False,9.591789175668458,8.442904429658455,11.202820282028203,0.0625,448.62257881651647,6,5,0.8333333333333334,3.9158315334564344,10000,2960,2000,960,
327,12645151746241481616,True,False,False,8.676787437149878,8.581128272731652,13.128012801280128,0.0625,452.1206575596865,7,6,0.8571428571428571,3.2795173910954367,10000,2960,2000,960,
328,5529269436457378990,True,False,False,10.639137227370881,10.436376247696584,13.678267826782678,0.1130952380952381,455.2116692927883,7,5,0.7142857142857143,4.021215895416086,10000,2960,2000,960,
329,3808426833240171147,True,False,False,10.392217337759657,10.378826594803167,13.919091909190918,0.0625,447.3543816007747,6,4,0.6666666666666666,4.242604962269298,10000,2963,2000,963,
330,9686465081032279115,True,False,False,11.071774379190156,10.811174668690898,14.418941894189418,0.1130952380952381,446.35558334151864,5,5,1.0,4.951448028681944,10000,2960,2000,960,
331,5718595844138132498,True,False,False,9.064680358954924,4.43876210009553,11.034803480348035,0.0625,450.5822719999467,7,5,0.7142857142857143,3.42612713486949,10000,2961,2000,961,
332,10685514457768678882,True,False,False,9.042203943042157,4.729708456181111,15.0,0.36607142857142855,454.0655140501476,5,3,0.6,4.043796536611779,10000,2936,2000,936,
333,11794944873845106005,True,False,False,7.8734294836101135,4.601122160594423,11.12021202120212,0.0625,453.2828756326139,7,5,0.7142857142857143,2.9758766255480085,10000,2956,2000,956,
334,5410346538877710254,True,False,False,7.9838529623680214,6.60442647322536,14.278927892789278,0.4166666666666667,443.8727739605505,7,6,0.8571428571428571,3.0176127775045867,10000,2960,2000,960,
335,4698087425782745622,True,False,False,8.925166256342903,9.409576445262411,13.599859985998599,0.2648809523809524,449.10608738877863,4,3,0.75,4.462583128171452,10000,2960,2000,960,
336,1640609670896475117,True,False,False,10.510953312978161,10.518008151838345,14.763376337633764,0.1636904761904762,453.9703622502394,4,4,1.0,5.255476656489081,10000,2952,2000,952,
337,7397562649353528055,True,False,False,8.837453945153019,9.859339197326202,13.85048504850485,0.1130952380952381,449.9108119417517,4,4,1.0,4.4187269725765095,10000,2961,2000,961,
338,8045823712789097134,True,False,False,8.149156637029924,5.574498791442159,11.579457945794578,0.0625,447.9843441339679,7,5,0.7142857142857143,3.0800916937846616,10000,2960,2000,960,
339,2406005932210295003,True,False,False,11.243882645736447,7.465773261687697,14.74097409740974,0.4166666666666667,453.68657383992036,5,4,0.8,5.028417185379376,10000,2960,2000,960,
340,12866417326029421652,True,False,False,8.884711184089014,9.754994783491533,14.362936293629362,0.0625,455.8725397974709,5,3,0.6,3.973363633615136,10000,2961,2000,961,
341,3576749906537363312,True,False,False,8.964365084204676,5.375216140569963,11.387638763876387,0.0625,452.91631257486,5,4,0.8,4.008985940681456,10000,2962,2000,962,
342,16196388351204739217,True,False,False,8.068154066641105,5.180660033359091,11.001200120012001,0.1130952380952381,444.21188250071623,9,8,0.8888888888888888,2.6893846888803683,10000,2960,2000,960,
343,12816255723536988600,True,False,False,9.534310075321633,8.42711789651174,11.781078107810782,0.0625,445.65573673087965,5,5,1.0,4.263873089396062,10000,2940,2000,940,
344,2383869166212701630,True,False,False,8.34002100188877,6.991052323953728,9.424642464246425,0.1130952380952381,447.52366117211204,7,5,0.7142857142857143,3.152231642864776,10000,2960,2000,960,
345,5505065919117923925,True,False,False,8.690158531186059,5.246098336953264,13.067806780678067,0.0625,453.5373227914842,7,5,0.7142857142857143,3.2845711896063787,10000,2960,2000,960,
346,2423809700784442601,True,False,False,15.104284299882934,10.1369350151787,11.41004100410041,0.31547619047619047,453.2897829555354,7,5,0.7142857142857143,5.708882855586798,10000,2960,2000,960,
347,16693309413138058900,True,False,False,7.83787747287273,5.852222457630749,9.8012801280128,0.0625,443.75689456637,10,8,0.8,2.4785544835602424,10000,2961,2000,961,
348,11557507503624797415,True,False,False,9.714055894110388,8.633469869044909,12.902590259025903,0.2648809523809524,453.5301866348183,7,5,0.7142857142857143,3.6715680167996103,10000,2936,2000,936,
349,4888810348383718070,True,False,False,8.643520302017192,7.996706258581766,12.88998899889989,0.0625,452.0711207514357,7,7,1.0,3.2669435958964845,10000,2960,2000,960,
350,484833036729345267,True,False,False,8.708199935918818,8.741208857400812,14.698969896989698,0.2648809523809524,445.8004606977489,4,3,0.75,4.354099967959409,10000,2960,2000,960,
351,13960175379256353222,True,False,False,8.042075371667869,5.5881418538006935,13.767876787678768,0.0625,452.8061812924586,7,6,0.8571428571428571,3.039618779752931,10000,2960,2000,960,
352,4093707682190429302,True,False,False,10.30886213929013,7.244879992375633,14.704570457045705,0.0625,451.43598299604633,5,4,0.8,4.610263302825326,10000,2961,2000,961,
353,8571757896048661749,True,False,False,8.508109863608805,5.8263185291410515,13.949894989498949,0.0625,444.88028751038013,7,6,0.8571428571428571,3.21576326090351,10000,2937,2000,937,
354,4371893932154355037,True,False,False,8.414003126305943,6.246882450329187,13.011801180118011,0.0625,451.86636015889343,6,5,0.8333333333333334,3.4350023922720005,10000,2960,2000,960,
355,5582686498396602573,True,False,False,9.596243225607862,8.493094307692896,14.232723272327233,0.0625,450.31171296532494,7,6,0.8571428571428571,3.627039013635242,10000,2960,2000,960,
356,6892252104822637875,True,False,False,9.07880878295062,9.56709637433744,13.5004500450045,0.0625,444.69645851819513,5,5,1.0,4.060166718679944,10000,2961,2000,961,
357,16386725739306226886,True,False,False,10.795936654882272,10.777028902963984,12.328532853285328,0.2648809523809524,451.0346421587821,5,5,1.0,4.828089648219689,10000,2960,2000,960,
358,4627548933935171664,True,False,False,8.128506218296277,7.151868106251137,12.744374437443744,0.0625,452.4778459002855,7,7,1.0,3.0722865691505787,10000,2960,2000,960,
359,6364484352182328025,True,False,False,7.078871033484213,7.656035683133099,13.576057605760576,0.1636904761904762,448.93965524113946,6,5,0.8333333333333334,2.8899369978340896,10000,2960,2000,960,
360,10323599383052999473,True,False,False,8.732280001400262,5.963236824495605,10.021102110211022,0.1130952380952381,449.4883880239641,9,8,0.8888888888888888,2.9107600004667544,10000,2948,2000,948,
361,13284623980031756071,True,False,False,8.84046023172168,8.621416810529874,14.37973797379738,0.0625,450.129794076965,7,5,0.7142857142857143,3.3413798926417155,10000,2960,2000,960,
362,8777410411302371047,True,False,False,8.567539477142164,5.964560306482516,14.81098109810981,0.0625,454.38003433365134,6,5,0.8333333333333334,3.4976833450249476,10000,2944,2000,944,
363,18046297550420949097,True,False,False,15.315043802369024,10.209012312571046,13.823882388238824,0.1130952380952381,447.8252182585506,3,2,0.6666666666666666,8.842144661948666,10000,2961,2000,961,
364,4425465169123821067,True,False,False,7.620028572712339,5.070616259441606,10.217121712171217,0.0625,452.91157726380646,8,5,0.625,2.694086938300072,10000,2961,2000,961,
365,4952531556779301689,True,False,False,8.911861291673665,9.006186871945454,14.697569756975698,0.4166666666666667,450.1075783463556,6,6,1.0,3.638252137176848,10000,2960,2000,960,
366,3716890135492792150,True,False,False,9.89217773453754,5.612142161824413,6.547354735473547,0.0625,449.77266765409547,11,8,0.7272727272727273,2.9826038095426295,10000,2957,2000,957,
367,6794978198261148863,True,False,False,8.414560543990271,5.4437340296712176,13.599859985998599,0.0625,443.73648268377787,7,5,0.7142857142857143,3.180404941613519,10000,2960,2000,960,
368,11218020486815055715,True,False,False,9.075703385418347,8.584571174051247,14.822182218221823,0.1636904761904762,448.36682663972925,6,4,0.6666666666666666,3.7051403918541346,10000,2961,2000,961,
369,18191121942825485936,True,False,False,11.729901253377665,11.209185457051213,12.495149514951494,0.36607142857142855,443.6840211216479,6,5,0.8333333333333334,4.788712134001356,10000,2961,2000,961,
370,10403803659769518917,True,False,False,6.809595172799444,4.8117256356775435,10.714171417141714,0.0625,447.86698166684215,9,6,0.6666666666666666,2.2698650575998145,10000,2961,2000,961,
371,18423043985528610021,True,False,False,10.00605546890055,7.766044352165969,14.08010801080108,0.0625,450.66427161379295,7,5,0.7142857142857143,3.781933482204092,10000,2937,2000,937,
372,4877348550601021135,True,False,False,7.797563685946793,6.590958066317526,12.863386338633862,0.0625,444.287752508315,8,7,0.875,2.756855079533474,10000,2961,2000,961,
373,12542579402340424518,True,False,False,10.170115539791468,5.549606868977209,12.42094209420942,0.0625,453.2156989555809,7,6,0.8571428571428571,3.8439423604402343,10000,2960,2000,960,
374,13943112098208368875,True,False,False,9.746164525475837,9.260552641219506,14.971997199719972,0.2648809523809524,443.57218597445336,5,4,0.8,4.35861727977219,10000,2953,2000,953,
375,18013530113056834879,True,False,False,9.446997998049726,6.226842950078232,13.924692469246924,0.21428571428571427,448.8426719384879,5,3,0.6,4.224825941388723,10000,2960,2000,960,
376,253116976522312721,True,False,False,8.462055394498597,4.698300192639433,13.392639263926393,0.0625,450.09565630911555,7,5,0.7142857142857143,3.1983563077565504,10000,2960,2000,960,
377,7387679054359898663,True,False,False,11.712354578627728,9.05135086494749,11.435243524352435,0.21428571428571427,452.38880705821447,5,5,1.0,5.237924202878501,10000,2960,2000,960,
378,13892599925601974866,True,False,False,8.768070366205697,5.224854870467596,9.965096509650964,0.0625,452.8030874763031,9,6,0.6666666666666666,2.9226901220685657,10000,2960,2000,960,
379,10159954694382405005,True,False,False,8.992022393955597,7.203627386888391,13.212021202120212,0.0625,444.98213110357995,7,7,1.0,3.398665005418597,10000,2962,2000,962,
380,2658058156328407223,True,False,False,8.678651117274939,6.088643177952446,13.157415741574157,0.0625,446.6173109800352,7,5,0.7142857142857143,3.280221795971763,10000,2960,2000,960,
381,12178691845564753615,True,False,False,8.98425187715588,5.231266119084437,13.779077907790779,0.0625,452.20038925924933,7,5,0.7142857142857143,3.3957280261313825,10000,2961,2000,961,
382,10558603696768731443,True,False,False,9.441079637110512,7.355720760384253,12.222122212221223,0.0625,454.1601857584352,7,7,1.0,3.568392689678621,10000,2958,2000,958,
383,15364880463357156838,True,False,False,8.043600980952569,7.1640225594693545,13.762276227622761,0.0625,454.34983617216386,7,5,0.7142857142857143,3.0401954058622405,10000,2960,2000,960,
384,5748230142180573675,True,False,False,9.757183904160113,7.022658848066629,11.49124912491249,0.0625,447.00824092839355,7,6,0.8571428571428571,3.6878688723899913,10000,2956,2000,956,
385,5057852257840133034,True,False,False,10.07290361218189,7.165931021516325,14.41194119411941,0.0625,447.9682631345212,6,5,0.8333333333333334,4.112245679680528,10000,2960,2000,960,
386,4280691367606540501,True,False,False,8.542913507351459,4.291219688237576,11.988298829882988,0.36607142857142855,444.33759799869813,7,5,0.7142857142857143,3.228917801769503,10000,2961,2000,961,
387,6177021475636480037,True,False,False,10.867769663329799,6.818439960581651,14.143114311431143,0.36607142857142855,443.6840395717631,5,3,0.6,4.860214346203087,10000,2936,2000,936,
388,16253437672345422163,True,False,False,8.571346195392893,7.338425505209263,12.688368836883688,0.1636904761904762,454.2075789886051,7,6,0.8571428571428571,3.2396643477213196,10000,2960,2000,960,
389,11126160344683076237,True,False,False,8.125863737927231,7.005267856360755,10.165316531653165,0.0625,452.1021858508221,9,6,0.6666666666666666,2.7086212459757437,10000,2960,2000,960,
390,18063727629902469824,True,False,False,12.530070829799367,10.655465530990016,14.882388238823882,0.21428571428571427,457.6728140921596,6,5,0.8333333333333334,5.11537999565671,10000,2961,2000,961,
391,3190034843758817086,True,False,False,8.447582834875965,9.408194921610539,14.348934893489348,0.21428571428571427,456.1379115710772,6,5,0.8333333333333334,3.4487112508899864,10000,2962,2000,962,
392,10993361766372699093,True,False,False,9.531722853332429,9.824301315664584,12.576357635763577,0.4166666666666667,448.4331228116539,7,5,0.7142857142857143,3.6026526051297987,10000,2962,2000,962,
393,12451061639801962930,True,False,False,8.380085723000152,6.183936126307304,13.217621762176217,0.0625,443.7569872599838,7,6,0.8571428571428571,3.167374684065901,10000,2961,2000,961,
394,2706700830901504780,True,False,False,8.078515606697833,4.932551702285414,9.613661366136613,0.0625,447.4186027429501,9,7,0.7777777777777778,2.692838535565944,10000,2960,2000,960,
395,5474498128323619313,True,False,False,7.735193567525239,6.567930053800558,13.494849484948494,0.0625,450.8726210348502,5,4,0.8,3.4592837272211088,10000,2961,2000,961,
396,16200325466541912777,True,False,False,7.763236725444968,6.477229863232471,12.439143914391439,0.0625,450.2726954224203,7,6,0.8571428571428571,2.934227677778686,10000,2961,2000,961,
397,12572583758824155075,True,False,False,7.580930254030542,7.857988299007476,11.869286928692869,0.2648809523809524,443.96032281994553,8,7,0.875,2.680263595163626,10000,2960,2000,960,
398,1959929424400484418,True,False,False,8.7796926052283,5.798111894369943,13.882688268826882,0.0625,450.03400196798526,7,6,0.8571428571428571,3.3184118887181233,10000,2960,2000,960,
399,16698527621261683665,True,False,False,13.78805755286619,12.187686683458482,14.742374237423743,0.31547619047619047,445.68299328942425,5,5,1.0,6.16620679317764,10000,2961,2000,961,
400,570089161995493000,True,False,False,8.389407659343993,6.06815763607381,10.273127312731273,0.0625,450.2721004045897,9,8,0.8888888888888888,2.796469219781331,10000,2960,2000,960,
401,7748979445109755095,True,False,False,9.836707096505627,8.052060096560524,12.675767576757675,0.0625,453.1412933321875,5,3,0.6,4.399109148508233,10000,2960,2000,960,
402,912152797796786599,True,False,False,7.593445950904657,4.588765093795813,13.913491349134913,0.0625,451.847669696104,7,5,0.7142857142857143,2.870052797157729,10000,2940,2000,940,
403,2063678019044112097,True,False,False,8.553724490424047,6.4088975791757985,12.779377937793779,0.0625,447.8056643725173,8,7,0.875,3.0241982957901445,10000,2944,2000,944,
404,4302183172319226450,True,False,False,8.503296752509213,9.028238363576007,12.086308630863085,0.1636904761904762,443.910039934161,7,6,0.8571428571428571,3.2139440759032176,10000,2960,2000,960,
405,16209071100785901899,True,False,False,8.321778798073046,5.807679456995966,13.942894289428942,0.1636904761904762,452.53736736303006,7,5,0.7142857142857143,3.145336737913039,10000,2940,2000,940,
406,16931677277413277184,True,False,False,7.197769355178539,5.752043699646755,13.328232823282328,0.36607142857142855,448.385710722069,6,6,1.0,2.9384770344048206,10000,2960,2000,960,
407,3289348230261564350,True,False,False,16.972732467537607,10.873235914704104,14.274727472747275,0.1130952380952381,447.2538931819658,3,2,0.6666666666666666,9.79921165901634,10000,2961,2000,961,
408,14295065703757517711,True,False,False,9.262332567576289,6.124753687741696,14.813781378137813,0.2648809523809524,454.5650011874796,5,4,0.8,4.142241050262149,10000,2961,2000,961,
