target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,sample_stratum_null,baseline_kind,null_recovered_period_days,null_recovered_epoch_days,null_recovered_duration_hours,null_mes,null_max_ses,null_observed_event_count,null_expected_event_count,null_observability_fraction,null_runtime_seconds,zero_injection_requested_depth,zero_injection_realized_depth,wavelet_null,segment_count_null,n_period_trials_null,n_duration_trials_null,null_max_ses_to_mes_ratio,winner_vs_null_fractional_error,winner_matches_null_period,injected_minus_null_mes,injected_minus_null_max_ses
11245408,5,long_memory,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8107566442239,2.0,0.0002,0.15,True,,2.94253187533468,445.6971814974859,9.808439584448934,412.6069623117489,388.5734626239297,7,32,0.21875,144,20,0.47126593766734,False,False,0.4017428746446967,db6,43,686,7,0.0132896963928368,0.0001999772331097,225,long_memory,true_zero_injection_original_flux,2.94253187533468,445.6971814974859,9.808439584448934,413.14639923413705,389.1357916654816,7,32,0.21875,0.399875832721591,0.0,0.0,db6,43,686,7,0.9418835366515,0.0,True,-0.5394369223881768,-0.5623290415518909
11245408,5,long_memory,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.41075664422385,4.0,0.0005,0.45,True,,2.94253187533468,445.6971814974859,9.808439584448934,416.230433822716,389.1357916654816,7,32,0.21875,144,20,0.47126593766734,False,False,0.4027530420571565,db6,43,686,7,0.0209786416735582,0.0004999922492162,419,long_memory,true_zero_injection_original_flux,2.94253187533468,445.6971814974859,9.808439584448934,413.14639923413705,389.1357916654816,7,32,0.21875,0.399875832721591,0.0,0.0,db6,43,686,7,0.9418835366515,0.0,True,3.084034588578959,0.0
11245408,5,long_memory,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.2607566442239,2.0,0.0005,0.75,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.15115782015494,389.1357916654816,7,32,0.21875,144,20,0.4114936249330639,False,False,0.4003947088494897,db6,43,686,7,0.0210136528879262,0.0004999940281266,97,long_memory,true_zero_injection_original_flux,2.94253187533468,445.6971814974859,9.808439584448934,413.14639923413705,389.1357916654816,7,32,0.21875,0.399875832721591,0.0,0.0,db6,43,686,7,0.9418835366515,0.0,True,0.004758586017885591,0.0
11245408,5,long_memory,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.7607566442239,8.0,0.0002,0.45,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.35259185481743,389.1357916654816,7,32,0.21875,144,20,0.4114936249330639,False,False,0.3994145421311259,db6,43,686,7,0.0132623429138476,0.0001999998703731,305,long_memory,true_zero_injection_original_flux,2.94253187533468,445.6971814974859,9.808439584448934,413.14639923413705,389.1357916654816,7,32,0.21875,0.399875832721591,0.0,0.0,db6,43,686,7,0.9418835366515,0.0,True,0.20619262068038324,0.0
11245408,5,long_memory,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0107566442239,4.0,0.0002,0.15,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.1595254725725,389.1357916654816,7,32,0.21875,144,20,0.705746812466532,False,False,0.3996656253002584,db6,43,686,7,0.0132676444047126,0.000199998555005,85,long_memory,true_zero_injection_original_flux,2.94253187533468,445.6971814974859,9.808439584448934,413.14639923413705,389.1357916654816,7,32,0.21875,0.399875832721591,0.0,0.0,db6,43,686,7,0.9418835366515,0.0,True,0.013126238435461346,0.0
11245408,5,long_memory,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0107566442239,8.0,0.0005,0.75,True,,2.94253187533468,445.6971814974859,9.808439584448934,413.1107775324223,389.1357916654816,7,32,0.21875,144,20,0.705746812466532,False,False,0.3988520000129938,db6,43,686,7,0.0209698319255802,0.0004999991226549,154,long_memory,true_zero_injection_original_flux,2.94253187533468,445.6971814974859,9.808439584448934,413.14639923413705,389.1357916654816,7,32,0.21875,0.399875832721591,0.0,0.0,db6,43,686,7,0.9418835366515,0.0,True,-0.03562170171477419,0.0
10223890,5,quiet_low_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.810414034572,2.0,0.0002,0.15,True,,13.915774834924378,447.6993529891952,9.808475654572248,101.06450044908534,94.6913747630796,4,7,0.5714285714285714,681,20,5.957887417462189,False,False,0.397744667250663,db6,43,686,7,0.0132896966135211,0.0001999887724913,226,quiet_low_scatter,true_zero_injection_original_flux,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,0.4016496250405907,0.0,0.0,db6,43,686,7,0.9370242651297725,0.0,True,0.009086745401404528,0.0
10223890,5,quiet_low_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.410414034572,4.0,0.0005,0.45,True,,2.0025637794751674,444.3685581314967,3.9233902618288994,168.47738734909206,88.35392719335665,27,47,0.574468085106383,98,8,0.0012818897375836,True,True,0.3982219160534441,db6,43,686,7,0.0209786417598182,0.0004999965330922,418,quiet_low_scatter,true_zero_injection_original_flux,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,0.4016496250405907,0.0,0.0,db6,43,686,7,0.9370242651297725,0.856093979441997,False,67.42197364540812,-6.33744756972294
10223890,5,quiet_low_scatter,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.260414034572,2.0,0.0005,0.75,True,,13.956643483485095,447.576747043513,9.808475654572248,105.78356076774024,94.6913747630796,3,7,0.4285714285714285,683,20,1.791328696697019,False,False,0.3987259999848902,db6,43,686,7,0.0210136532415482,0.0004999965410847,97,quiet_low_scatter,true_zero_injection_original_flux,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,0.4016496250405907,0.0,0.0,db6,43,686,7,0.9370242651297725,0.002936857562408223,True,4.7281470640563015,0.0
10223890,5,quiet_low_scatter,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.760414034572,8.0,0.0002,0.45,True,,13.936209159204736,447.6380500163541,9.808475654572248,101.04268297738376,94.6913747630796,3,7,0.4285714285714285,682,20,1.787241831840947,False,False,0.3985704169608652,db6,43,686,7,0.0132623429269978,0.0001999997639859,305,quiet_low_scatter,true_zero_injection_original_flux,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,0.4016496250405907,0.0,0.0,db6,43,686,7,0.9370242651297725,0.0014684287812041115,True,-0.012730726300176798,0.0
10223890,5,quiet_low_scatter,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.010414034572,4.0,0.0002,0.15,True,,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,681,20,0.3915774834924377,False,False,0.3989567500539124,db6,43,686,7,0.0132676444571859,0.000199999446958,85,quiet_low_scatter,true_zero_injection_original_flux,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,0.4016496250405907,0.0,0.0,db6,43,686,7,0.9370242651297725,0.0,True,0.0,0.0
10223890,5,quiet_low_scatter,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.010414034572,8.0,0.0005,0.75,True,,10.523677004384808,447.3315351521487,9.808475654572248,102.75996151623966,94.6913747630796,7,9,0.7777777777777778,515,20,0.0523677004384808,False,False,0.3987181670963764,db6,43,686,7,0.0209698319465003,0.000499999824705,154,quiet_low_scatter,true_zero_injection_original_flux,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,4,7,0.5714285714285714,0.4016496250405907,0.0,0.0,db6,43,686,7,0.9370242651297725,0.24375917767988253,False,1.7045478125557167,0.0
2715763,5,quiet_low_scatter,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.81040446208937,2.0,0.0002,0.15,True,,2.0025840413291007,443.776104695964,2.94257246889174,61.97519180595499,33.83397153334831,27,48,0.5625,98,6,0.0012920206645503,True,True,0.3995470418594777,db6,43,686,7,0.0132896972210777,0.0001999998389237,229,quiet_low_scatter,true_zero_injection_original_flux,10.993777696276084,454.40206083362864,9.8085748963058,35.63616936971049,35.27691860249538,3,8,0.375,0.3998195827007293,0.0,0.0,db6,43,686,7,0.9899189286174944,0.8178438661710037,False,26.339022436244505,-1.442947069147067
2715763,5,quiet_low_scatter,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.41040446208933,4.0,0.0005,0.45,True,,2.0025840413291007,444.38914062698314,3.92342995852232,302.0852962771131,168.58522485022033,28,47,0.5957446808510638,98,8,0.0012920206645503,True,True,0.4162171669304371,db6,43,686,7,0.020978641997308,0.0004999999177205,418,quiet_low_scatter,true_zero_injection_original_flux,10.993777696276084,454.40206083362864,9.8085748963058,35.63616936971049,35.27691860249538,3,8,0.375,0.3998195827007293,0.0,0.0,db6,43,686,7,0.9899189286174944,0.8178438661710037,False,266.4491269074026,133.30830624772494
2715763,5,quiet_low_scatter,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.26040446208935,2.0,0.0005,0.75,True,,5.006460103322752,447.229540440705,2.94257246889174,71.84356417175701,42.437411539001026,9,19,0.4736842105263157,245,6,0.0012920206645503,True,True,0.4187695421278476,db6,43,686,7,0.0210136542150945,0.0004999921644478,96,quiet_low_scatter,true_zero_injection_original_flux,10.993777696276084,454.40206083362864,9.8085748963058,35.63616936971049,35.27691860249538,3,8,0.375,0.3998195827007293,0.0,0.0,db6,43,686,7,0.9899189286174944,0.5446096654275093,False,36.20739480204652,7.160492936505648
2715763,5,quiet_low_scatter,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.76040446208935,8.0,0.0002,0.45,True,,5.006460103322752,445.6969506131573,7.84685991704464,139.20770848524802,92.66566404538376,11,19,0.5789473684210527,245,16,0.0012920206645503,True,True,0.4168493747711181,db6,43,686,7,0.0132623429632011,0.0001999999617544,305,quiet_low_scatter,true_zero_injection_original_flux,10.993777696276084,454.40206083362864,9.8085748963058,35.63616936971049,35.27691860249538,3,8,0.375,0.3998195827007293,0.0,0.0,db6,43,686,7,0.9899189286174944,0.5446096654275093,False,103.57153911553753,57.388745442888386
2715763,5,quiet_low_scatter,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.01040446208935,4.0,0.0002,0.15,True,,9.992485675611531,445.06348015110416,3.92342995852232,71.7238787965238,47.84381507651302,7,10,0.7,489,8,0.0007514324388466,True,True,0.4029934997670352,db6,43,686,7,0.0132676446016599,0.0001999985166417,85,quiet_low_scatter,true_zero_injection_original_flux,10.993777696276084,454.40206083362864,9.8085748963058,35.63616936971049,35.27691860249538,3,8,0.375,0.3998195827007293,0.0,0.0,db6,43,686,7,0.9899189286174944,0.09107806691449831,False,36.08770942681332,12.56689647401764
2715763,5,quiet_low_scatter,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.01040446208935,8.0,0.0005,0.75,True,,10.012920206645504,450.9486250888877,7.84685991704464,238.7334986230305,176.89167000584084,6,9,0.6666666666666666,490,16,0.0012920206645503,True,True,0.4182105408981442,db6,43,686,7,0.0209698320040893,0.0004999990766529,154,quiet_low_scatter,true_zero_injection_original_flux,10.993777696276084,454.40206083362864,9.8085748963058,35.63616936971049,35.27691860249538,3,8,0.375,0.3998195827007293,0.0,0.0,db6,43,686,7,0.9899189286174944,0.08921933085501858,False,203.09732925332003,141.61475140334545
11450313,5,smooth_background_dominant,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8109955530279,2.0,0.0002,0.15,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.72923655514703,42.99919913357679,5,10,0.5,491,20,4.016599272308667,False,False,0.4551848745904863,db6,43,686,7,0.0132896962860808,0.0001999732407323,225,smooth_background_dominant,true_zero_injection_original_flux,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,0.402464207727462,0.0,0.0,db6,43,686,7,0.7450225374235695,0.0,True,0.05470752970462911,0.03037517433237724
11450313,5,smooth_background_dominant,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.4109955530279,4.0,0.0005,0.45,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.186795107363416,42.96648201307797,5,10,0.5,491,20,4.016599272308667,False,False,0.4285152498632669,db6,43,686,7,0.0209786416318293,0.000499990302864,419,smooth_background_dominant,true_zero_injection_original_flux,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,0.402464207727462,0.0,0.0,db6,43,686,7,0.7450225374235695,0.0,True,-0.48773391807898747,-0.002341946166438902
11450313,5,smooth_background_dominant,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.2609955530279,2.0,0.0005,0.75,True,,10.033198544617337,447.0052440154577,9.808422202477232,59.646066230545294,43.85510426588941,5,10,0.5,491,20,1.0066397089234669,False,True,0.402795999776572,db6,43,686,7,0.021013652716858,0.0004999934479515,97,smooth_background_dominant,true_zero_injection_original_flux,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,0.402464207727462,0.0,0.0,db6,43,686,7,0.7450225374235695,0.0,True,1.9715372051028908,0.8862803066449985
11450313,5,smooth_background_dominant,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.7609955530279,8.0,0.0002,0.45,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.64196525837833,42.96882395924441,5,10,0.5,491,20,1.0066397089234669,False,True,0.3974871248938143,db6,43,686,7,0.0132623429074826,0.0001999998942091,305,smooth_background_dominant,true_zero_injection_original_flux,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,0.402464207727462,0.0,0.0,db6,43,686,7,0.7450225374235695,0.0,True,-0.03256376706407593,0.0
11450313,5,smooth_background_dominant,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0109955530279,4.0,0.0002,0.15,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.67586869127899,42.96882395924441,5,10,0.5,491,20,0.0033198544617334,True,True,0.3976441659033298,db6,43,686,7,0.0132676443793214,0.0001999981034572,85,smooth_background_dominant,true_zero_injection_original_flux,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,0.402464207727462,0.0,0.0,db6,43,686,7,0.7450225374235695,0.0,True,0.0013396658365891767,0.0
11450313,5,smooth_background_dominant,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0109955530279,8.0,0.0005,0.75,True,,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,491,20,0.0033198544617334,True,True,0.3970474172383547,db6,43,686,7,0.0209698319154624,0.0004999986501864,153,smooth_background_dominant,true_zero_injection_original_flux,10.033198544617337,447.0052440154577,9.808422202477232,57.6745290254424,42.96882395924441,5,10,0.5,0.402464207727462,0.0,0.0,db6,43,686,7,0.7450225374235695,0.0,True,0.0,0.0
11666946,5,smooth_background_dominant,0,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,443.8106768896585,2.0,0.0002,0.15,True,,13.547900345292874,443.65364289570425,9.808434639126062,98.11032267815514,109.30146907152584,3,7,0.4285714285714285,663,20,5.773950172646437,False,False,0.4124752497300505,db6,43,686,7,0.0132896963625519,0.000199974638246,225,smooth_background_dominant,true_zero_injection_original_flux,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.4285714285714285,0.4070146665908396,0.0,0.0,db6,43,686,7,1.1150755617573902,0.0,True,0.276942185360582,0.2098573598984501
11666946,5,smooth_background_dominant,1,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,2.0,444.4106768896585,4.0,0.0005,0.45,True,,13.629637300618924,456.956332375019,9.808434639126062,97.9327466233422,108.71230277430656,3,6,0.5,667,20,5.814818650309462,False,False,0.4047657502815127,db6,43,686,7,0.0209786416617218,0.0004999909363535,421,smooth_background_dominant,true_zero_injection_original_flux,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.4285714285714285,0.4070146665908396,0.0,0.0,db6,43,686,7,1.1150755617573902,0.006033182503770739,True,0.09936613054763654,-0.37930893732082893
11666946,5,smooth_background_dominant,2,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,447.2606768896585,2.0,0.0005,0.75,True,,13.547900345292874,443.65364289570425,9.808434639126062,97.57301807934208,108.74260050682472,3,7,0.4285714285714285,663,20,1.7095800690585747,False,False,0.4012313750572502,db6,43,686,7,0.0210136528394027,0.0004999914427624,97,smooth_background_dominant,true_zero_injection_original_flux,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.4285714285714285,0.4070146665908396,0.0,0.0,db6,43,686,7,1.1150755617573902,0.0,True,-0.26036241345248357,-0.3490112048026788
11666946,5,smooth_background_dominant,3,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,5.0,445.7606768896585,8.0,0.0002,0.45,True,,13.547900345292874,443.65364289570425,9.808434639126062,98.91392472520872,109.76877534891472,3,7,0.4285714285714285,663,20,1.7095800690585747,False,False,0.400774666108191,db6,43,686,7,0.0132623429120397,0.0001999999201806,305,smooth_background_dominant,true_zero_injection_original_flux,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.4285714285714285,0.4070146665908396,0.0,0.0,db6,43,686,7,1.1150755617573902,0.0,True,1.0805442324141552,0.6771636372873218
11666946,5,smooth_background_dominant,4,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,445.0106768896585,4.0,0.0002,0.15,True,,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.4285714285714285,663,20,0.3547900345292873,False,False,0.4000180419534445,db6,43,686,7,0.0132676443975109,0.0001999981624674,85,smooth_background_dominant,true_zero_injection_original_flux,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.4285714285714285,0.4070146665908396,0.0,0.0,db6,43,686,7,1.1150755617573902,0.0,True,0.0,0.0
11666946,5,smooth_background_dominant,5,tps_like_wavelet_matched_filter,integrated_wavelet_whitening,tps_like,10.0,451.0106768896585,8.0,0.0005,0.75,True,,13.629637300618924,456.956332375019,9.808434639126062,100.79695382875158,112.82733361131694,3,6,0.5,667,20,0.3629637300618924,False,False,0.4014182919636369,db6,43,686,7,0.0209698319227103,0.0004999989244129,154,smooth_background_dominant,true_zero_injection_original_flux,13.547900345292874,443.65364289570425,9.808434639126062,97.83338049279456,109.0916117116274,3,7,0.4285714285714285,0.4070146665908396,0.0,0.0,db6,43,686,7,1.1150755617573902,0.006033182503770739,True,2.9635733359570224,3.735721899689551
