injected_period_days,injected_duration_hours,injected_depth,epoch_phase_fraction,bls_recovered_period_days,bls_recovered_score,bls_period_matched,bls_passes_fap_1_percent,bls_recovered,tcf_recovered_period_days,tcf_recovered_score,tcf_period_matched,tcf_passes_fap_1_percent,tcf_recovered,tcf_exact_period_rank_top10,tcf_exact_period_present_top10,tcf_half_period_rank_top10,tcf_double_period_rank_top10,tcf_triple_period_rank_top10,tcf_top_periods_json,tcf_top_scores_json,both_recovered,bls_only,tcf_only,neither_recovered,either_recovered,bls_exact_period_error,tcf_exact_period_error,bls_exact_period_matched,tcf_exact_period_matched,bls_exact_recovered,tcf_exact_recovered,exact_both_recovered,exact_bls_only,exact_tcf_only,exact_neither_recovered,exact_either_recovered,tcf_exact_period_below_rank1,tcf_exact_period_absent_top10,tcf_top10_candidate_only_vs_bls_exact
5.0,4.0,0.0005,0.75,4.993993993993994,132.70852717958158,True,True,True,5.0002000200020005,43.94660367996614,True,True,True,1,True,6.0,2.0,4.0,"[5.0002000200020005, 10.001500150015001, 7.498049804980498, 14.998599859985998, 12.497949794979498, 2.512151215121512, 4.186718671867187, 5.8612861286128615, 8.373137313731373, 6.698569856985698]","[43.94660367996614, 32.93746625958721, 29.556867286021898, 29.037816286306374, 26.67457672433681, 18.440186128630867, 14.350003222115719, 12.803729789473245, 11.90877795104851, 11.812552865315624]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,4.0,0.001,0.15,4.993993993993994,264.96053559310604,True,True,True,5.0002000200020005,84.68912396614034,True,True,True,1,True,6.0,2.0,3.0,"[5.0002000200020005, 10.000100010001, 15.0, 7.5008500850085005, 12.5007500750075, 2.512151215121512, 4.186718671867187, 13.374437443744375, 5.8612861286128615, 6.698569856985698]","[84.68912396614034, 63.26130451210465, 52.99821594367369, 35.64731741660914, 30.902592875676156, 18.193428520464145, 14.319883282753766, 14.191864238469302, 12.305095781115721, 12.161220283770087]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,4.0,0.001,0.45,4.993993993993994,264.80231948132047,True,True,True,4.998799879987999,83.54201547195672,True,True,True,1,True,7.0,2.0,3.0,"[4.998799879987999, 10.001500150015001, 15.0, 7.5008500850085005, 12.497949794979498, 13.333833383338334, 2.512151215121512, 14.516951695169517, 13.996099609960996, 11.66066606660666]","[83.54201547195672, 62.35038094268825, 51.72961828794365, 38.317286429649116, 33.230939322838005, 25.87777962030267, 17.532791759377712, 14.836952339512251, 14.6328369784463, 13.315093554309113]",True,False,False,False,True,0.0012012012012011298,0.0002400240024002187,True,True,True,True,True,False,False,False,True,False,False,False
5.0,4.0,0.001,0.75,4.993993993993994,266.93895855885165,True,True,True,5.0002000200020005,88.06307158729824,True,True,True,1,True,6.0,3.0,4.0,"[5.0002000200020005, 7.498049804980498, 10.001500150015001, 15.0, 12.497949794979498, 2.512151215121512, 11.67046704670467, 4.186718671867187, 5.8612861286128615, 6.698569856985698]","[88.06307158729824, 66.45017400479202, 65.17779276500285, 56.35541757066816, 53.4522571241838, 17.655916299940223, 16.56742916892469, 13.678648815154547, 12.168563555257396, 11.997347121709401]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,8.0,0.0002,0.15,5.008008008008008,89.44472498017102,True,True,True,2.512151215121512,19.028352776201658,True,True,True,3,True,1.0,8.0,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 6.698569856985698, 5.8612861286128615, 8.373137313731373, 7.535853585358535, 10.047704770477047, 9.21042104210421, 11.726472647264726]","[19.028352776201658, 14.961619536969359, 14.023187635253796, 13.690078145658868, 13.17964206801782, 13.133343212299144, 11.69648924210534, 10.806583548364781, 10.67004588849424, 10.147492356524255]",True,False,False,False,True,0.0016016016016015655,0.4975697569756976,True,False,True,False,False,True,False,False,True,True,False,False
5.0,8.0,0.0002,0.45,5.008008008008008,89.42314222091917,True,True,True,2.512151215121512,18.66362936396835,True,True,True,4,True,1.0,10.0,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.663629363968354, 16.658042628129362, 14.486563469570472, 13.989302383900874, 13.061070495821602, 12.104931307776438, 12.000721575882297, 11.571533936997904, 10.718624928628628, 10.395235794391704]",True,False,False,False,True,0.0016016016016015655,0.4975697569756976,True,False,True,False,False,True,False,False,True,True,False,False
5.0,8.0,0.0002,0.75,4.993993993993994,79.1590368483625,True,True,True,2.512151215121512,18.67674940827868,True,True,True,4,True,1.0,10.0,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.5386538653865385, 12.56095609560956, 10.047704770477047]","[18.676749408278678, 15.934064275127824, 14.93337149202304, 14.099953594030266, 13.285724223622445, 13.108305535387814, 12.615309864030595, 11.75377011871308, 11.029688511296106, 10.831507971338223]",True,False,False,False,True,0.0012012012012011298,0.4975697569756976,True,False,True,False,False,True,False,False,True,True,False,False
5.0,8.0,0.0005,0.15,4.993993993993994,205.2295760603701,True,True,True,5.0002000200020005,26.94002144343193,True,True,True,1,True,3.0,2.0,4.0,"[5.0002000200020005, 9.998699869986998, 2.512151215121512, 14.994399439943994, 4.186718671867187, 6.698569856985698, 5.8612861286128615, 8.373137313731373, 7.5008500850085005, 13.333833383338334]","[26.94002144343193, 20.217128270618996, 18.847411622636546, 17.402406243441305, 14.742127180719875, 14.320800750392884, 13.040945705142606, 12.824603890495537, 12.410213288057962, 12.290203573866462]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,8.0,0.0005,0.45,4.993993993993994,207.8819137693952,True,True,True,5.0002000200020005,25.626469020384288,True,True,True,1,True,4.0,3.0,5.0,"[5.0002000200020005, 7.499449944994499, 10.001500150015001, 2.512151215121512, 14.998599859985998, 4.186718671867187, 12.497949794979498, 5.8612861286128615, 8.373137313731373, 6.698569856985698]","[25.626469020384288, 20.26815598532842, 19.648311610204864, 18.40952627166562, 16.291931095267454, 14.139490577503212, 13.410052277687367, 12.78120292717499, 11.886449875746418, 11.792282819376213]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,8.0,0.0005,0.75,4.993993993993994,201.9759864451981,True,True,True,5.0002000200020005,27.092687991859936,True,True,True,1,True,4.0,2.0,5.0,"[5.0002000200020005, 10.001500150015001, 7.5008500850085005, 2.512151215121512, 14.998599859985998, 4.186718671867187, 12.495149514951494, 5.8612861286128615, 8.373137313731373, 6.698569856985698]","[27.092687991859936, 20.59101698557455, 19.405283255684935, 18.290927789740756, 17.169268961476718, 14.752778443482706, 13.299539544283489, 13.048185702940316, 12.830483124851847, 12.444279271963723]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,8.0,0.001,0.15,4.993993993993994,403.32134810772993,True,True,True,5.0002000200020005,49.49013711559217,True,True,True,1,True,7.0,2.0,3.0,"[5.0002000200020005, 9.998699869986998, 14.994399439943994, 7.498049804980498, 13.33103310331033, 12.493749374937494, 2.512151215121512, 4.186718671867187, 6.698569856985698, 5.8612861286128615]","[49.49013711559217, 35.914919305405725, 30.54930728758248, 29.426350698965635, 23.69937345895108, 22.066326555730864, 18.051300692958677, 14.202321988093361, 13.751865722074578, 12.434700836450673]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
5.0,8.0,0.001,0.45,4.993993993993994,405.68187568369984,True,True,True,4.998799879987999,48.47732038094711,True,True,True,1,True,6.0,3.0,4.0,"[4.998799879987999, 7.5008500850085005, 10.001500150015001, 14.998599859985998, 12.499349934993498, 2.512151215121512, 13.332433243324331, 4.186718671867187, 11.664866486648664, 5.8612861286128615]","[48.47732038094711, 38.21906200987678, 35.96158056526606, 29.40745660854372, 27.892010815975766, 17.6773670021402, 15.932915094859952, 13.69913159031749, 13.469738350032305, 12.181148337774808]",True,False,False,False,True,0.0012012012012011298,0.0002400240024002187,True,True,True,True,True,False,False,False,True,False,False,False
5.0,8.0,0.001,0.75,4.993993993993994,406.670902439924,True,True,True,5.0002000200020005,50.16438023069309,True,True,True,1,True,7.0,3.0,4.0,"[5.0002000200020005, 7.5008500850085005, 10.001500150015001, 15.0, 12.496549654965497, 13.332433243324331, 2.512151215121512, 4.186718671867187, 11.662066206620661, 5.8612861286128615]","[50.164380230693084, 37.25588587735116, 37.02818672991163, 30.010470988630203, 27.006696911920695, 18.031377990752194, 17.571588553217108, 14.213941613320678, 14.094430680740324, 12.443290685991492]",True,False,False,False,True,0.0012012012012011298,4.0004000400095666e-05,True,True,True,True,True,False,False,False,True,False,False,False
10.0,2.0,0.0002,0.15,11.72072072072072,47.9190762322691,False,False,False,2.512151215121512,18.76989024228601,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.535853585358535, 9.21042104210421, 10.047704770477047]","[18.76989024228601, 16.766845065688702, 14.583835470218892, 14.070483491416274, 13.582823746799868, 12.180643449272926, 12.0670611649477, 11.02970376623675, 10.76636823233264, 10.457352056203492]",False,False,False,True,False,0.17207207207207204,0.7487848784878488,False,False,False,False,False,False,False,True,False,True,False,True
10.0,2.0,0.0002,0.45,11.72072072072072,47.89258583026523,False,False,False,2.512151215121512,18.70499668269876,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 9.21042104210421, 10.047704770477047]","[18.70499668269876, 16.71518253005399, 14.540096486642073, 14.02252992332367, 13.096925371571071, 12.141599442938993, 12.024444282006518, 11.599018767157578, 10.723145561985541, 10.422521666676573]",False,False,False,True,False,0.17207207207207204,0.7487848784878488,False,False,False,False,False,False,False,True,False,True,False,True
10.0,2.0,0.0002,0.75,11.72072072072072,49.90881509173701,False,False,False,2.512151215121512,18.796234567851016,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 8.373137313731373, 5.8612861286128615, 6.698569856985698, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.796234567851016, 16.866952508368065, 15.0219051735328, 14.090435689532425, 13.199329906431396, 13.159277710784256, 13.018203893665154, 11.65518839282145, 10.779714853865022, 10.57593460311803]",False,False,False,True,False,0.17207207207207204,0.7487848784878488,False,False,False,False,False,False,False,True,False,True,False,True
10.0,2.0,0.0005,0.15,9.996996996996996,80.46853945130341,True,True,True,10.000100010001,20.480149262166854,True,True,True,1,True,4.0,,,"[10.000100010001, 2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 14.992999299929993, 8.373137313731373, 6.698569856985698, 7.535853585358535, 9.21042104210421]","[20.480149262166854, 18.682526674590108, 14.3214905629726, 13.981084208048395, 13.360959745368932, 12.94561584767893, 12.041864868510306, 12.018030726503179, 11.024060161304476, 10.6380099839603]",True,False,False,False,True,0.00030030030030037125,1.0001000100068325e-05,True,True,True,True,True,False,False,False,True,False,False,False
10.0,2.0,0.0005,0.45,9.996996996996996,71.91434730594662,True,True,True,10.001500150015,21.612814290647037,True,True,True,1,True,5.0,,,"[10.001500150015001, 2.512151215121512, 15.0, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.54005400540054, 9.21042104210421]","[21.612814290647037, 18.54542734228714, 17.643477179857268, 14.215046023528412, 13.879247326768235, 12.911629591008246, 11.952510787677994, 11.93321153317095, 11.4804996742734, 10.560523735850152]",True,False,False,False,True,0.00030030030030037125,0.00015001500149995904,True,True,True,True,True,False,False,False,True,False,False,False
10.0,2.0,0.0005,0.75,9.996996996996996,79.75052738898725,True,True,True,9.998699869986998,19.83385423459712,True,True,True,1,True,4.0,,,"[9.998699869986998, 2.512151215121512, 4.186718671867187, 5.0002000200020005, 14.998599859985998, 8.373137313731373, 5.8612861286128615, 6.698569856985698, 11.940694069406941, 7.541454145414542]","[19.83385423459712, 18.660155327186587, 14.950063022909188, 14.761953217413229, 14.663901331924192, 13.06601291811086, 12.992225954202254, 12.847684091521302, 11.675544373288862, 11.551713498099538]",True,False,False,False,True,0.00030030030030037125,0.0001300130013001777,True,True,True,True,True,False,False,False,True,False,False,False
10.0,2.0,0.001,0.15,9.996996996996996,152.116419950585,True,True,True,10.000100010001,38.50413519158591,True,True,True,1,True,5.0,,,"[10.000100010001, 14.998599859985998, 2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 14.827782778277827, 7.535853585358535]","[38.50413519158591, 23.69476058035172, 18.228796714378454, 14.180746334856137, 13.44100846234835, 13.029698484951064, 12.272744051362789, 11.909784622182478, 11.896361495951139, 10.839698374384175]",True,False,False,False,True,0.00030030030030037125,1.0001000100068325e-05,True,True,True,True,True,False,False,False,True,False,False,False
10.0,2.0,0.001,0.45,9.996996996996996,145.68363970377212,True,True,True,10.000100010001,40.99677978777928,True,True,True,1,True,3.0,,,"[10.000100010001, 14.998599859985998, 4.998799879987999, 2.512151215121512, 13.333833383338334, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 13.928892889288928]","[40.99677978777928, 33.64077716198819, 23.391300179168127, 18.15084773641969, 16.585869136010732, 14.120205235710841, 12.569874373144998, 12.219841528446242, 11.858942975547421, 11.671872426953065]",True,False,False,False,True,0.00030030030030037125,1.0001000100068325e-05,True,True,True,True,True,False,False,False,True,False,False,False
10.0,2.0,0.001,0.75,9.996996996996996,149.03563284853612,True,True,True,9.998699869986998,37.91845488348719,True,True,True,1,True,3.0,,,"[9.998699869986998, 15.0, 5.0002000200020005, 11.940694069406941, 2.512151215121512, 4.186718671867187, 8.373137313731373, 5.8612861286128615, 6.698569856985698, 13.23162316231623]","[37.91845488348719, 27.998873403651782, 26.844791296937053, 18.301234176200122, 18.19252560350499, 14.784088060560096, 12.75926111004039, 12.610012614445225, 12.457800558078791, 12.145992484967348]",True,False,False,False,True,0.00030030030030037125,0.0001300130013001777,True,True,True,True,True,False,False,False,True,False,False,False
10.0,4.0,0.0002,0.15,9.996996996996996,51.79771591325102,True,False,False,2.512151215121512,18.787495466555725,False,True,False,9,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.5386538653865385, 10.000100010001, 12.56095609560956]","[18.787495466555725, 16.782015004948594, 15.015344193202072, 14.083619777240918, 13.152336286404728, 12.191797482983855, 12.078458648567718, 11.649550473343526, 11.237399930023324, 11.093162436455966]",False,False,False,True,False,0.00030030030030037125,0.7487848784878488,True,False,False,False,False,False,False,True,False,True,False,True
10.0,4.0,0.0002,0.45,11.72072072072072,47.37539177397856,False,False,False,2.512151215121512,18.711292050369757,False,True,False,8,True,3.0,,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 10.000100010001, 9.21042104210421, 11.725072507250724]","[18.711292050369757, 14.567650854020947, 14.034683678159325, 13.112054746176351, 12.158312200430677, 12.031127885078824, 11.609071990876908, 11.047919067002946, 10.716069392632994, 10.029393232807672]",False,False,False,True,False,0.17207207207207204,0.7487848784878488,False,False,False,False,False,False,False,True,False,True,False,True
10.0,4.0,0.0002,0.75,9.996996996996996,56.028961202499985,True,False,False,2.512151215121512,18.757453971964317,False,True,False,9,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 10.002900290029002, 9.21042104210421]","[18.757453971964317, 16.825514285323546, 14.566384156064466, 14.060353556392915, 13.128984844150708, 12.168996453174108, 12.060111687233293, 11.630305348980627, 11.54502461266986, 10.766228254590567]",False,False,False,True,False,0.00030030030030037125,0.7487848784878488,True,False,False,False,False,False,False,True,False,True,False,True
10.0,4.0,0.0005,0.15,9.996996996996996,118.57225987750212,True,True,True,9.998699869986998,28.29379879842308,True,True,True,1,True,6.0,,,"[9.998699869986998, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 15.0, 5.024002400240024, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.541454145414542]","[28.29379879842308, 18.59623344046441, 16.36537785947016, 14.90019617130797, 14.292655707432749, 13.916659570087392, 12.945102839972089, 11.986046220215934, 11.96319800729484, 11.511445966757938]",True,False,False,False,True,0.00030030030030037125,0.0001300130013001777,True,True,True,True,True,False,False,False,True,False,False,False
10.0,4.0,0.0005,0.45,9.996996996996996,109.15795466564282,True,True,True,9.997299729972998,30.86085456566407,True,True,True,1,True,5.0,,,"[9.997299729972998, 2.512151215121512, 15.0, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 14.74937493749375, 7.541454145414542]","[30.86085456566407, 18.622719412216874, 14.60874672661343, 14.287776027913004, 13.941324486050206, 12.978602510663016, 12.001695684599532, 11.996843209124341, 11.878166425672998, 11.53184805002732]",True,False,False,False,True,0.00030030030030037125,0.00027002700270024605,True,True,True,True,True,False,False,False,True,False,False,False
10.0,4.0,0.0005,0.75,9.996996996996996,121.82366302408175,True,True,True,9.998699869986998,31.04251753619284,True,True,True,1,True,5.0,,,"[9.998699869986998, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 14.998599859985998, 5.8612861286128615, 8.373137313731373, 6.698569856985698, 7.54005400540054]","[31.04251753619284, 18.631351708903352, 16.395746131400387, 14.412559475699789, 13.942900878689677, 13.891326980838778, 12.969425513692844, 12.008732913689414, 11.81382953117353, 11.533151995029371]",True,False,False,False,True,0.00030030030030037125,0.0001300130013001777,True,True,True,True,True,False,False,False,True,False,False,False
10.0,4.0,0.001,0.15,9.996996996996996,229.86316648458725,True,True,True,9.998699869986998,58.859130993426795,True,True,True,1,True,6.0,,,"[9.998699869986998, 15.0, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.54005400540054]","[58.859130993426795, 27.596079505950712, 18.186707776092664, 15.800654105218841, 14.773973693511385, 13.406957201797935, 12.592356727700931, 12.247465826846973, 11.881660901574985, 11.300935292974327]",True,False,False,False,True,0.00030030030030037125,0.0001300130013001777,True,True,True,True,True,False,False,False,True,False,False,False
10.0,4.0,0.001,0.45,9.996996996996996,221.271962995892,True,True,True,9.997299729972998,64.8553199629846,True,True,True,1,True,7.0,,,"[9.997299729972998, 14.998599859985998, 14.746574657465747, 2.512151215121512, 13.326832683268327, 4.186718671867187, 4.998799879987999, 5.8612861286128615, 6.698569856985698, 8.373137313731373]","[64.8553199629846, 26.855135178615477, 18.24804043245072, 18.169384401334778, 14.23681677167767, 14.147494177963742, 14.106716569790706, 12.620374683272093, 12.17655261224278, 11.882448118144897]",True,False,False,False,True,0.00030030030030037125,0.00027002700270024605,True,True,True,True,True,False,False,False,True,False,False,False
10.0,4.0,0.001,0.75,9.996996996996996,231.4814993933849,True,True,True,9.998699869986998,63.561314951936424,True,True,True,1,True,7.0,,,"[9.998699869986998, 14.998599859985998, 13.32963296329633, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373]","[63.561314951936424, 26.805576471373072, 22.01645396087738, 18.218609253037013, 15.787852992623687, 14.177565793704778, 13.453686051394735, 12.630337499800131, 12.245417122485044, 11.90731050506794]",True,False,False,False,True,0.00030030030030037125,0.0001300130013001777,True,True,True,True,True,False,False,False,True,False,False,False
10.0,8.0,0.0002,0.15,9.996996996996996,69.36315906258235,True,True,True,2.512151215121512,18.757924885251526,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.54005400540054, 9.21042104210421, 10.047704770477047]","[18.757924885251526, 16.768432448456405, 15.207647107146661, 14.063522115249743, 13.13641779925754, 12.179068981485281, 12.05840200388883, 11.632926286418177, 10.749266521289888, 10.45363761981946]",False,True,False,False,True,0.00030030030030037125,0.7487848784878488,True,False,True,False,False,True,False,False,True,True,False,False
10.0,8.0,0.0002,0.45,9.996996996996996,61.30860182679156,True,True,True,2.512151215121512,18.80701524263942,False,True,False,9,True,3.0,,,"[2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047, 11.725072507250724]","[18.80701524263942, 14.657229161310068, 14.112055554357951, 13.186682025589032, 12.22917632584844, 12.095137076792698, 11.673071700557353, 10.764998722125672, 10.492361001373384, 10.079291117360185]",False,True,False,False,True,0.00030030030030037125,0.7487848784878488,True,False,True,False,False,True,False,False,True,True,False,False
10.0,8.0,0.0002,0.75,9.996996996996996,73.52538683894618,True,True,True,2.512151215121512,18.730435029095936,False,True,False,10,True,4.0,,,"[2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421, 10.047704770477047]","[18.730435029095936, 16.731600187422778, 14.553179373555716, 14.040906639677097, 13.112580121272686, 12.155039071089105, 12.041695644385353, 11.614219439149553, 10.743736962445322, 10.435370164467297]",False,True,False,False,True,0.00030030030030037125,0.7487848784878488,True,False,True,False,False,True,False,False,True,True,False,False
10.0,8.0,0.0005,0.15,9.996996996996996,163.3240782986951,True,True,True,9.998699869986998,20.190382875470235,True,True,True,1,True,5.0,,,"[9.998699869986998, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 14.998599859985998, 8.373137313731373, 6.698569856985698, 7.5386538653865385]","[20.190382875470235, 18.554162598306505, 16.36175440875436, 14.679768119286042, 13.887648295100142, 12.923506118001114, 12.788591116333235, 11.955726757850327, 11.947088105488023, 11.487448704860384]",True,False,False,False,True,0.00030030030030037125,0.0001300130013001777,True,True,True,True,True,False,False,False,True,False,False,False
10.0,8.0,0.0005,0.45,9.996996996996996,157.3292592758521,True,True,True,2.512151215121512,18.69767572167975,False,True,False,2,True,4.0,,,"[2.512151215121512, 9.998699869986998, 14.985998599859986, 4.997399739973997, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421]","[18.69767572167975, 18.32646067374541, 15.986796911483692, 14.86091375942856, 14.400480481466689, 13.04106425315747, 12.064566733407274, 12.040871989069087, 11.580983049241667, 10.685599437061722]",False,True,False,False,True,0.00030030030030037125,0.7487848784878488,True,False,True,False,False,True,False,False,True,True,False,False
10.0,8.0,0.0005,0.75,9.996996996996996,165.09858012496977,True,True,True,10.000100010001,20.28917516587344,True,True,True,1,True,4.0,,,"[10.000100010001, 2.512151215121512, 4.186718671867187, 5.024002400240024, 5.8612861286128615, 14.998599859985998, 8.373137313731373, 6.698569856985698, 7.541454145414542, 9.21042104210421]","[20.28917516587344, 18.527328476725657, 14.20157972738231, 13.865472682593467, 12.898314909241558, 12.345502867314405, 11.941143487411104, 11.920548516722477, 11.469105699208436, 10.550042803178826]",True,False,False,False,True,0.00030030030030037125,1.0001000100068325e-05,True,True,True,True,True,False,False,False,True,False,False,False
10.0,8.0,0.001,0.15,9.996996996996996,320.29824910718423,True,True,True,9.998699869986998,38.37173464347944,True,True,True,1,True,6.0,,,"[9.998699869986998, 14.998599859985998, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.024002400240024, 13.346434643464345, 11.986898689868987, 5.8612861286128615, 6.698569856985698]","[38.37173464347944, 24.787866992728173, 18.17613094790778, 15.730170298793237, 14.567047723132236, 13.434274735885941, 13.393627815743748, 12.780454518111085, 12.60907551297663, 12.20474358427094]",True,False,False,False,True,0.00030030030030037125,0.0001300130013001777,True,True,True,True,True,False,False,False,True,False,False,False
10.0,8.0,0.001,0.45,9.996996996996996,317.36368835761976,True,True,True,10.000100010001,35.76257057014294,True,True,True,1,True,3.0,,,"[10.000100010001, 14.998599859985998, 4.997399739973997, 2.512151215121512, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373, 7.541454145414542, 9.21042104210421]","[35.76257057014294, 27.43773622713673, 19.263363030673034, 18.24017681141109, 14.211149183892678, 12.710525159838742, 12.163318204033464, 11.941142109761877, 11.382835453883946, 10.470685719489476]",True,False,False,False,True,0.00030030030030037125,1.0001000100068325e-05,True,True,True,True,True,False,False,False,True,False,False,False
10.0,8.0,0.001,0.75,9.996996996996996,317.72056893500917,True,True,True,10.000100010001,38.74529764012195,True,True,True,1,True,3.0,,,"[10.000100010001, 14.998599859985998, 4.997399739973997, 13.339433943394338, 2.512151215121512, 3.3494349434943493, 4.186718671867187, 5.8612861286128615, 6.698569856985698, 8.373137313731373]","[38.74529764012195, 24.435734794550378, 23.47522353877935, 21.442809273788082, 18.155332872682216, 15.75044623289305, 14.125977104862462, 12.57963454217873, 12.21300825773067, 11.863886404246676]",True,False,False,False,True,0.00030030030030037125,1.0001000100068325e-05,True,True,True,True,True,False,False,False,True,False,False,False
