dataset_kind,target_id,quarter,trial,selection_group,candidate_period_days,source_detector,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value,raw_candidate_rank,candidate_id,predicted_score,reranked_rank,passes_reranker_threshold
null_trial,2438513,5,7,confirmed_planet_host,9.813604534844949,bls,0,1,1,0,1,0,0,9.813604534844949,,2.0,,2.4223935018278033,,0.7267561136118812,,,,,0.2941359875284807,0.0645243317122786,0.2941359875284807,1.0,0.0645243317122786,1.0,0.2454490946156614,1.0,,,,,,,,highest_scatter,5520.86821340344,0.0321536469572723,0.997967450966772,202.48195783361825,1,,,,,2.0,4560,0.765752,1,False
null_trial,2439243,5,0,confirmed_planet_host,2.871957319106369,bls,0,1,1,0,1,0,0,2.871957319106369,,1.0,,3.403828709751106,,1.0,,,,,0.7745819047868304,0.0,0.5491638095736606,0.5,0.0,1.0,0.5491638095736606,0.5,,,,,,9.9,0.0003114853365644,high_scatter,815.8214492229673,0.0321536469572723,0.2516985648930642,642.4356865485978,1,,0.6334164588528678,,0.7731958762886598,1.0,4598,0.60886735,1,False
null_trial,2439243,5,1,confirmed_planet_host,3.81027009003001,bls,0,1,1,0,1,0,0,3.81027009003001,,3.0,,2.4647698209688773,,0.9612395804375016,,,,,0.6560722347629797,0.711096503425783,0.3121444695259593,0.5,0.4221930068515662,0.5,0.1904589917231,1.0,,,,,,,,high_scatter,815.8214492229673,0.0321536469572723,0.2516985648930642,642.4356865485978,1,,,,,3.0,4620,0.7553582,1,False
null_trial,2439243,5,2,confirmed_planet_host,2.88596198732911,bls,0,1,1,0,1,0,0,2.88596198732911,,2.0,,2.433797373745473,,0.9556087516230954,,,,,0.7713040031708285,0.3480225988700564,0.5426080063416567,0.5,0.3039548022598872,0.5,0.2984542211652795,0.5,,,,,,,,high_scatter,815.8214492229673,0.0321536469572723,0.2516985648930642,642.4356865485978,1,,,,,2.0,4639,0.79188514,1,False
null_trial,2439243,5,3,confirmed_planet_host,3.618872957652551,bls,0,1,1,0,1,0,0,3.618872957652551,,2.0,,3.4455925871266433,,0.8875806787757198,,,,,0.6666052283967684,0.7003671903039673,0.3332104567935366,0.5,0.4007343806079346,0.5,0.1126777869935184,1.0,,,,,,,,high_scatter,815.8214492229673,0.0321536469572723,0.2516985648930642,642.4356865485978,1,,,,,2.0,4658,0.81659347,1,False
null_trial,2439243,5,4,confirmed_planet_host,12.334444814938314,bls,0,1,1,0,1,0,0,12.334444814938314,,1.0,,3.635617809974667,,1.0,,,,,0.9626996338939884,0.0,0.0186501830530058,2.0,0.0,1.0,0.0186501830530058,2.0,,,,,,9.9,0.0005508499093565,high_scatter,815.8214492229673,0.0321536469572723,0.2516985648930642,642.4356865485978,1,,0.486284289276808,,0.6082474226804123,1.0,4677,0.2685343,1,False
null_trial,2439243,5,5,confirmed_planet_host,10.32710903634545,bls,0,1,1,0,1,0,0,10.32710903634545,,1.0,,2.9191771687790644,,1.0,,,,,0.0880379413314597,0.0,0.0880379413314597,1.0,0.0,1.0,0.0880379413314597,1.0,,,,,,3.9,0.0009021179309387,high_scatter,815.8214492229673,0.0321536469572723,0.2516985648930642,642.4356865485978,1,,0.85785536159601,,0.9175257731958762,1.0,4696,0.8220547,1,False
null_trial,2439243,5,6,confirmed_planet_host,1.928976325441814,bls,0,1,1,0,1,0,0,1.928976325441814,,4.0,,2.528627424316926,,0.9170944196439992,,,,,0.8107312285293636,0.844668796820879,0.6214624570587273,0.5,0.6893375936417583,0.5,0.218485195485032,1.0,,,,,,,,high_scatter,815.8214492229673,0.0321536469572723,0.2516985648930642,642.4356865485978,1,,,,,4.0,4719,0.7471762,1,False
null_trial,2439243,5,7,confirmed_planet_host,3.1847282427475827,bls,0,1,1,0,1,0,0,3.1847282427475827,,1.0,,3.545992358456739,,1.0,,,,,0.7421923502577807,0.0,0.4843847005155614,0.5,0.0,1.0,0.4843847005155614,0.5,,,,,,9.9,0.0003590393224662,high_scatter,815.8214492229673,0.0321536469572723,0.2516985648930642,642.4356865485978,1,,0.5461346633416458,,0.6597938144329897,1.0,4735,0.60886735,1,False
null_trial,2441495,5,0,confirmed_planet_host,5.514171390463488,tcf,0,1,0,1,0,1,0,,5.514171390463488,,5.0,,5.953503028160296,,0.8232977384852486,,,,0.4473112529661442,0.003374917133731,0.1053774940677116,0.5,0.003374917133731,1.0,0.1091206844691019,0.5,,,,,,,,low_scatter,313.5617282104444,0.0321536469572723,0.6591995947594694,156.73928131019386,0,,,,,5.0,4788,0.38547838,1,False
