quality_policy,mode,order,p,d,q,center_cadenceno,duration_cadences,depth,observed_depth_before_arima,innovation_depth_after_arima,standardized_innovation_depth_after_arima,depth_retention_fraction,local_snr_before_arima,local_snr_after_arima,standardized_snr_after_arima,snr_retention_fraction,event_center_shift_cadences,transit_preservation_failure,transit_preservation_failure_reason
permissive,longest_segment,"(1, 0, 3)",1,0,3,17832,6,0.001,0.0011406052893421772,0.00019953466020222169,3.1857532592262627,0.17493751963687593,43.75594178545213,5.819192502130521,6.172469791057318,0.1329920523860207,-2,True,
permissive,longest_segment,"(1, 1, 0)",1,1,0,17832,6,0.001,0.0011406052893421772,2.139462826082087e-06,0.03091282224906622,0.0018757258501895797,43.75594178545213,0.07094389368046486,0.0651622787655327,0.0016213545129098812,-2,True,
permissive,longest_segment,"(1, 1, 1)",1,1,1,17832,6,0.001,0.0011406052893421772,3.371649797378836e-05,0.48152655117750776,0.029560180273435096,43.75594178545213,1.0893616283919307,1.049286104946398,0.024896313139216194,-2,True,
permissive,longest_segment,"(1, 1, 2)",1,1,2,17832,6,0.001,0.0011406052893421772,-2.220679832789061e-05,-0.29694793504578143,-0.019469310317417488,43.75594178545213,-0.5983979944812343,-0.5830026904133072,-0.013675811102760636,-2,True,
permissive,longest_segment,"(2, 0, 0)",2,0,0,17832,6,0.001,0.0011406052893421772,0.00027817616365131964,4.3952641980634874,0.2438846867102927,43.75594178545213,8.44904821443223,8.605570083742942,0.19309487739654477,-2,True,
permissive,longest_segment,"(2, 0, 1)",2,0,1,17832,6,0.001,0.0011406052893421772,0.0011406051120193817,25.796250000318285,0.9999998445362325,43.75594178545213,43.75593373531326,48.33558172431237,0.9999998160218124,-2,False,
permissive,longest_segment,"(2, 0, 2)",2,0,2,17832,6,0.001,0.0011406052893421772,0.0011406050545112473,25.796115859735657,0.9999997941172708,43.75594178545213,43.75593202054994,48.33218825560095,0.9999997768325446,-2,False,
permissive,longest_segment,"(2, 1, 0)",2,1,0,17832,6,0.001,0.0011406052893421772,2.3270410397156592e-05,0.3331581705205423,0.020401808245670477,43.75594178545213,0.7484129834771678,0.7032789174756354,0.01710425951169901,-2,True,
permissive,longest_segment,"(2, 1, 1)",2,1,1,17832,6,0.001,0.0011406052893421772,3.2998665574025464e-05,0.477642412642643,0.02893083688315774,43.75594178545213,1.044970152365504,1.0262117107658957,0.023881788614887798,-2,True,
permissive,longest_segment,"(3, 0, 0)",3,0,0,17832,6,0.001,0.0011406052893421772,0.00023173311289731704,3.399540445608825,0.20316678789992704,43.75594178545213,7.183807396534872,6.164963532529511,0.1641790144012699,-2,True,
permissive,longest_segment,"(3, 0, 1)",3,0,1,17832,6,0.001,0.0011406052893421772,0.00023386062298860408,3.512072744554882,0.20503203445907114,43.75594178545213,7.278723000257912,6.522750063074146,0.16634821931036403,-2,True,
permissive,longest_segment,"(3, 1, 0)",3,1,0,17832,6,0.001,0.0011406052893421772,3.2753580744664316e-05,0.4706189743571474,0.028715964278540503,43.75594178545213,1.0337814326252914,1.0439573365073178,0.023626081177596788,-2,True,
