trial_center_cadenceno,duration_cadences,raw_flux_box_statistic,raw_flux_box_numerator,raw_flux_box_denominator,raw_flux_box_n_points,innovation_unchanged_box_statistic,innovation_unchanged_box_numerator,innovation_unchanged_box_denominator,innovation_unchanged_box_n_points,innovation_transformed_template_statistic,innovation_transformed_template_numerator,innovation_transformed_template_denominator,innovation_transformed_template_n_points,injected_center_cadenceno,center_offset_cadences,is_injected_center_neighborhood,raw_flux_box_rank,innovation_unchanged_box_rank,innovation_transformed_template_rank,rank
17518,6,-2.0074421711389876,-65.3691206654106,32.56338917515183,48,-0.7815619175257423,-27.030735732750635,34.58553331043068,48,-0.5532897831081739,-14.1984485451684,25.661866491383332,48,16518,1000,False,228,203,160,160
17539,6,0.030180577802064602,0.8720955396662857,28.895919269200576,48,-0.7552839512760476,-29.439949342347475,38.97865073474534,48,-2.82851443365329,-80.40214138960765,28.42557224845439,48,16518,1021,False,96,201,244,244
17549,6,0.6456679396624978,18.777131697234232,29.08171607072418,48,-1.0470221558968467,-34.40700445605667,32.86177304107256,48,0.5674389170767054,13.708917094829896,24.159282492386314,48,16518,1031,False,65,213,63,63
17569,6,-0.6293651922699516,-18.17296280370181,28.875068127229603,49,-0.055367963835772534,-2.103668747277937,37.99433104525299,49,-0.7179004769350492,-20.28816199331803,28.26041024507296,49,16518,1051,False,154,126,173,173
17589,6,-1.5382745942741127,-46.66800904997794,30.337892352697818,48,-2.8697523926983606,-100.19073256745943,34.91267498282402,48,-2.7316110713306307,-69.37053535956946,25.39546573362564,48,16518,1071,False,214,247,243,243
17609,6,-2.0528864041375665,-65.61573446387352,31.962671841766713,47,-0.5634693653735099,-20.652678886903363,36.65270936817162,47,-1.1347524642740472,-29.514387563075413,26.00953819647099,47,16518,1091,False,231,189,200,200
17630,6,-1.0079960825338967,-36.550206652394415,36.26026656821388,47,-3.3717236244069824,-115.04392593468972,34.120212315718376,47,-3.948562663822816,-97.97270979198125,24.812246413009586,47,16518,1112,False,176,249,250,250
17641,6,-0.10907706442137499,-3.918192655072108,35.92132476114099,48,0.7108674039501293,23.013674599013978,32.37407492752122,48,1.901370408259024,44.42001881640917,23.36210694321368,48,16518,1123,False,104,56,21,21
17661,6,-0.1118701382849767,-4.483457859282387,40.077342604701876,49,0.5411672684102117,17.674831374504837,32.66056985750123,49,-0.9487933748551486,-22.236404640766203,23.43650918110702,49,16518,1143,False,105,71,192,192
17681,6,0.27865546380137957,10.934305038667041,39.23951423561826,49,0.733989267362703,20.24373151871285,27.580418977310945,49,0.8148215718749285,16.6550730841286,20.44014746173789,49,16518,1163,False,83,54,47,47
17701,6,-0.7123167828243728,-25.181330864530892,35.351309237282905,49,-0.55585523144107,-16.84030531720781,30.29620729402664,49,-1.247608933998624,-28.201251102624976,22.604239464877125,49,16518,1183,False,162,187,212,212
17721,6,-1.0278349992759377,-34.54705513672895,33.61147962568482,49,-0.8198753809082172,-25.81182156715801,31.482615734314347,49,0.5178629086598653,12.170101336925297,23.500623685174325,49,16518,1203,False,179,205,68,68
17731,6,-0.7137486470610945,-25.934651969292215,36.33583345632919,49,0.6358603846877318,23.483339792051936,36.93159749775023,49,0.8553977878622812,23.727315187965303,27.738340599713354,49,16518,1213,False,163,65,44,44
17751,6,1.4121278776008697,55.70608812962671,39.44833114141787,48,-2.779665161821667,-111.82470001874772,40.22955770164162,48,-0.5804597096085394,-17.14337590940019,29.534135833409763,48,16518,1233,False,38,246,163,163
17772,6,4.394529747388802,179.6258781422306,40.874880469056556,48,2.3880333642326446,105.75540907460268,44.28556596343261,48,5.848503200616536,192.79406660587205,32.964685149791514,48,16518,1254,False,7,10,4,4
17792,6,0.6962932748347271,29.511197535561756,42.38328675882524,49,-2.2545382446508966,-97.52887757002763,43.25891468083278,49,-0.45727002107001835,-14.000124742545056,30.616756177858687,49,16518,1274,False,62,241,152,152
17812,6,-3.094868980434949,-150.5373619222387,48.64094825141268,49,-0.7375608294249425,-33.44912338969455,45.35100300238827,49,-0.664522198810079,-21.86072201799568,32.896902552150095,49,16518,1294,False,243,199,166,166
17822,6,-2.030945086391182,-97.13829797350424,47.829111000785744,49,-0.5016737266047476,-21.10618427668632,42.07153605497701,49,-1.7542396516160577,-54.057018810075,30.815070654842437,49,16518,1304,False,230,182,234,234
17842,6,0.3838764870868784,15.61197871971544,40.6692757824007,49,-0.41273913532441964,-11.516868097602403,27.903503961527562,49,-0.13886379669067217,-2.8094566348003207,20.231742914667397,49,16518,1324,False,74,172,121,121
17862,6,-0.16067935080503795,-5.711425562439279,35.545485675812195,49,0.49388522051186234,13.74773494945189,27.835890564216008,49,0.7304078904683257,14.836981094004319,20.313281506982474,49,16518,1344,False,108,74,52,52
17882,6,1.1770877157927158,39.79260245901638,33.80597887916777,48,1.0412149499143366,30.11353140036342,28.921531911197526,48,1.0301903933198129,22.101804901342533,21.454097266544046,48,16518,1364,False,42,40,40,40
17902,6,0.6541541628998434,21.027008880595496,32.14381268688022,37,1.7765314709422593,47.18434305044462,26.55981265866255,37,0.9654129452290835,18.801736882297686,19.47533123023973,37,16518,1384,False,64,19,41,41
17913,6,2.3278822652036153,68.30773442238002,29.34329430805869,26,-0.08701131487596767,-2.1214307465519973,24.38109054639665,26,1.4039715161621236,18.112853016042642,12.901154195460943,26,16518,1395,False,27,130,29,29
17995,6,4.180186030565478,114.0974646030098,27.294829409201,42,0.6821804586481376,19.926739684297594,29.2103642543294,42,3.2643361725287403,71.96415982583119,22.045572521436622,42,16518,1477,False,10,59,9,9
18015,6,-0.4558772500343507,-15.760668428890117,34.57217579447656,49,0.328959396043362,10.525203598895516,31.99544905994456,49,0.037877892818444385,0.9013805689847877,23.797009334845217,49,16518,1497,False,137,88,105,105
18035,6,2.5074290299793027,68.33978934659861,27.25492467763393,48,1.50356539348048,50.30996522269318,33.460443716541505,48,1.3720456426570118,33.83473916349649,24.66006823065623,48,16518,1517,False,24,23,31,31
18056,6,0.6274868674760984,15.841068602203707,25.24525918115268,48,1.0447128100938363,31.504926972297103,30.156543183831857,48,1.5872233662285182,38.144708395728,24.03235058614691,48,16518,1538,False,66,39,28,28
18066,6,-1.1878309919134007,-35.084136968851446,29.53630373992571,47,-0.3110928980546407,-10.271889613061575,33.01872102286761,47,4.76897738577392,116.0893587957829,24.34261046028082,47,16518,1548,False,192,161,5,5
18087,6,0.2516866895932067,7.616221306812063,30.26072343802496,48,0.7801993204976209,22.886757142018208,29.334500224148808,48,1.3641147777577172,29.216560039373547,21.41796314779221,48,16518,1569,False,84,52,32,32
18107,6,0.21247989667385858,7.063678210260562,33.243983646616705,48,-0.38075202096407823,-11.116956926599425,29.197368141214007,48,0.45903012232281176,9.92985397738127,21.632249158581637,48,16518,1589,False,85,171,73,73
18127,6,-0.3523881301623818,-10.330298643711204,29.31511523657441,49,-0.1255821838901081,-3.313973735385931,26.38888441600805,49,-0.066431099940906,-1.2942171189242124,19.48209679014027,49,16518,1609,False,126,134,116,116
18147,6,-0.24528852542855842,-7.568246033413622,30.85446422816021,49,0.3860446764019981,10.08122627398901,26.114144010345512,49,0.2913860844143554,5.463221429125612,18.74908144672012,49,16518,1629,False,116,80,85,85
18157,6,1.932602814293689,64.10169853613557,33.16858387146813,49,1.0173400877366243,27.498901284756943,27.030195326261477,49,0.6353038056189891,12.717718880613726,20.01832630015902,49,16518,1639,False,32,41,55,55
18177,6,-1.3284902106362035,-45.948601463206515,34.58708321320794,48,0.26852027356645913,7.87218500933369,29.316911176858735,48,0.3330121754305095,7.2931463322406715,21.900539590819108,48,16518,1659,False,200,91,83,83
18197,6,3.4034006551055684,118.73595303032388,34.88744495955939,48,1.5263742697575122,49.83490447337471,32.649203711545624,48,2.1503136793725486,50.737038248152516,23.59517996600261,48,16518,1679,False,14,22,19,19
18218,6,-0.8947353975242924,-31.21999504968892,34.89299197961069,48,-1.3968535406514107,-45.45290561706959,32.539492720097925,48,-1.7270606291904405,-41.00207425147076,23.74095822605283,48,16518,1700,False,169,224,233,233
18238,6,2.8779824477626654,93.7547215926967,32.57654391380369,49,2.730484063579376,92.95527442642427,34.043514725579364,49,2.7814278887882815,68.5165497289287,24.633588382827956,49,16518,1720,False,22,6,12,12
18248,6,-0.5084150505536905,-15.606752978403483,30.696874456031377,49,-0.06223392859833698,-1.9397747311155653,31.169086940261074,49,0.30163373283223555,7.022746360305885,23.282363992795986,49,16518,1730,False,143,127,84,84
18268,6,0.4294192436449203,10.524511468408118,24.50870943527315,49,1.32278058271686,41.74807656154101,31.560847737721254,49,1.7104213781872855,39.794466032939994,23.265884384065874,49,16518,1750,False,73,29,24,24
18288,6,-0.05244559408351263,-1.3635652153600928,25.999614251462127,49,0.15035525652603174,4.1675100664077505,27.71775435524071,49,0.06749221754881225,1.3688317788674709,20.28132766385241,49,16518,1770,False,101,103,101,101
18308,6,-0.3150618768695962,-11.631528226416771,36.91823441790468,49,-0.3144691683371302,-10.427233473284257,33.15820602834306,49,-0.9894036384977073,-23.846035758720667,24.10142315114998,49,16518,1790,False,122,164,193,193
18328,6,-0.7048662976103319,-29.4283866473493,41.75031030298751,48,-0.3090955306664738,-11.004674186842928,35.60282532430857,48,-0.251580802182013,-6.368677464787323,25.31464010588427,48,16518,1810,False,161,160,133,133
18338,6,-1.3069357374113444,-57.47109547877476,43.9739260574572,48,0.6538643537480587,25.395317620329063,38.83881645292161,48,0.552604809581704,15.60553737496992,28.239959378534152,48,16518,1820,False,197,63,66,66
18359,6,-0.2184384804973879,-9.600390716468791,43.95008926361577,48,0.23425565183551866,9.393934227539381,40.10120632707415,48,-2.837431937182828,-82.72281228388589,29.154113337434993,48,16518,1841,False,113,96,245,245
18379,6,-1.2771534514825453,-57.60485523905923,45.104098628234816,49,-1.3149395505391503,-61.32892722801564,46.6401114810712,49,-1.962397613720728,-68.27579927999292,34.79203134095808,49,16518,1861,False,196,221,238,238
18399,6,-0.5625572532359813,-19.58036009950807,34.80598638961021,49,-0.20031367429858005,-8.677627795322454,43.32019681486101,49,-1.8789842045297356,-58.65892462516907,31.218423488477374,49,16518,1881,False,148,145,237,237
18419,6,-0.05027030637541991,-1.4088822590351242,28.026132335728295,49,-0.13469376798241325,-5.2779418535078655,39.18475169687879,49,0.44127645701146584,12.383890739447336,28.063792080177894,49,16518,1901,False,100,138,76,76
18429,6,-0.7750454658782344,-23.482380681963335,30.298068585375862,49,0.01856616193418934,0.7398268395897641,39.84813028197189,49,-0.6634535836461299,-19.41326852467504,29.260929480531086,49,16518,1911,False,168,117,165,165
18449,6,-0.6041177150771808,-16.413289155858756,27.169024754988072,49,-1.818099376303856,-66.86749322806071,36.77878893726943,49,-1.326297510038833,-35.130678697711524,26.48778153604686,49,16518,1931,False,151,235,216,216
18469,6,-0.1457250900600368,-3.956707124311688,27.151859180060047,48,0.004045641746055339,0.13407048863795623,33.13948615659809,48,0.7740874562675344,19.03651501538607,24.59220190335549,48,16518,1951,False,106,118,49,49
18489,6,1.0301721599686973,24.900697787307752,24.171394602688917,47,-1.575173091945135,-48.90271904914658,31.045933490876262,47,-0.9479630276986604,-21.39054016221657,22.564740962678368,47,16518,1971,False,48,226,191,191
